adjacent_verify_to_use_count,any_violation,complete,confidence_visibility,decision_owner,example_id,model_id,observed_stakes,prompt_family
0,False,True,visible,ai_system,mmlu_pro:test:365,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:365,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:365,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:365,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:365,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:365,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:365,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:365,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:365,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:365,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,visible,human,mmlu_pro:test:365,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3682,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3682,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3682,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3682,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3682,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3682,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3682,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3682,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3682,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3682,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,hidden,human,mmlu_pro:test:3682,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3682,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3682,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3682,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3682,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3682,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3750,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3750,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3750,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3750,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3750,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3750,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3750,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3750,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3750,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3750,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3750,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3750,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3750,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3750,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3750,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,visible,human,mmlu_pro:test:3750,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3788,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3788,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3788,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3788,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,hidden,ai_system,mmlu_pro:test:3788,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3788,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3788,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3788,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3788,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3788,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3788,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3788,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3788,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3788,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3788,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3788,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3901,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3901,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3901,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3901,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3901,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3901,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3901,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3901,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3901,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3901,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3901,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3901,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3901,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3901,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3901,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3901,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3955,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3955,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,hidden,human,mmlu_pro:test:3955,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3955,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3955,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3955,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3955,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3955,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,hidden,ai_system,mmlu_pro:test:3955,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3955,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3955,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3955,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:3955,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:3955,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:3955,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:3955,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4039,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4039,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4039,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4039,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4039,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4039,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4039,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4039,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4039,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4039,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,hidden,human,mmlu_pro:test:4039,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4039,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4039,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,visible,ai_system,mmlu_pro:test:4039,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4039,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,visible,human,mmlu_pro:test:4039,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,hidden,ai_system,mmlu_pro:test:4042,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4042,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4042,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4042,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4042,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4042,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4042,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4042,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4042,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4042,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4042,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4042,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4042,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4042,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4042,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4042,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4132,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4132,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,False,hidden,human,mmlu_pro:test:4132,anthropic_sonnet5,"[5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4132,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4132,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4132,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4132,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4132,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4132,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4132,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4132,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4132,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4132,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4132,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4132,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4132,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4150,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4150,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4150,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4150,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,hidden,ai_system,mmlu_pro:test:4150,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4150,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,hidden,human,mmlu_pro:test:4150,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4150,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4150,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4150,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4150,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4150,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4150,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4150,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4150,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4150,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4182,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4182,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,hidden,human,mmlu_pro:test:4182,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4182,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4182,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4182,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4182,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4182,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4182,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4182,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,hidden,human,mmlu_pro:test:4182,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4182,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4182,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4182,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4182,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,visible,human,mmlu_pro:test:4182,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4279,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4279,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4279,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4279,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4279,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4279,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4279,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4279,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4279,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4279,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
1,True,True,hidden,human,mmlu_pro:test:4279,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4279,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:4279,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:4279,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:4279,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:4279,xai_grok420_nonreasoning,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:429,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:429,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:429,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:429,anthropic_sonnet5,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:429,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:429,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:429,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,human,mmlu_pro:test:429,google_gemini38_flash,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,ai_system,mmlu_pro:test:429,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,visible,ai_system,mmlu_pro:test:429,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
0,False,True,hidden,human,mmlu_pro:test:429,openai_gpt56_sol,"[2.0, 5.0, 10.0, 20.0]",v2_owner_match_v1
