question_id,model_alias,model_endpoint,extraction_status,malformed,input_tokens,output_tokens,estimated_cost_usd,latency_ms,passed,request_key
abc365_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,805,239,0.004,2527.291457983665,0,code:89be048a0549e722aabc34c47cf6405cafaca211038637ef14d458807a13ea75
abc366_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,477,415,0.010208,8287.164167035371,0,code:e8ced3e3cfd77b0e081fa7c638ed520a0805d01891b9b61985ceca004f95dbb6
abc366_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,636,2523,0.026502,22174.42016710993,0,code:99a845fc632c44954eec068a2cea9e33f01bd24084cae505e90f5f550f5ec849
abc366_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,596,272,0.007824,5985.298459068872,1,code:4d9919a8f5cdda66ddd6f754a397de21805cb6d062f66c59978014b7b80f8933
abc366_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,777,2266,0.024214,23957.92445796542,0,code:d8e5acc0bd05bd4a0db1ddf5288ad0adef8997f80a0aba23c0cd4716829c43bd
abc366_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,767,644,0.015948,9481.21550003998,0,code:7226553422711ef8f7381eea1e33cf18ac5aa1c20a0e4619fb1d0ae4eca12ea3
abc366_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,1043,3253,0.034616,28564.312707982026,0,code:410f6c19a909dca5958a03c5479af7e0d06b88da3bb6cc64126311f22d879480
abc367_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,611,154,0.005524,4028.9401669288054,1,code:b61e823b7a14e5eb342de224610212019696f5134f725c71b64523839dd21280
abc367_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,774,1765,0.019198,14414.679041015916,1,code:042b23e91fe87cad9615e3dc1e4865ccf387665a3439447d780682e0f191d416
abc367_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,751,463,0.012264,6580.204375088215,0,code:9ffd4914e4b18d47e2ae10d7f98342baeaa1b890946b519cdda362c5a40f9877
abc367_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,976,1622,0.018172,14373.094292008318,1,code:a79370f5ada37c93861e07ce3352c24d4032e0d19742305e9f1a20d17a4a2ebd
abc367_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,817,1084,0.024948,17205.686665955,0,code:6809a0f1aafc1978f7dcf9b3fe00191cc6d37214c09c1977f1e51da68ef3b2ae
abc367_g,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1064,4096,0.043088,37616.66304105893,0,code:3349fe8cb38ea8fa97a3815d0bd2ea770c33a0e4843af2467d387b9f243e1d69
abc368_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,488,249,0.006932,4001.83666695375,0,code:e07452c2699e4b84bd7695c4d9f94a728817bd3c81e6f310ac3d2272363a452f
abc368_d,anthropic_sonnet5,claude-sonnet-5,fenced,0,660,2722,0.02854,19330.46366693452,1,code:1c8245da436e120121ed138b789129eec47dac715698b7b87f9333fdefda4b3a
abc368_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,932,484,0.013408,12715.26512503624,0,code:b19cbe4c58c0157dfe12e794b6c2ab36ae0a63cd8a2452bc4c6d0de5a39325fd
abc368_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,1226,3914,0.041592,33139.94845794514,0,code:8eda604af438bcec3f6a1e0c196b04719e99ce577f4ebaab47803f1996a390f3
abc368_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,474,197,0.005836,3214.7421250119805,1,code:a7ba8daf0cd94358349705435a4dbcf43ac71f8e2f14426f407b31b6b70feb27
abc368_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,689,1286,0.014238,9788.709333981387,1,code:29e09c5fd4b639ab0454e2a1edee54acaceb26e4ea3cdb8f8522092a00926866
abc369_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,1071,735,0.018984,10752.441165968776,0,code:a144133c70c326501b6e1e0c7fe885f00dcc3d0a984a0385b2eac94ad85010cb
abc369_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,1400,2592,0.02872,22395.150917000137,0,code:71a55bd8ed74350298aa0a4146ba7cc2d08ef21cdfd99c0231ad81d1baf5bd90
abc369_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,910,814,0.01992,10478.347667027265,0,code:608c124a1d86f0a59031475d45d59d0c27d6bf22254d6696be5bbc9fd62ef1e0
abc369_g,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1241,4096,0.043442,646207.5326249469,0,code:03adf48f99d47c44a3c85d8eecbcecf895445e9230896c3e72b84da0823d3edd
abc370_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,636,243,0.007404,5086.354084080085,1,code:18ad4263cee177baf4dec79c36efa4ea8d93a4e81be94e897cf1b078d2161944
abc370_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,844,2250,0.024188,16158.045875024982,1,code:ee2ca9003d099a8cefff6f777940a21eac656e10a5afa913ce9cb7a39c4c8bf4
abc370_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,798,780,0.018792,10233.467707992531,0,code:a84dfe9a886d511eb505c13c31de5afd439dc3269198b36096e7482e2d706ed3
abc370_f,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1076,4096,0.043112,646727.327917004,0,code:49e242832581df60d2848236b6011339b493c542f94c578f96b4f2cffb9cbe31
abc370_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,383,444,0.010412,8443.221416091546,0,code:73b1c73a146efba0c04a2d03e75ac9283991b46a14908862a28afcc79c2b484e
abc370_g,anthropic_sonnet5,claude-sonnet-5,unparseable,1,536,4096,0.042032,638760.1762909908,0,code:bee87063d54b128cd3a52da45d2052901c6eb91724d36e31dac95351e7746c74
abc371_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,434,110,0.003936,2972.1909170039,1,code:c12d753f50c70d670e9e59553b71800f886b659ad6c9adc7c9cf82c4666e5718
abc371_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,590,1228,0.01346,9645.90637490619,1,code:92022bb71838eafbb9830e1a81fb8418371df10aba161d2ec61cca0734b87258
abc371_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,944,1031,0.024396,14403.042457997799,0,code:300c469ffdfbd5affe87070689d6acba64740f28741cfa97539db274ec1f94a0
abc371_f,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1211,4096,0.043382,645763.9547500294,0,code:30f3d7319e8d9fd724d98a0bcdb22d93d1169f0b01cbb7e0fe100c455329b722
abc371_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,984,527,0.014476,7730.627041077241,0,code:cf3132a2de67d17b0ce3385ef0af3ca3aa60fdd8293edd4db161db1b887c36e4
abc371_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,1202,2229,0.024694,16293.423166964203,0,code:5662df3aa365840f1aa321ff6dd53d787fb0662e3aa626fbd5f2e4e81e794ff9
abc372_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,986,302,0.009984,4125.353291979991,0,code:f0937ea9c1ea9ccc9a1b1813dd7e72db8e072b814df28f659be554d817ca6942
abc372_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,1266,2119,0.023722,16328.37224996183,1,code:e42b6939506b31f026ff804cbfa631f2b8757b7c9d6db37ef944433ef5d8b9ef
abc372_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,811,709,0.017424,16616.22487497516,0,code:ebdc331eca9e64f17867398246bf969fb17aeca0e7a7dfb560ef2c995f2225d0
abc372_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,1152,1976,0.022064,619688.8865840156,0,code:1bda3f2cd035bd106905b7e1703a66509df86b1961a2de490dc20d8b1d3fff50
abc372_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,804,1600,0.035216,20544.942707987502,0,code:c0114946d05e6ec2931a88125d4e234d008440c1fc26458415d1a3a39e983e39
abc372_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,1023,2399,0.026036,22340.897500049323,0,code:fa84d71bd2cec7ca125e5cb48aaf27644939a3020ac6f4e1af4bf4811d91a0ff
abc373_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,535,456,0.01126,6780.8356249006465,0,code:98ad7c889da071b05b5d686f6a3932b1c95dbfc29167f1ef39ee59158401d9bb
abc373_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,721,2660,0.028042,628508.659041021,0,code:c9e1337cac474948fc5886793147fc5a7580add85ad17f578cdfafb71aa13fd1
abc373_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,792,764,0.018448,12314.600125071593,0,code:1b72af87825a1044d248774937e50b0e0c4417293d7b8964fa52066de153c8ab
abc373_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,1019,1991,0.021948,618629.3611249421,0,code:7445fc92d235aadebd2f7b18bc6179044d29c99b90aef1ffbd543728e3aeda23
abc374_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,717,568,0.014228,11075.975875020958,1,code:d2d348341054a7c9223fa863c91937b72b4409d85226bc8bee84ef1a5a0fe38a
abc374_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,1016,2274,0.024772,620698.3883330831,0,code:df56068cdf15495dc26d3d2490fdbf5cdfadf9f59dcb97e0d642b190cf441f2b
abc374_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,586,317,0.008684,7865.637916955166,0,code:b8b2ce2a55fd98ea2fdead7d72479422adab84fcfec53be797505a52c158c5f6
abc374_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,846,2397,0.025662,621160.4096250376,0,code:aeaffcb4af9e2cf623ea463f85990c28636f9ff06c596fafe073379836854614
abc375_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,628,410,0.010712,6588.853209046647,0,code:ce2c5905e7d36fcda427828750e51dc96273c3de8f40fcf23ff6ebb76790e860
abc375_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,827,2477,0.026424,621622.1801670035,0,code:138948a99e7357fd0c7032fb7ee537c2ada29f3f94a0ba05e23b5f20c3f2e72b
abc375_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,778,581,0.014732,10320.560457999818,0,code:bc1510ad06a0028cc6d5233d1767e2c3dce88a3c5bd116d4997c8b995b90e74b
abc375_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,1002,3073,0.032734,625131.3302500639,0,code:dac13ab471f6db2410c9ce791c7cbc13a2a07af2cdf71b0c08abbb9d8b3919e1
abc375_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,767,884,0.020748,12679.36158401426,0,code:201c92b37a1a412522bc93bc11d8f8bc3a969251ecffb2b02f4b77d07d60296c
abc375_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,1005,2435,0.02636,622619.4967080373,0,code:8c0884c00043d84011ddec19d728c612008017d2e04f35aeb2f9ccf0e63209a0
abc376_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,599,227,0.006936,3180.0015419721603,0,code:a61274c125e3100319e4bfc64034a1f0599210101da8abffed8b3634467771ed
abc376_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,772,1933,0.020874,17157.745332922786,1,code:d1c305bc39412327f8aa2da2716aa71b5bf959d0625e0443413db042b6a03cc2
abc376_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,818,760,0.018472,10024.672000086866,0,code:6501fc4e3fca5e078a5bf7213ec240b801e1b91ec5aed343fc85d53dfb6e7017
abc376_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,1132,4096,0.043224,38201.26170897856,0,code:a0d6f100b7be854dd134d2bdee87e9b931f10fd972e135f12d1ffed02219e7ec
abc376_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,775,846,0.02002,11710.60412505176,0,code:0100eda4e4b35ad5ccad6a2aceb1bc2fd414c06ea05b9d87ae010ff168dcd2a7
abc376_g,anthropic_sonnet5,claude-sonnet-5,unparseable,1,1051,4096,0.043062,46363.75654197764,0,code:48b4bf08b03e6044911b2c45f04212070c60f94061404c8dfafb6c8ec5ea00b9
abc377_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,652,213,0.006868,7378.942749928683,1,code:25f6ec3f7680b5352ea62e3eefcf2ae104742d38cad3b117557adbe30cfa2a09
abc377_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,818,1767,0.019306,13725.66383308731,1,code:ab83de8cb1717570bc9c8ad188bb934dfafd708fc6994e5b3e043928d299f772
abc377_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,815,548,0.01422,8060.962124960497,1,code:fb9efe3db27797df06dadf35c588e8e661e4159447826f1c7dc82d3fe5afa44f
abc377_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,1056,1910,0.021212,14790.69958301261,0,code:c7fbaf94e4dce87703fce5c03c417f3936a46e39a4057a74d7846f8a4cca7873
abc377_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,569,345,0.009176,5730.519791948609,1,code:c513ebdd47aa19a34523516d699260a1948918d852cd9839e57acabe838a1110
abc377_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,773,2102,0.022566,17306.255875038914,1,code:b44ffbd80e2cdfb6d310d54929ca3cd51d00bfe4c16a3ff0874aa0afe6a60b40
abc378_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,689,247,0.007696,5104.926125030033,1,code:2d102557b029e3c7dbd1f4c5497bea826b75e9fcaaa126acad66cfef4dba401e
abc378_d,anthropic_sonnet5,claude-sonnet-5,fenced,0,927,362,0.005474,3844.682833063416,1,code:3d2661848f57a652415e5616ba051ef428ce30d016e7f3507dfc109bd9229ecc
abc378_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,540,346,0.00908,5155.6512920651585,1,code:82c6d1a968bfcf2cd1d29a6ec0b77b98ea54067adf9e35d6e9d46f23b30ee3fd
abc378_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,748,2439,0.025886,17180.530624929816,1,code:23edd9a37d1cf948d8bff6ff19c9d21fa775f4be8476b38461258680399639e0
abc378_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,498,289,0.007772,7000.83645794075,0,code:fd2d39d7aa2e19a44cbfa495b16bfcaef344e0c84c16a97e750cacfb87c651ce
abc378_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,684,2170,0.023068,18895.189750008285,0,code:dd00d594d9d42fd7521064e56dbb487bdab4398eefc32366af9460de5f1b5e93
abc378_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,517,414,0.010348,9718.770666979253,0,code:38e14850dc5f66b7c780a7d1beb26378a111d13396678239d3b37a253a561724
abc378_g,anthropic_sonnet5,claude-sonnet-5,unparseable,1,718,4096,0.042396,44779.03016703203,0,code:d87bd4112b308d1f91d801bb187af9862eea4a78f8fc23f17eebe9bcef583341
abc379_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,410,101,0.00366,2787.1278329985216,0,code:28bac0139359017ec8d318412bc90165f378499551efb8fe6b2768396b4e0ee1
abc379_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,547,1453,0.015624,11872.556916903704,0,code:f3b4d46cdebada5c78df0f8038055fe5b8ec24907c1af2c7f5ec58be23a5a1e1
abc379_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,763,552,0.014092,9162.703374982812,0,code:8f762bda2c703f1d0c69fed976dc87a0ba83ea118246c76bb5be681e54fd1e59
abc379_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,975,2626,0.02821,23314.65100008063,0,code:b7e7b468032ac4b25e997c92cb8a55890fa9813d480b25fe6a605a9a48636ec8
abc379_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,538,983,0.021812,20646.733417059295,0,code:194d143af2d1a982b41c0d92b2452e6e790f663564c23eed674e91226187b7f5
abc379_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,726,2624,0.027692,24309.425667044707,1,code:7e6f1595885051ebd9c7b159f895e29553376477d03f709c3de1446f3b1cb61b
abc380_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,493,500,0.011972,5702.543499995954,0,code:7d343bd3b534dce546089a6d7fa1a4927e70241e8f55d802caec969aa3b25e70
abc380_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,665,1879,0.02012,16370.698207989335,0,code:52ba681d4856a5a45820b6a713244e7769de06475a80c906cd2848e71696fe98
abc380_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,803,381,0.010832,8000.74308400508,1,code:18cbaf0f17bf8233745a906b2b5bef5f29ac533f6e8eb1e759fa8ce7721bd9c1
abc380_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,1084,1932,0.021488,16640.670874970965,1,code:8ad0bfc4405064a8d520f620490b25c0fca52b7003d542d9d273155e7bd54011
abc380_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,724,486,0.012616,10019.720999989659,1,code:c25aa4c9cdd8d401bf4f94d0a9d91772fe881b0c647d9c4be3d9adec9833e259
abc380_g,anthropic_sonnet5,claude-sonnet-5,unparseable,1,976,4096,0.042912,36075.73250005953,0,code:6cd9aa8990f9cfc6488ca081272060d664c761cbccacc220d3dc302fc420b24f
abc381_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,586,210,0.006544,6949.191791936755,1,code:dd995142c495c0118c6f1140e42ae2f303aacd355ae9d301ec856b188481dfb6
abc381_d,anthropic_sonnet5,claude-sonnet-5,fenced,0,807,287,0.004484,3178.760875016451,1,code:c01acc5f211d5332cfaefe2e8f86cc28ac07f28650f754afc983be856b58752d
abc381_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,726,465,0.012204,7564.443166949786,1,code:d6c7db223c08e808a5b1595df6704e791c10c5e18c565686e29097e96d096850
abc381_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,946,2308,0.024972,16650.030500022694,0,code:587b0b9ed44d35f1a1bc2542dde7aefc6ff7e855de8182da190732709ad8491e
abc382_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,662,153,0.005708,3359.118290944025,1,code:79beffdcf204d89408d9b944815536cc2bff8b3b2ac6f5dafada4849a147b8d6
abc382_d,anthropic_sonnet5,claude-sonnet-5,fenced,0,836,259,0.004262,2821.9464170979336,1,code:2de1fcfce08a0c318ff3716ede1b77a687d262738c720a5f4a9c5ee7045674c2
abc382_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,1402,642,0.018448,9457.599999965169,0,code:78d005cf6cf355a0f06f043dabadf55c3b872b1aacdf9e04e057c3ba781abad7
abc382_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,1841,2114,0.024822,20065.64054195769,1,code:59a8fe756f2f19e18287f992e9bd28fca2182435d3963c158312d60ae044d06a
abc382_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,753,546,0.013932,8932.56837502122,0,code:84d9458916a7c2af9c67a2c732ddd27c63859b6a89cfc964f161d4cf238e6a0c
abc382_g,anthropic_sonnet5,claude-sonnet-5,unparseable,1,974,4096,0.042908,39328.685375046916,0,code:22bf47bb39e44bec8db8429956a452c2e31d4738654c75c566a9b5177ab4ee8d
abc383_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,916,448,0.012624,9973.380332929082,0,code:50dc62a14d8b555e36e71d6844aea688fe253a0607105d3ab8e12b7e261b1e4d
abc383_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,1241,2089,0.023372,17458.59512500465,1,code:441ed818c060072881d9b9a5e40124d2e3479183b40d046aac89d19b350eb930
abc384_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,1023,307,0.010232,4708.581708022393,0,code:c65cdb6c860e6484d5d7d26c56f1d32c89028653f9f4b282fe4a070e2615dd8d
abc384_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,1340,2203,0.02471,16677.84658295568,1,code:d0ac2dbff8bc4192b4e77de043a1bc117d4e118da80922a86729322686cacdab
abc384_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,450,263,0.00706,4204.612958012149,0,code:50bab24f7d28d7ce2b1c4dfa981d892bc9c78d2fc145621f27f3747b5963bd5c
abc384_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,608,3471,0.035926,31614.161916077137,1,code:80234f1fcfbb8a835ec226d9251e311e08d0ca4a05c7378f64783dcba734632e
abc384_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,711,856,0.019964,14371.739250025712,0,code:bc9bcb966f359b6f7c3de7550f16dfd89ba28c0bfcee935b3d6d0d87b54f19d4
abc384_g,anthropic_sonnet5,claude-sonnet-5,unparseable,1,908,4096,0.042776,43979.00579101406,0,code:eb0fcd811306707ef4c88da2e1ff412cf418bfb3d4f6ad7337c9b8012e401e4b
abc385_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,900,1046,0.02452,16420.350541942753,0,code:126443ccd7374439bbb39ba7ede0cdf8595fb53475e25b6fc376252687af7755
abc385_d,anthropic_sonnet5,claude-sonnet-5,fenced,0,1169,2882,0.031158,20385.174333001487,1,code:af7d719788385c05fc6f2f4c4ada5fb8d890dc2683dda192f51f9f99a03b7755
abc385_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,599,285,0.008096,4400.328625109978,0,code:cc5158b29100814587432d3efc562fd574a0547dcbf0ccfdf64491be063bf6e0
abc385_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,850,2152,0.02322,17760.887832962908,0,code:2eb4fec0fe96a47857c3904c2723914b418ba16717c488f3cd326df7fb364310
abc385_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,607,284,0.008108,7506.454583955929,0,code:7be1a77caad856f576ba76f016100020f3c174f024ddf13929c86ffac0d1f9f2
abc385_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,829,2261,0.024268,21220.591124962084,0,code:70c83aec73f1751ec0a4e7124935716800b0f73866a9fe0b2ce1a02c20f91169
abc386_d,openai_gpt56_sol,gpt-5.6-sol,fenced,0,677,188,0.006468,3804.6629999298602,1,code:7e6e9607393988614404f90d9ec7714aeb0079af2c604428146cc4c344ada825
abc386_d,anthropic_sonnet5,claude-sonnet-5,fenced,0,932,2732,0.029184,24042.40620904602,0,code:db8a6b79f265672a63e83ca905693061598267b3e3a1f3d372d5e73bc21ea1d8
abc386_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,758,189,0.006812,3360.009374911897,1,code:7998bcabb12ceb6a9cb593f5c5adb7435c7b4f4ba59ff59c89ebb6d0b6b0da19
abc386_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,1012,1998,0.022004,17919.343833927996,1,code:ea87baa6c15d87da05cf052e6b94cabb8e617fbb2ef8dbbc5112151cf1cb3cf8
abc386_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,485,764,0.01722,10720.430500106886,1,code:ca2ce04f51b2299d6d9f8ad033b3420f1797a834bcaded387789df2b1a2c5829
abc386_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,700,2190,0.0233,16816.32304098457,1,code:819356b631886bd4045f7d54fa4e6cef2b9bc41818b7769496db78735ae73dfd
abc387_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,449,602,0.013836,13565.030750003643,1,code:2234c6a51769f7492df6f0de66e391c938b6f0841f3c9a3eb14ab8646d53bc57
abc387_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,598,2768,0.028876,24920.644916011952,1,code:ec0cfc4313fc898d15119927c60f54ddbfb4d1067f2973d0986a398046d079d6
abc388_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,580,124,0.0048,3085.8106669038534,1,code:8ff10110016a4e076d36177d33f0d442e9c71dae60ece35255522708c916dec5
abc388_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,778,191,0.003466,2579.9841249827296,0,code:ea71efd15416d3930e088d66f06fa064bff13628bd6dd667c08cb1803042fc99
abc388_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,590,429,0.01094,15509.704666910693,0,code:48a60d8baec62cc62c11ddabe80843ff41a2365e485c34bbddc9ff3f2b7924ea
abc388_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,771,2359,0.025132,21499.626207980327,1,code:9770d54ffae45503d53511819142fc2a6796b7397743f2ca3cd6e43641b86fdc
abc388_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,1050,216,0.00852,4258.140792022459,0,code:b2c08b3062f7aa56c4e69ea670c580e721638981a751538798d97344e0fba3c3
abc388_g,anthropic_sonnet5,claude-sonnet-5,fenced,0,1307,2484,0.027454,24716.74258389976,1,code:8ac4560038e8c99fe63b66a3c40b66b70f0a6917e91598f1f138785d6852735a
abc389_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,430,287,0.00746,4829.3072920059785,1,code:847c890699bdc8c7268ce70ea4fd33d35ecc37e3087517c4179da974885ffded
abc389_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,573,2067,0.021816,18135.804207995534,1,code:6f1e4cc5730184f66b141a8c0a21c746801dd002cf864d0c2d4d4847abc098e2
abc389_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,959,273,0.009296,6796.122916974127,0,code:814c4db9cc231cde7e262e91820fbc0f0ea1486866d131ba363ae07b0011b3b1
abc389_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,1178,1891,0.021266,18788.854375015944,1,code:9f79073dadcf4089f9affb75f031e2503636b4aa3ee7de1ad3a4374b0135ed27
abc389_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,621,1179,0.026064,25102.369750034995,0,code:75f9d64dbbe73aeaac866610242ab613d2ab0c3b718fa949cecdb6d63dc958c8
abc389_g,anthropic_sonnet5,claude-sonnet-5,unparseable,1,820,4096,0.0426,43162.71491709631,0,code:3b84cb3aae9ef48f593c2558f754692bfad7f88170a0d55993babeceaf1e56fa
abc390_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,658,375,0.010132,7182.146208011545,0,code:ff8bff147814faad696e2a0108e265932b80c19fad9d54018ee646d3fcc78962
abc390_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,899,2654,0.028338,19768.9051249763,0,code:45f0ac658b81b78076d634dea5fcafbc501397e73a3d479e467d43a1746e82b2
abc390_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,638,362,0.009792,6168.533749994822,0,code:298ee4a76bde5b002a681e6bd4fece3f858d145412e1bf02707225ba0b7207ce
abc390_f,anthropic_sonnet5,claude-sonnet-5,unparseable,1,879,4096,0.042718,39902.21495798323,0,code:dca1dd3d763c4c333d6ecfb4172fdc3c7e551323e9eaef48b08bb6f529e81c8a
abc390_g,openai_gpt56_sol,gpt-5.6-sol,fenced,0,505,406,0.01014,7772.51174999401,0,code:f0e80c77d100a2b15d2d05352b14798fa170be5fe534eed4b1cbbb7497324ec8
abc390_g,anthropic_sonnet5,claude-sonnet-5,raw_program,0,686,4096,0.042332,38528.13754195813,0,code:247d7b42d9a64a2b30fe9a935dce2a41d8f9e938cb77b2fd23ec5dfdcbde88f8
abc391_e,openai_gpt56_sol,gpt-5.6-sol,fenced,0,646,244,0.007464,4754.611040931195,1,code:b52f063d7271dde19bd735569212b1999520cb0288523487c64de5a293943917
abc391_e,anthropic_sonnet5,claude-sonnet-5,fenced,0,857,2152,0.023234,19799.03866595123,1,code:7c166dce5c9f0246d729cbd32ebf1e871f4ac154f74e339d385da874272991d7
abc391_f,openai_gpt56_sol,gpt-5.6-sol,fenced,0,989,399,0.011936,6811.117542092688,0,code:b45b031ce3ba081b2bce22a7c8e2e4943afdb43fb5b3b3e5a68684e21a373120
abc391_f,anthropic_sonnet5,claude-sonnet-5,fenced,0,1195,2343,0.02582,21048.968959017657,0,code:8a85aef05bf539b5f9b842d7a8c8b352ba397d1894cfa1d40822f26c1a1f0fa5
