model_alias,model_label,family,magnitude_label,magnitude,sim,heldout_improvement,bootstrap_hi,detected,latent_adjacent_spearman,latent_pairwise_reversal
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,243,-0.00011220007677537058,0.00021089551338465684,0,0.5456929427717712,0.3180561122244489
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,244,-0.00017500558460969984,0.000889541609421951,0,0.5426168504674018,0.3195330661322645
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,245,-0.0005191669605046911,5.8950330003637585e-05,0,0.5525964983859936,0.3135470941883768
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,246,-0.00012301548253862427,0.00018235056491300305,0,0.5577722870891483,0.31293987975951904
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,247,0.00011451953139846038,0.000765230083689783,0,0.5436896307585231,0.3196012024048096
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,248,-0.00047456819009011886,7.055537469174977e-05,0,0.5516006384025536,0.315440881763527
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,249,-0.00025109203511114453,0.00021776925466121533,0,0.5448569234276937,0.31854108216432864
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,250,-0.00018076277479672775,0.00045092401654928116,0,0.5464654098616394,0.31771743486973947
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,251,-5.7595065265647616e-05,0.001280946162908303,0,0.5678730154920619,0.30784769539078155
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,252,9.803187846696426e-05,0.0009626323139032,0,0.5519561998247994,0.3157995991983968
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,253,0.0004988436325607526,0.001623923779340175,0,0.554126528506114,0.31472144288577153
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,254,-0.0005667876926423454,0.0001017796988289077,0,0.5773462853851415,0.30416633266533066
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,255,-0.0007354899094901834,1.3841997657693117e-05,0,0.5429748358993436,0.31975951903807615
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,256,-0.00015888642880546033,0.00035651712284545667,0,0.5493015972063888,0.31795991983967936
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,257,6.35446032198339e-05,0.0021250957777210755,0,0.5413499093996376,0.3211322645290581
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,258,-0.00035893922032748105,0.00018380721404243072,0,0.5559638318553274,0.31346092184368735
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,259,-0.00018231404652907512,0.0003742519193347116,0,0.554126624506498,0.31275350701402804
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,260,0.0008440796207837553,0.0027742522137461645,0,0.5413725174900699,0.3207615230460922
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,261,-0.00037057517074562396,0.00029070432914152233,0,0.5499790959163836,0.31634869739478955
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,262,-0.000729414620701585,-0.000246031491346832,0,0.5563430093720375,0.31288577154308617
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,263,-6.0737017474721267e-05,7.007776617717898e-05,0,0.5597262309049236,0.3117635270541082
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,264,7.010774957294519e-05,0.0016059456547031226,0,0.5537131508526034,0.31432064128256515
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,265,0.0002825341563212347,0.001513894360237522,0,0.5494314857259429,0.3163987975951904
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,266,-0.00016165457711364573,0.0003438014663704192,0,0.5427243228972916,0.3199799599198397
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,267,-0.0008746806176765931,-0.00020878678739638667,0,0.5624658178632714,0.31169939879759523
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,268,-0.0005137037726812288,-7.066363208113602e-05,0,0.5514324697298789,0.31558917835671346
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,269,0.00022453574878567029,0.001614825672823228,0,0.5595259261037044,0.31268537074148295
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,270,-0.00014063113474521716,0.0001231215977790523,0,0.5295541982167928,0.32561523046092183
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,271,-0.0003029976253565714,0.00014471851295372318,0,0.5280982083928336,0.32538677354709417
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,272,6.648339261572378e-05,0.0008920999188079537,0,0.5468386833547333,0.31740881763527057
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,273,-0.00015458484872959977,0.0008978976621958346,0,0.5464171696686787,0.317374749498998
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,274,-0.00011347660067584364,0.0006460937558695479,0,0.5450809163236653,0.31807815631262526
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,275,-0.0002682730822531343,7.902379749180621e-06,0,0.557875031500126,0.3130140280561122
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,276,-0.00022317095546420251,7.433315171700983e-05,0,0.5419389677558709,0.3198997995991984
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,277,-9.902673559014641e-05,0.0001623546144745025,0,0.5366512906051624,0.323374749498998
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,278,0.00016648896079568543,0.0009887726029375044,0,0.5498879915519661,0.3171362725450902
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,279,-0.00013412255421291208,0.001138234792625037,0,0.5355562382249529,0.322501002004008
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,280,-1.7444977314706733e-05,0.000733133173178413,0,0.5377459349837399,0.3213887775551102
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,281,0.0002452033690444333,0.0016049788933601983,0,0.5565380821523286,0.3125450901803607
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,282,-0.0005892259326690796,0.0005128419608094736,0,0.5668130032520129,0.3085110220440882
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,283,-9.171202200025652e-05,0.00029791710057297527,0,0.5462089448357793,0.3181503006012024
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,284,-2.584600470911802e-05,0.0010132120665352073,0,0.5412765171060684,0.32035270541082167
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,285,-0.0010402438619555032,-0.00043984038811251125,0,0.5508688754755019,0.31612224448897797
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,286,-0.0004360677996066431,7.331108905322958e-05,0,0.5608296593186373,0.31104609218436874
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,287,-0.0003173522966522513,0.00015625530177110214,0,0.5502973611894446,0.3157334669338677
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,288,0.0005175850918587299,0.0021607999566218283,0,0.5429846999387997,0.31918837675350703
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,289,0.0001441375659399502,0.0009438483694777511,0,0.5411655886623546,0.32078557114228456
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,290,-0.0002774946833605241,5.407744879831755e-05,0,0.5700192000768003,0.3072444889779559
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,291,-0.00025807520395476624,0.00030644959026293606,0,0.5275532382129529,0.3253206412825651
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,292,-0.0002640054310096285,0.000393147534597571,0,0.5492292849171396,0.3169258517034068
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,293,4.566534082367513e-05,0.0007353104906527852,0,0.5173084132336528,0.3306693386773547
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,294,0.00043185887414065594,0.0019204273745925815,0,0.5311062124248497,0.32424849699398794
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,295,-1.2277486517275893e-05,0.0009029026306928145,0,0.5450528602114408,0.3187815631262525
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,296,-0.0004364940531475514,0.0002582574168124019,0,0.5511406045624182,0.31531062124248493
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,297,-0.00035716559548942817,0.00046691715308749826,0,0.5633543014172055,0.3095130260521042
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,298,-0.00029355266233532795,0.0001870682794777867,0,0.542625970503882,0.3201543086172345
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,299,0.00016362867669922343,0.0013295447991316656,0,0.5418877275509102,0.32038476953907813
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,300,-3.437285916169097e-05,0.0010479539508520541,0,0.5497197508790035,0.31680961923847695
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,301,-0.000999093223125025,-0.0002509157471582424,0,0.562074040296161,0.31158517034068134
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,302,-0.0009305766692898065,0.0005077433917198282,0,0.5492801411205646,0.31691583166332665
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,303,-0.00012499155366857417,0.0014347929709219165,0,0.5450005160020639,0.3185350701402806
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,304,-0.00011314525639422035,0.00029100279717458877,0,0.5616480865923463,0.31193987975951903
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,305,-8.75968129450122e-05,0.00031156430560685955,0,0.5435892143568574,0.3185070140280561
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,306,-0.0007099900511480794,-0.00015559698076866857,0,0.5442954171816687,0.3191382765531062
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,307,-0.000401282676360748,0.0002353419471679552,0,0.5340852003408014,0.32385370741482966
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,308,-0.0009018795497980903,-0.00029844307831061734,0,0.5503442573770294,0.3167454909819639
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,309,-0.0001055784474557897,0.00018175007962900613,0,0.5522773931095724,0.3155571142284569
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,310,0.00011284252400017847,0.0009985701512885137,0,0.5563152892611571,0.31341282565130263
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,311,-0.0004969702332281445,0.00026985768322029813,0,0.551573110292441,0.3156773547094188
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,312,-0.000590885710111233,0.00044023304758933346,0,0.5616160944643778,0.31110420841683367
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,313,-0.0002448170297825736,9.682743770039748e-05,0,0.5549906519626078,0.31428256513026054
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,314,1.328642515691092e-05,0.0006033803697407247,0,0.5537635510542042,0.3139539078156313
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,315,-0.0004308574971502721,9.982803532149198e-06,0,0.5334473257893031,0.3231482965931864
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,316,-0.0006820826888213616,-9.742942327112258e-05,0,0.553561758247033,0.3142685370741483
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,317,0.00040008209073572054,0.001743652007479557,0,0.5385664262657051,0.321186372745491
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,318,-0.00024060259164276898,0.00037800534874304903,0,0.5523088812355249,0.31447094188376756
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,319,-0.0004523880645397882,0.0001885202544000264,0,0.5327506750027,0.3240521042084168
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,320,-6.12111727303355e-05,0.00021437628565790234,0,0.5550757563030252,0.31338276553106215
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,321,0.0002837699137022698,0.0017723290619706122,0,0.5360997443989776,0.3218837675350702
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,322,8.466596281930805e-05,0.0007085878054262085,0,0.5500966963867855,0.31690380761523046
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,323,-0.0001918247115525462,0.000850056886360917,0,0.5520767523070093,0.3157935871743487
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,324,-5.92412726049818e-05,0.00018237728164405276,0,0.5461120564482257,0.31756112224448896
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,325,-0.0005608951387736094,0.00035610980813027826,0,0.5334020136080544,0.32281963927855717
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,326,-0.00044899625725136616,0.0002972161026801867,0,0.5586804747218989,0.31299799599198397
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,327,-0.0005351925403976332,-6.135080058100595e-05,0,0.5500051840207361,0.316186372745491
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,328,0.0004177498586268591,0.001894169980556748,0,0.5459568958275832,0.3180741482965932
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,329,-0.000396793831515585,1.844906062919982e-06,0,0.5492661010644042,0.31644889779559116
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,330,5.181348579991196e-05,0.0007636443127584935,0,0.5388319633278533,0.3199859719438877
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,331,-0.00010605949254288705,0.0003191190443788683,0,0.5460055920223681,0.3177615230460922
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,332,-0.00012531854169356427,0.0012348871020219088,0,0.552809403237613,0.3155951903807615
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,333,-0.0001593346174042498,9.561821330134057e-05,0,0.5380093360373441,0.3216593186372746
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,334,-0.00032703778822923413,2.7391917896357754e-05,0,0.5286696026784107,0.3258196392785571
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,335,-0.0005008947071202807,-5.840716049465566e-05,0,0.5588994995979983,0.31171943887775544
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,336,-0.000492769380861513,-7.474599193213471e-05,0,0.5367174588698354,0.3217454909819639
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,337,-0.0008959784024156203,-0.0003142303693635662,0,0.5509224436897747,0.31516432865731464
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,338,-0.0003255114488900923,0.0010765862137155913,0,0.5367352189408757,0.3223707414829659
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,339,8.259338335186994e-05,0.0011811302149613012,0,0.5451218124872499,0.3184829659318637
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,340,0.00045452671863532856,0.002023418151533618,0,0.5456608066432266,0.3191523046092184
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,341,-0.00016767377600335198,0.0002715659711346463,0,0.5590106200424801,0.3135751503006012
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,342,-0.0002489155559762257,0.0005147146291279436,0,0.562496441985768,0.3102084168336673
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,343,-0.0003282579242344097,0.0005079629611551284,0,0.549938943755775,0.3158797595190381
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,344,-0.0003401149549763782,0.0002729754369549253,0,0.5350813723254892,0.32257915831663325
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,345,-0.0005641444233060455,-0.0001649335020215692,0,0.5446596186384745,0.31780360721442885
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,346,-0.0006230758486477361,4.994956696591224e-05,0,0.5654346297385189,0.3091503006012024
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,347,0.00037297958894189076,0.001896479597881584,0,0.5551038844155376,0.3147955911823647
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,348,-8.002150453639834e-05,0.0002889406701482855,0,0.533310141240565,0.3233486973947896
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,349,0.0008586172761431143,0.002295323120459214,0,0.5501159204636819,0.31648496993987973
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,350,-0.001232798905673349,-0.0005632953721844691,0,0.5514590618362473,0.31592785571142284
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,351,-0.0012682366742993167,-0.00037869354329322924,0,0.5477578390313561,0.317811623246493
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,352,0.000265695055471582,0.001535102711346381,0,0.5405500102000408,0.3205470941883768
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,353,-0.0003535045351973354,0.00013588033416511713,0,0.5427834111336445,0.31860320641282563
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,354,-0.0006434302565753725,-0.00016715723580773556,0,0.5596515906063624,0.3115891783567134
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,355,-0.0004907945793508617,0.0003105561714106253,0,0.559193932775731,0.3112044088176353
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,356,-0.00012452532344076062,0.0006391461166707635,0,0.5525224580898325,0.3158496993987976
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,357,6.126098673875369e-05,0.0011377481978983028,0,0.5399839919359677,0.32096593186372746
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,358,-0.0002473453668672687,0.00022734184153333503,0,0.543435013740055,0.3184789579158317
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,359,-9.11354380040974e-05,0.00015974903098642246,0,0.5123694094776379,0.33339679358717433
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,360,-0.0001834925998598913,0.0002101666659849455,0,0.5519066636266545,0.3154569138276553
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,361,-0.000558726939533849,8.57769415639753e-05,0,0.5548603794415178,0.3138997995991984
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,362,-0.00028371693635692585,2.8398318160205438e-05,0,0.5370555962223849,0.32245490981963926
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,363,-0.0006322791319662846,0.0002382795977901031,0,0.5383875535502143,0.31990981963927856
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,364,-0.0018094639445138117,-0.0009300278036823428,0,0.5529585158340633,0.3145971943887776
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,365,0.00024047068538146643,0.0012733257309728852,0,0.5571360925443702,0.31402204408817636
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,366,-0.00030405162470575897,0.0005660363119573963,0,0.5684594578378314,0.3093887775551102
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,367,-8.883386035229979e-05,0.000894093368627169,0,0.5760115680462722,0.3050120240480962
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,368,0.00010939607486615266,0.0010755250532485383,0,0.5469151716606866,0.3171943887775551
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,369,-8.701611755923544e-05,0.0002686014646555712,0,0.5337978711914848,0.32260521042084167
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,370,-0.000436884097164969,0.0004168244497066431,0,0.5438002232008928,0.31975350701402805
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,371,-0.00043372636242994256,-6.230873240964385e-05,0,0.5568965715862864,0.3122765531062124
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,372,-0.00021818485773023033,0.0007387894893361446,0,0.5347939711758847,0.3217194388777555
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,373,7.687228647224043e-05,0.001109142763371762,0,0.5569848439393756,0.31305210420841684
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,374,-0.00025404593033045986,0.0001044808739109615,0,0.5656736706946828,0.30990981963927855
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,375,-4.0697782538456906e-05,0.0005279528797267341,0,0.5243354973419894,0.3278236472945892
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,376,-9.319359911402758e-05,0.0008300522550691025,0,0.5391482365929463,0.32081563126252505
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,377,-0.00040086423334695365,0.00014773158662528818,0,0.5596961347845391,0.31052705410821646
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,378,-5.2839196675924516e-05,0.0011394586000644247,0,0.5518326233304932,0.315250501002004
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,379,-0.0003019415373690659,-4.0110980786267625e-06,0,0.5539812799251197,0.3149879759519038
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,380,-1.2834796312422014e-05,0.0008850094341983361,0,0.5245214020856084,0.3280501002004008
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,381,-0.0005763159708216392,0.00045561562379653475,0,0.517752919011676,0.33109619238476956
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,382,-0.00029988332980462884,0.0004584673515368176,0,0.5424744818979276,0.31890180360721443
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,383,-0.00018405612761135393,0.0012213097771706094,0,0.5409750999003996,0.32083567134268537
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,384,-4.052978600521673e-05,0.0008571031922733896,0,0.5569242676970707,0.3140701402805611
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,385,-4.054989308932555e-05,9.484421473471283e-05,0,0.5487856671426685,0.3167034068136273
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,386,-0.00021158692864531314,0.0008986089747514692,0,0.5572703490813963,0.3121723446893787
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,387,-0.0005011690752275144,0.0003134715708461022,0,0.563442693770775,0.3106533066132265
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,388,-0.0002092042923159121,0.0003521138630903642,0,0.5578483193932775,0.312751503006012
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,389,-0.0008771202839449321,-0.00030675322984363707,0,0.5265981543926176,0.32649098196392784
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,390,-0.0004070589838632288,0.0005847956406424548,0,0.54650597002388,0.3183847695390781
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,391,0.0004994244980329188,0.002073049854010689,0,0.5674017496069984,0.30882965931863726
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,392,-0.0004100995596241219,-2.55874018504354e-05,0,0.5466534266137064,0.3168276553106213
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,393,7.596670929710392e-05,0.0011110647921279693,0,0.5559893199572797,0.31315831663326654
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,394,-0.00017548335432038265,0.0007867756752115707,0,0.5665520022080088,0.3108196392785571
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,395,0.00025869633903330413,0.0015978277465162338,0,0.5604034656138623,0.31169739478957914
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,396,-0.00022943054170576627,0.00032397732399713774,0,0.5574827979311917,0.3138937875751503
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,397,-7.16820776704985e-05,0.0001530515603978544,0,0.5523551054204217,0.31611422845691384
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,398,-0.0008371486203987977,-0.00021649016059088755,0,0.5375376861507446,0.3200561122244489
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,399,-0.00017906294920272403,0.0013432147090523539,0,0.5577237828951316,0.3135210420841683
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,400,-0.000981694577904202,-0.00011269862237883732,0,0.5357719030876122,0.3222424849699399
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,401,-0.00021703486081625645,0.0006045844119734745,0,0.5726474745898984,0.3063406813627254
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,402,0.00026117662450797496,0.001353506343198585,0,0.5575836943347773,0.31281162324649303
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,403,-0.00026352738546470134,0.0001900874499309868,0,0.5569566678266713,0.31256112224448895
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,404,7.863494318310904e-05,0.0008675051557381908,0,0.5504319297277189,0.31540881763527057
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,405,-0.000802301011497919,-0.0002070710798037778,0,0.5473207012828051,0.3180180360721443
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,406,-0.0001238377216756792,7.418844314310835e-05,0,0.5810111240444962,0.30280360721442884
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,407,-0.0004116123932894067,0.0005372057894929005,0,0.5307999711998848,0.3255450901803607
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,408,0.00016281231899983872,0.0010630158927134037,0,0.5553311173244693,0.31362725450901807
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,409,0.0004814418805727527,0.0018498648629675651,0,0.5484688418753675,0.31686573146292585
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,410,-0.00016503838331621834,0.0004114842710182254,0,0.5585241620966483,0.3121042084168337
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,411,-0.0012666357664726235,-0.0006659132895713848,0,0.553179076716307,0.31484168336673346
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,412,-0.00014023912909461034,0.0001228836782929954,0,0.556184680738723,0.3144068136272545
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,413,-0.0009017017044637421,-8.757255270880338e-05,0,0.5434544298177193,0.3189318637274549
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,414,-0.000579742652802806,0.0005783581645475988,0,0.5469116676466705,0.31694589178356714
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,415,-0.00010654952958538688,0.00038419447232718174,0,0.5442024168096672,0.3193086172344689
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,416,-0.0004216660768601166,2.8853920600258043e-05,0,0.55849816999268,0.3119078156312625
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,417,-0.0004953927158070637,2.7922869770213854e-05,0,0.5385136020544081,0.3216372745490982
openai_gpt56_sol,GPT,generic_item_noise,0.8,0.27878530780718336,418,-0.0005650999592259898,0.0005055869214825592,0,0.5433005652022608,0.3188376753507014
