question_id,model_alias,model_endpoint,returned_model_id,provider,L,C,display_condition,reported_confidence,displayed_confidence,frozen_answer,stage1_correct,prompt_hash,request_key,attempt_number,raw_response,parsed_action,parse_status,latency_ms,input_tokens,output_tokens,estimated_cost_usd,api_timestamp,reused_from_task_002,ok,repeat_index,phase
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_1,0.85,0.8,B,False,03cd47242c358f3a3f16c3b34047fcc1201391b09a7ab260470cc8b08b5ccb80,verification:35987665332fc911b65f1fdc3726b657e8f9afa0d78b08b3e4133cdcc6e0391e,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1305.1667080144398,625,19,0.00144,2026-09-17T06:47:13.950838+00:00,True,True,0,primary
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_2,0.85,0.88,B,False,c8a9b959bb3edc0a5383872ad3275dc7755995594a5c8385d83a32799f75cbdd,verification:108dc9a12ad7ffc9d4aa523e097df46f6bc442d9d113207060458f27fc40be1a,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1898.7246669712476,625,19,0.00144,2026-09-17T06:47:15.000181+00:00,True,True,0,primary
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_3,0.85,0.89,B,False,6e4e19fe4175d3548028d85ecf0722ef180fe5323aa617ed1b5cd81daa0efdf8,verification:8a71742f1b1c31dfbbc1b19a315d3de2126dcf6ce7fcbe84dd91a438077e9760,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1558.1502499990165,625,19,0.00144,2026-09-17T06:47:14.822281+00:00,True,True,0,primary
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_4,0.85,0.91,B,False,1b3381cbb27ccbf04d6663ef127fd28ed5ca2cdeb19746a015efb97aa8283a7f,verification:6a2813e244b7ad9a293e7d0711238ba425854d897a894e69034f84d93bef189b,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1443.0922080064192,625,19,0.00144,2026-09-17T06:47:15.177964+00:00,True,True,0,primary
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_5,0.85,0.99,B,False,fad0d4cb0fe3d7d37abef74d2c8db41dc054b78863f507325f2d9ad0855cff14,verification:679c1a346799974c59a40b40700f08186d3594c405d5ecc17c2564262af7a0a9,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1385.8201670227572,625,19,0.00144,2026-09-17T06:47:15.341047+00:00,True,True,0,primary
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,hidden,0.85,,B,False,14e3ab300f8613512981844fd6dd290238dcd56c6cbc7f3af60cfdaaba864a70,verification:0da0278ded6b26faca0bea17c5cb608124df4062685a7efd54435539aa27ee52,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1337.1668750187382,597,19,0.001384,2026-09-17T06:47:16.163202+00:00,True,True,0,primary
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,true_confidence_visible,0.85,0.85,B,False,d8a7baa5a2cf4377983fedf70ca6d2192808b617077e8f8fa0ebce19f18d191a,verification:f5e0ed04b287b834a3dac3bb87f9b742dfcc70c2a5a040526e0e8859a20f5364,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1298.4900830197148,625,19,0.00144,2026-09-17T06:47:16.303570+00:00,True,True,0,primary
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_1,0.85,0.9,B,False,c739470429e6ab042cf1d3a76cc2114a1c0065d9ae31e4bd41827bcc12b8f2fe,verification:f3e755920335f075386a8e46adbdbecd668181263bfdddf7b378f795640c42e2,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1394.4623750285245,625,18,0.00143,2026-09-17T06:47:16.576790+00:00,True,True,0,primary
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_2,0.85,0.93,B,False,fb1a5448e7ed45f4255f3efe6cda14f3b85abc9f57548a2264243b81f08006c3,verification:fa7822a94075a5f269c2cc287fa1ea476229f2f9186555350e53ec786e7658ba,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1801.7390829627402,625,19,0.00144,2026-09-17T06:47:17.146799+00:00,True,True,0,primary
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_3,0.85,0.94,B,False,a9b68f8c941f8beb39892c7085646c4aa14afcf58a1894c5a854fd7006cfc85c,verification:8f1640bfa72fffb3219246cde31fb65980576bd82cdec7e9da74430f0c9e4726,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1451.8411669996567,625,19,0.00144,2026-09-17T06:47:17.619650+00:00,True,True,0,primary
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_4,0.85,0.96,B,False,a40d59b7d8bfc2f01b5ce77694d45f624ce71f39e6e298e48ba1ba94ca5c6a46,verification:a8a9a8f8f93cf5a26babeabbe118f77cd22f5cfe513e758f1213c084ab64fd54,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1622.4287080112845,625,19,0.00144,2026-09-17T06:47:17.931208+00:00,True,True,0,primary
mmlu_pro:test:11138,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_5,0.85,0.99,B,False,0b5527d23f49b01abd8dd22110576f37d207c33dc624364d29dab98a8d5bc0df,verification:87d4f50d134868aefdc375f969671c4cfdd9ae5cf9fccabcd3b20fee64341c1f,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1525.4964589839801,625,19,0.00144,2026-09-17T06:47:18.109363+00:00,True,True,0,primary
mmlu_pro:test:7622,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,hidden,0.99,,B,True,27ff33c6cda4ffbb9a346670215047cea07c3b2d4c9a466d18ba28932652a92f,verification:0ca157aebc41bfb214cfa2eef34f1b47589e6b8dfd5b2b57f6e52596491f7c6b,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1637.9787499899976,378,16,0.001832,2026-09-17T06:47:18.789942+00:00,True,True,0,primary
mmlu_pro:test:7622,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,true_confidence_visible,0.99,0.99,B,True,ea9fd56c90174b7c2e59906ad59c980f47541b6d120f8f71642b7e4c18d54f6f,verification:47bb5c6d7fda024f851fdb29112c35457eda27f18e367e85a234217351e10d9a,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,2054.9065000377595,395,16,0.0019,2026-09-17T06:47:19.678707+00:00,True,True,0,primary
mmlu_pro:test:7622,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_1,0.99,0.8,B,True,518abd206e7a2fcfaa1d0afcbbfc5a1faadc0b919ccfe90a13f1d02584ce1d7f,verification:4d349ec8d472d3866dfb45f19a1518cdb1627e91f9d950d3f10f4a7f31dbd453,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1568.0554999853484,395,14,0.00186,2026-09-17T06:47:19.502409+00:00,True,True,0,primary
mmlu_pro:test:7622,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_2,0.99,0.88,B,True,9902d91f70068d8038953ed75c57a5b1da4a4d78acd566f0d5f82858b334765f,verification:934398eb0195372ac0e247747d65623f44b99ca5f4ceab87ad2cd42c99ad1476,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1380.7583340094425,395,14,0.00186,2026-09-17T06:47:19.496659+00:00,True,True,0,primary
mmlu_pro:test:7622,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_3,0.99,0.89,B,True,b3a9983dc70628bca19cd9373d88b99ae44dd9ff089eabc07ae91cb834755927,verification:4bd927b601e3933da7a8737278e24b4caa801e76f0c6de032b39967dcbb8201d,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1486.6413340205327,395,14,0.00186,2026-09-17T06:47:20.282054+00:00,True,True,0,primary
mmlu_pro:test:7622,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_4,0.99,0.91,B,True,a95a3385735dbe0646054fdbd9391cad7c27ae374171d3da507d5992da801b7f,verification:4fdee79eeaf6e51f56acc73c2a6ad9d7f1add96e4559356e180179009221e7ba,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1244.1983330063522,395,16,0.0019,2026-09-17T06:47:20.746704+00:00,True,True,0,primary
mmlu_pro:test:7622,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_5,0.99,0.99,B,True,ea9fd56c90174b7c2e59906ad59c980f47541b6d120f8f71642b7e4c18d54f6f,verification:4a67fbf52dd0644a67093cf3c94bc3219c8321105b782418bcbd74e135a5501f,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1542.8183330222964,395,16,0.0019,2026-09-17T06:47:21.056752+00:00,True,True,0,primary
mmlu_pro:test:7622,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,hidden,0.99,,B,True,ba047d9b8633a773691127c82367674b39293ff30036e8380a263c1953a05305,verification:6e31ded34df16470b0be5ab888208521cfb518d8a72522cbc64c960ab4b69bec,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1380.9016669983976,378,16,0.001832,2026-09-17T06:47:21.063511+00:00,True,True,0,primary
mmlu_pro:test:7622,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,true_confidence_visible,0.99,0.99,B,True,f55946cb61669faee040ca5f7f747a1e2274a473af160f4fa53ad2730310cd6b,verification:cd22dae5824875fa564b40fca8c06e015ab904e07edd3bf73a53247dfad55a2b,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1368.7333750422113,395,16,0.0019,2026-09-17T06:47:21.656232+00:00,True,True,0,primary
mmlu_pro:test:7622,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_1,0.99,0.9,B,True,42a6cec2568dc6dcac410921aebbe1856d2e842cd468b08c02eb0e14672ee312,verification:4ba00a2237c3d5e02af1988c45d9cd7f67076b880977aa93db493dcbc4d300ae,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,940.8744999673218,395,14,0.00186,2026-09-17T06:47:21.693938+00:00,True,True,0,primary
mmlu_pro:test:7622,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_2,0.99,0.93,B,True,8498f4aeb2434ae15cb5519a0695affd06eae9a697a802d86bc9e9efbff2aa1e,verification:8c7e6c96caf69b2247bd2aadcef2e99723bc83a5839d7ff3f3efdf3389a2736f,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,2219.1404580371454,395,14,0.00186,2026-09-17T06:47:23.281972+00:00,True,True,0,primary
mmlu_pro:test:7622,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_3,0.99,0.94,B,True,4444dea4319cf8448b6c05205c7489f445a86c90633d1e2b104116de87225233,verification:8fe5c6912240f286e733b8226f9aa147ba1a5cbced27b6a57f7bab0f12b7df9a,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,2416.5257909917273,395,14,0.00186,2026-09-17T06:47:23.485252+00:00,True,True,0,primary
mmlu_pro:test:7622,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_4,0.99,0.96,B,True,03a3ffdc1c62d09956e085ea27542d60d38487986fa4e74f6da6cff51725fd99,verification:921f2e7587947c19c46e09f471243f7290ad023078cc1f34b83f7b0478127552,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,2038.9783330028877,395,16,0.0019,2026-09-17T06:47:23.700860+00:00,True,True,0,primary
mmlu_pro:test:7622,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_5,0.99,0.99,B,True,f55946cb61669faee040ca5f7f747a1e2274a473af160f4fa53ad2730310cd6b,verification:9fd8892b2e8df3514a5582df09d995fda2219d94f04395632902fd30d6ccec6f,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1501.9401249592192,395,16,0.0019,2026-09-17T06:47:23.200995+00:00,True,True,0,primary
mmlu_pro:test:7622,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,hidden,0.8,,B,True,27ff33c6cda4ffbb9a346670215047cea07c3b2d4c9a466d18ba28932652a92f,verification:682031df1f135ddb3566471b11c793401e654e3531d1f4204a14db468eaed516,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,2093.437667004764,823,19,0.001836,2026-09-17T06:47:25.300342+00:00,True,True,0,primary
mmlu_pro:test:7622,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,true_confidence_visible,0.8,0.8,B,True,518abd206e7a2fcfaa1d0afcbbfc5a1faadc0b919ccfe90a13f1d02584ce1d7f,verification:430849846b0f97f2b6e652e4050205420114e0e1e7f4632eb0cf8e2c829757c2,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1329.8353329882957,851,18,0.001882,2026-09-17T06:47:24.618555+00:00,True,True,0,primary
mmlu_pro:test:7622,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_1,0.8,0.8,B,True,518abd206e7a2fcfaa1d0afcbbfc5a1faadc0b919ccfe90a13f1d02584ce1d7f,verification:83b1f0f984ecab6c0044d6ace471095419e42d452bac0a5d421edf34cc107589,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1354.8602919909172,851,18,0.001882,2026-09-17T06:47:24.845736+00:00,True,True,0,primary
mmlu_pro:test:7622,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_2,0.8,0.88,B,True,9902d91f70068d8038953ed75c57a5b1da4a4d78acd566f0d5f82858b334765f,verification:d64d3cd5c887111f24f73d3a58c8294af282a7ac21165907d58a730e2429be47,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1493.9981669886038,851,19,0.001892,2026-09-17T06:47:25.201112+00:00,True,True,0,primary
mmlu_pro:test:7622,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_3,0.8,0.89,B,True,b3a9983dc70628bca19cd9373d88b99ae44dd9ff089eabc07ae91cb834755927,verification:4a57577021be78685a0b4257ace5ac019db7687bfbf3971b58ab3aa2c1ebfe8b,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1666.8384170043282,851,18,0.001882,2026-09-17T06:47:26.292056+00:00,True,True,0,primary
mmlu_pro:test:7622,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_4,0.8,0.91,B,True,a95a3385735dbe0646054fdbd9391cad7c27ae374171d3da507d5992da801b7f,verification:82927f38506bb9255aa673f40ad2a1b999b1b4c673aa8fc90c6ce70be5190f92,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1323.7368339905515,851,19,0.001892,2026-09-17T06:47:26.174833+00:00,True,True,0,primary
mmlu_pro:test:7622,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_5,0.8,0.99,B,True,ea9fd56c90174b7c2e59906ad59c980f47541b6d120f8f71642b7e4c18d54f6f,verification:edfad5e5bd9a692a9b5aa652008906b6cb2619c350b475124d9f9dc271d13822,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1480.0804579863325,851,19,0.001892,2026-09-17T06:47:26.687664+00:00,True,True,0,primary
mmlu_pro:test:7622,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,hidden,0.8,,B,True,ba047d9b8633a773691127c82367674b39293ff30036e8380a263c1953a05305,verification:beac5befd2bb1401f7ec3945c540cb102fc9c736eb070c6d7aeb4bd5a9cba90f,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1416.563540988136,823,19,0.001836,2026-09-17T06:47:26.722564+00:00,True,True,0,primary
mmlu_pro:test:7622,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,true_confidence_visible,0.8,0.8,B,True,c392da5eeb23c996103af4d47a9f4421d6ca54498894bd0924645c0fc2f1dd48,verification:f390d07a641e48721d8e7a43cea37e0148c912780324fd875c5c7b6591526ddb,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1176.6177089884877,851,18,0.001882,2026-09-17T06:47:27.358239+00:00,True,True,0,primary
mmlu_pro:test:7622,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_1,0.8,0.9,B,True,42a6cec2568dc6dcac410921aebbe1856d2e842cd468b08c02eb0e14672ee312,verification:e1d647ee65c98ce4614980e8addb0829673415a60878892c28f3f1b520ebd853,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1479.5448340009898,851,18,0.001882,2026-09-17T06:47:27.778307+00:00,True,True,0,primary
mmlu_pro:test:7622,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_2,0.8,0.93,B,True,8498f4aeb2434ae15cb5519a0695affd06eae9a697a802d86bc9e9efbff2aa1e,verification:f2cd848313082b2bc6adc55bfc08f1ae8c73972c239f67ba3eeac1da7f434c46,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1912.6694170408882,851,18,0.001882,2026-09-17T06:47:28.607366+00:00,True,True,0,primary
mmlu_pro:test:7622,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_3,0.8,0.94,B,True,4444dea4319cf8448b6c05205c7489f445a86c90633d1e2b104116de87225233,verification:07a73af2c0ba7fe8d6cffe6ed3658c6b62bca4b75e34fc5594bae5704aa8db79,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1606.6524170455523,851,22,0.001922,2026-09-17T06:47:28.336048+00:00,True,True,0,primary
mmlu_pro:test:7622,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_4,0.8,0.96,B,True,03a3ffdc1c62d09956e085ea27542d60d38487986fa4e74f6da6cff51725fd99,verification:965fd168fdd463da3c53f11f47f9a9bbde33b53a0ad2beaaed620f3a8fa088a8,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1598.8569170003757,851,18,0.001882,2026-09-17T06:47:28.963424+00:00,True,True,0,primary
mmlu_pro:test:7622,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_5,0.8,0.99,B,True,f55946cb61669faee040ca5f7f747a1e2274a473af160f4fa53ad2730310cd6b,verification:57d59be30fba7c1903cab81c655c9a8c63c65ab58986ca09b5e3acd4d7b0e2f2,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1373.7297910265625,851,19,0.001892,2026-09-17T06:47:29.158506+00:00,True,True,0,primary
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,hidden,0.99,,F,True,2a4e4897f7fd615466c26d245a9b4347bb5b67d097edb21db3ce79ea51290a1d,verification:5a38a32f7deaaf8e90fd4ddf04341c533d0114c172ef200a3002f162d0ee03df,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1068.911207956262,260,16,0.00136,2026-09-17T06:47:29.411192+00:00,True,True,0,primary
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,true_confidence_visible,0.99,0.99,F,True,0e4d92dfd637661a6512652e84114be9f04f91d9ad20b57f7e6fd5ffd2bf6b86,verification:4e5328b954300c9e67d2723fa9cca1a6f4d72eb60b7f32193c64489ac03d0ee4,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,968.9550420152955,277,16,0.001428,2026-09-17T06:47:29.581397+00:00,True,True,0,primary
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_1,0.99,0.8,F,True,66c168d3b4a8e7aeffdb9377ef21a9eb8c6f9f2cb492a66f732b88b2ff555fef,verification:24b7604478f4422387c739c917c68e97ec157f322eced88e561e0cd4ce17fa31,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,902.7866249671206,277,14,0.001388,2026-09-17T06:47:29.870365+00:00,True,True,0,primary
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_2,0.99,0.88,F,True,f8c84218b08c571dee42bd555b1429bc59bb09941c0aae86181531893d3cf4b8,verification:9133c8db4a63cdc2cae957face3b42c69f935c6753bc4652c445b7e64c45f10d,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1548.5529999714345,277,14,0.001388,2026-09-17T06:47:30.711768+00:00,True,True,0,primary
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_3,0.99,0.89,F,True,9352b2424292e1a4b978212c255c9da01eb1329083ca5c45640e08d82b6cada3,verification:5156a8b559b81a76b1d5e9f13764c6cb1ea09adbd83baaa29f9c4d2033052bdd,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,864.7511249873787,277,14,0.001388,2026-09-17T06:47:30.281412+00:00,True,True,0,primary
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_4,0.99,0.91,F,True,e3ac41f40313a9547c8a9f0d9c68d2a1b9706649b7f0a68e42e42d85d1544d54,verification:6d4a33fbc46ca93a8cd3135a13c72dadf9f0e4b333afd01c1e4c22b982ba84d4,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1744.3616250529885,277,16,0.001428,2026-09-17T06:47:31.330077+00:00,True,True,0,primary
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_5,0.99,0.99,F,True,0e4d92dfd637661a6512652e84114be9f04f91d9ad20b57f7e6fd5ffd2bf6b86,verification:b778b4c0ed49023537733e97fd60fcce4456c5ea5428a206332dfbc6c6459bdf,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,2533.8304169708863,277,16,0.001428,2026-09-17T06:47:32.408441+00:00,True,True,0,primary
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,hidden,0.99,,F,True,8a3dd3c93d57fccf8d46bbd53a99dfd62e20a6f99cb2b4e7097af8e866244279,verification:fb4d905349da414e919848f91b29e22c754a8848060dd5fdd32147c52306aaf1,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1231.4518329803832,260,16,0.00136,2026-09-17T06:47:31.518643+00:00,True,True,0,primary
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,true_confidence_visible,0.99,0.99,F,True,fe6ab563d9c2e970988dbad6270522ac127ef55750715e0db5dd112fe9f36c40,verification:a7d41f78b55c187ca56bddb5e57750947abf095fdbeca4257e1380015cc77f23,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1876.8390000332147,277,16,0.001428,2026-09-17T06:47:32.593357+00:00,True,True,0,primary
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_1,0.99,0.9,F,True,9a7a4311c76404e15ffa60a0c8512b350ea9184d4c80ebdcbabd89688d3d214b,verification:ee0702cff466f59f5c3123e9c8d4481e311792ea8d2f292ffc266d4e5fd0e1cf,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1080.3570830030367,277,14,0.001388,2026-09-17T06:47:32.414528+00:00,True,True,0,primary
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_2,0.99,0.93,F,True,4c65e3d73b7b5fcfb8325e1cb1212f4047f823d9a3e58509f9d03611be380731,verification:ea567a3623a9c53f481e96b195b7754dd25b795e99e56414eded4cd079e3ed34,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1225.1659169560298,277,14,0.001388,2026-09-17T06:47:32.749900+00:00,True,True,0,primary
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_3,0.99,0.94,F,True,2fbdd2408d68bfc68a58ce15fff42a4947e7b68e6684f7eb05baf44c847a84bc,verification:e317e053ad87e254a86742cd19f1a2cd297454fdcd19d4d2ee0fd7915c664c39,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1180.694582988508,277,14,0.001388,2026-09-17T06:47:33.594967+00:00,True,True,0,primary
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_4,0.99,0.96,F,True,02c16d5c877479c2bbc1d0275d69b347a4ff7dadd5512b05450991ce7a771a18,verification:21a3b4f07be8fba082c255f4135268fbcb1389246bbd4dcf8308f8b597f943b8,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1022.8266670019366,277,16,0.001428,2026-09-17T06:47:33.442398+00:00,True,True,0,primary
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_5,0.99,0.99,F,True,fe6ab563d9c2e970988dbad6270522ac127ef55750715e0db5dd112fe9f36c40,verification:0adc7d1570ff62196f7e40f359ffa9273c3527a0edb399ea1cf987b4f87098b7,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,3446.451124968007,277,16,0.001428,2026-09-17T06:47:36.044666+00:00,True,True,0,primary
mmlu_pro:test:6524,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,hidden,0.85,,F,True,2a4e4897f7fd615466c26d245a9b4347bb5b67d097edb21db3ce79ea51290a1d,verification:9e4b489bcd8285d8ab1a11f2d75f63dd60b2ad09f657d6d81bc248f16ee18c20,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1192.2082499950193,610,19,0.00141,2026-09-17T06:47:33.946772+00:00,True,True,0,primary
