question_id,model_alias,model_endpoint,frozen_answer,q1,stage1_correct,prompt_hash,request_key,prompt_version
mmlu_pro:test:6232,openai_gpt56_sol,gpt-5.6-sol,C,0.99,True,3d239dea93cc3ae9a4973ed7c9a14837c623c62f49fb954929e35d2d0e1b6456,confidence:a8e7c2b82428d3c518214b9032ed99a0da76b4cfc210704386e9768da8aa38bb,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6232,anthropic_sonnet5,claude-sonnet-5,C,0.75,True,3d239dea93cc3ae9a4973ed7c9a14837c623c62f49fb954929e35d2d0e1b6456,confidence:e266f906cbc1520cf566617f1e9fd5a09e9ae0de3ac338c5af82157c6d81d169,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6241,openai_gpt56_sol,gpt-5.6-sol,C,0.97,True,49a19bbb47019a0b88229226a2fb46d2d98d57aa1e0dca4a5207f400fc38fcaa,confidence:3224673dd3e5733958ada1ed9579c9186190a09ffe61ccf0d355f13d99a4d7e7,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6241,anthropic_sonnet5,claude-sonnet-5,C,0.85,True,49a19bbb47019a0b88229226a2fb46d2d98d57aa1e0dca4a5207f400fc38fcaa,confidence:862913a4fd78030de6396fc06b2d58a7306af38191da7cfbbd446db86f7a8c1b,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6296,openai_gpt56_sol,gpt-5.6-sol,D,0.97,True,30d74540103b61169c9eb004ad47b1c0db224c421df0f706f1bb61884e94f5db,confidence:287ae9227af423874478951dea72d33e8027e2fdcac528ca6066a72b13058228,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6296,anthropic_sonnet5,claude-sonnet-5,D,0.95,True,30d74540103b61169c9eb004ad47b1c0db224c421df0f706f1bb61884e94f5db,confidence:6bbf04cc444929f34b7776a0f0515cb8ea314973e090a3eac8fd4e402f43c38c,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6307,openai_gpt56_sol,gpt-5.6-sol,C,0.93,True,3c82dea7e19b54ca6e8289d48f08d5826b6e36538b89707b48ae4e96ad5a7512,confidence:ffdf33253b2ec06fd687b157ae0945c1f65f006d6c60760b0d6adcb58ac6a7f2,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6307,anthropic_sonnet5,claude-sonnet-5,J,0.3,False,ec5166a50a921affcf0aa9ffe74854665943fbdaf8094445df1e4362b10e3629,confidence:6e8e46599cc2742e1e45a4100968bc2fc320e3f04caa6ebaa18c91e3686a148b,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6310,openai_gpt56_sol,gpt-5.6-sol,J,0.78,False,2e28c4cbfc7844a16d554bce91bce6867d66ab52d614620636fbffff63d0e813,confidence:077ea9c221f14d8fd3b10ea64038dedcb6bdd075a55966ec35f9b3714b2e2ee7,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6310,anthropic_sonnet5,claude-sonnet-5,F,0.65,True,48a14164fa656e3f3e5c5bff30766c1b07cc8168046a7158027f36f573c45039,confidence:2c9f6158f732a1a30cdef63809ee8e58222239840295127dcba212fb36bb63bc,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6342,openai_gpt56_sol,gpt-5.6-sol,G,0.82,True,d188458e855dfaf00fa0681ae94aa85d44fad506ec27f6f0017cc623446832cd,confidence:0912d7e669b6dd14d868046351436433d8e7b032539d199cfbb65e36fef0a812,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6342,anthropic_sonnet5,claude-sonnet-5,J,0.2,False,12280db50311293322a263653793ff9fd20d57dbce0cb5fcf2194dffecf84e29,confidence:d984b8f39c0274dc3e8e482a9db2e6c8acf7cabf1dbca0110a283caf5a47be43,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6412,openai_gpt56_sol,gpt-5.6-sol,D,0.96,False,d17be4a71eebb1d24fe8dbe37abfb1954a8a15431e37b57e17ba4db834889a2a,confidence:b172415b79bdeaaad0155742b4c8729fae796259865e0ee18ac3817a0ec53491,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6412,anthropic_sonnet5,claude-sonnet-5,A,0.6,True,8bef3bfd0a08fe25addc5824894b9ab6f666b1963359eff2a956c8f63cc8f527,confidence:6ec8cc9e3d0efe2bfaa0ff89959fd11ce1aa9ffb02b2cdf3445873810992364b,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6452,openai_gpt56_sol,gpt-5.6-sol,F,0.98,True,91b04fe72174c93cfaf6b1bb1f553a94f905430247424c30ea8914fd87941025,confidence:92863fdf4e959edab4c4d9a47516c6ef3e9dbac02159cf5cafe51586e9540985,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6452,anthropic_sonnet5,claude-sonnet-5,F,0.92,True,91b04fe72174c93cfaf6b1bb1f553a94f905430247424c30ea8914fd87941025,confidence:18b569aa26c73191fa70d7a1748d0eae2d0704ee1edea197bbf506056facf039,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6466,openai_gpt56_sol,gpt-5.6-sol,D,0.92,True,8a0f3e62e132bd0c94b6be57007df68e9469e8052da41ae42c689c8b623d148f,confidence:478ca3d4e69f5358f38769b70e64f6630c932685f5a6f18cbac61650d725b543,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6466,anthropic_sonnet5,claude-sonnet-5,D,0.6,True,8a0f3e62e132bd0c94b6be57007df68e9469e8052da41ae42c689c8b623d148f,confidence:d72440484e65da1f0324e06901580fb4913ec3512415a6adca73486ecb6838d9,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6489,openai_gpt56_sol,gpt-5.6-sol,C,0.99,True,8ea0a86b062c03c1aec29fe4476e9b88c44e4ed14bd6d2b05304cf6a95ebdd5d,confidence:5a0d56f8d9bc7e6a18f9b63b9c19a8b8075ef433fa7021cbda5af6c1a813a224,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6489,anthropic_sonnet5,claude-sonnet-5,C,0.95,True,8ea0a86b062c03c1aec29fe4476e9b88c44e4ed14bd6d2b05304cf6a95ebdd5d,confidence:8cf4425e4951d07588c6b9d541c4249051acfa1800f740a392690b3b403f9744,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6495,openai_gpt56_sol,gpt-5.6-sol,B,0.96,True,9b252627195f17b6e3511b981585143846e204a7233bd6efabf136d189acfdde,confidence:7e595c73cae411a82841b12412fe350c877b6955f88846b75c46342ac2515126,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6495,anthropic_sonnet5,claude-sonnet-5,B,0.72,True,9b252627195f17b6e3511b981585143846e204a7233bd6efabf136d189acfdde,confidence:1e329ab9010d0632320ab8547a28f799fc5779e586b16cd1e92de72b4ce6a50f,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6524,openai_gpt56_sol,gpt-5.6-sol,F,0.99,True,c41917c6ad9c2a35ce67f647f23aaab7347e7a395802b2c8a87c7f8486783c24,confidence:a983ab0e2e05df67ce0e388c70b93704c81a55feca9a6ef5571c1f5f876bc109,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6524,anthropic_sonnet5,claude-sonnet-5,F,0.85,True,c41917c6ad9c2a35ce67f647f23aaab7347e7a395802b2c8a87c7f8486783c24,confidence:d2e07993839337bdd6d582e5ffe1ad5ec60d3f77d1ab4257c45ea9e7e4b6bf14,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6542,openai_gpt56_sol,gpt-5.6-sol,F,0.98,True,2e4b8df193436a6529ee5ca010698ad893e9aa31765b8d93854fd49e2c591409,confidence:4246d39ef3c3af6cc48d88b8d72b55b5b811bf8bb11a07edd8252e92bb95dc79,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6542,anthropic_sonnet5,claude-sonnet-5,F,0.85,True,2e4b8df193436a6529ee5ca010698ad893e9aa31765b8d93854fd49e2c591409,confidence:59526aec7ad05032e5bf731ddc0dd9a03b63660cb3136b30682301335d185ce8,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6549,openai_gpt56_sol,gpt-5.6-sol,H,0.99,True,c3412df98d0ec74fa4174d81db7f1fbe259655a8cfcc521fa21f3d437e0b9c95,confidence:499c06aff5c7caf383b10368b12a45e95c472b9bf2371bd24be29c841fdeeb94,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6549,anthropic_sonnet5,claude-sonnet-5,H,0.95,True,c3412df98d0ec74fa4174d81db7f1fbe259655a8cfcc521fa21f3d437e0b9c95,confidence:6df8f534df25c76ad4efc960724d59b2eba9864b79cc2350c2833967d15a3681,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6557,openai_gpt56_sol,gpt-5.6-sol,D,0.99,True,a0e433a108fea3d776a35f8c1660945f4c94236aaa821e5c386c53cf178b2d56,confidence:bc59bfa760e2d7347365ede0a8eb8652b304cee26189dbd2d829394e5960335e,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6557,anthropic_sonnet5,claude-sonnet-5,D,0.95,True,a0e433a108fea3d776a35f8c1660945f4c94236aaa821e5c386c53cf178b2d56,confidence:b6554a0487462140bdd9b9ea99b979afccbfb062593e2c042f88ba0392ce759c,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6568,openai_gpt56_sol,gpt-5.6-sol,F,0.92,True,f12a28c223887535786e857e5372782039617c80e9ffcd870770fe9dcb92c5bf,confidence:a53da56c502243a949fcfb59081614e1b5cc8c0f576def819c945bcdca77db5e,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6568,anthropic_sonnet5,claude-sonnet-5,F,0.6,True,f12a28c223887535786e857e5372782039617c80e9ffcd870770fe9dcb92c5bf,confidence:7302969529ad834f96ff55802e42202ba16e6379b66ecf712efcb7829cb73aa2,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6591,openai_gpt56_sol,gpt-5.6-sol,E,0.99,True,80666570c34107eccf872ff6dfd2bc8d0080850c735301522bb98fbcf9d6741b,confidence:1bb4c73781525048aa841528467f38facc02d5057476403e16ab11bbeafbd2ba,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6591,anthropic_sonnet5,claude-sonnet-5,E,0.95,True,80666570c34107eccf872ff6dfd2bc8d0080850c735301522bb98fbcf9d6741b,confidence:4fb99bfc325db503259f6cf8625fa2253497fea9eac3fff617a09da260de3ac5,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6596,openai_gpt56_sol,gpt-5.6-sol,B,0.88,False,601f69a2acd4886d42bf54db1a28fd5b707c84d39f4736f2c290c95fcfb9b3c7,confidence:eaf35bab5981aec92b778dd520fcf7fa8498370dc4869cffa97357cad338898e,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6596,anthropic_sonnet5,claude-sonnet-5,D,0.5,True,2caa21427199e69653f0f1b92bfb0c44c3f574f096872829cd14b45795fbfefc,confidence:4578ef1a0b9d760e4432d73e6cb3b87a523911d588aeac9ba129a26fd0614db6,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6622,openai_gpt56_sol,gpt-5.6-sol,J,0.98,True,ecff53a6732c2595b6e394acc165c82977f97aa84eba81e5566d9b8878796d2a,confidence:2f54308a188b3a7108b3a604a130042f6b84902291c8bc9d0bdf45b69955e9fb,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6622,anthropic_sonnet5,claude-sonnet-5,J,0.75,True,ecff53a6732c2595b6e394acc165c82977f97aa84eba81e5566d9b8878796d2a,confidence:fe3e52d3f64be94b7a78abfc546ce36b4e36d8c782a3a9d33ced6dea98d62899,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6624,openai_gpt56_sol,gpt-5.6-sol,C,0.99,True,2c9a23d5656fbd312063164bfb286c21bbde9947f62ee34c7619cf7bc34bcb3e,confidence:37a212bcd388cbdd11ec63a68579b3843e98de3ae5f61bc1f8bf4c6772038247,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6624,anthropic_sonnet5,claude-sonnet-5,C,0.85,True,2c9a23d5656fbd312063164bfb286c21bbde9947f62ee34c7619cf7bc34bcb3e,confidence:b6826708fe423c72734756b2d7fcfcaf0fd3efeb70bfc17dc09aba7333230c99,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6637,openai_gpt56_sol,gpt-5.6-sol,C,0.98,True,3fe47e6d283f48ad485538a4a9cec40e1d2baf99ea50b250d41271b82340640d,confidence:6fa7f2db08856bb7a3c568bdc113fbb2d7a14f70a90163279f1fff34b381dd01,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6637,anthropic_sonnet5,claude-sonnet-5,C,0.8,True,3fe47e6d283f48ad485538a4a9cec40e1d2baf99ea50b250d41271b82340640d,confidence:630444618f28c46fbce3f7d26373118340ec69ebb7699d56947ef1171010b20c,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6654,openai_gpt56_sol,gpt-5.6-sol,B,0.66,False,0d981991f0da5ea039200d5a3d12bcc54bf20c659566dbfc9e197fdf2b0298c8,confidence:82b0999bc3957183de158d366f2d383009226b9fd9dda2b7c41a4481098c4fee,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6654,anthropic_sonnet5,claude-sonnet-5,B,0.6,False,0d981991f0da5ea039200d5a3d12bcc54bf20c659566dbfc9e197fdf2b0298c8,confidence:9841b964c2b88e16d2fec8c574cf05b3b442c41f9cb88e6f8b29e5c4337f944b,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,J,0.99,True,e156c61ee1452397878e3ccd01182d2c4d1dc431df78bc2094ec0be799fd1edb,confidence:b682ab8ce2f33a609239d5df7fa849db3f4f1b3dabdeda8d8db59a493c515412,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,J,0.9,True,e156c61ee1452397878e3ccd01182d2c4d1dc431df78bc2094ec0be799fd1edb,confidence:403587d058b39ce235dd1e3a79a033cfdff5b03b94c442b9a0b69a11f271b746,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6679,openai_gpt56_sol,gpt-5.6-sol,J,0.97,True,12e3de8e00e1512bf70d19d9539caf75fdb45cc986a28a0dfd16895a2a7821a2,confidence:27179559923949f92b1c4f76c3965afec27ceb0c84f25e396f60b7f88e8e0e73,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6679,anthropic_sonnet5,claude-sonnet-5,J,0.55,True,12e3de8e00e1512bf70d19d9539caf75fdb45cc986a28a0dfd16895a2a7821a2,confidence:331eff504bcf58c0420eec3d0ad5fb4f8206d2c189fe9fd7698c38b5f4569c2f,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6680,openai_gpt56_sol,gpt-5.6-sol,I,0.99,True,406dfcc218bfa90d3ade4aeb80a4e22c0029c0045942c7595f0b27307a5e115f,confidence:f97d904c04706f68eaedc4ea4b21c29836a1ddede3ad588da29ba0e9af06d70c,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6680,anthropic_sonnet5,claude-sonnet-5,I,0.92,True,406dfcc218bfa90d3ade4aeb80a4e22c0029c0045942c7595f0b27307a5e115f,confidence:31003d64870aa20b0552c80eef915b13992b69e5e5b33900f5810a6ee39985cd,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6790,openai_gpt56_sol,gpt-5.6-sol,A,0.9,True,8ee32151782f451a6518401ce1d53917dbf02c4915bddcadc48aed5c56b581ea,confidence:54a7217844f90d2bf238b25c7f807601bac3c7a6d34217f96727c6966c30b7c3,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6790,anthropic_sonnet5,claude-sonnet-5,A,0.55,True,8ee32151782f451a6518401ce1d53917dbf02c4915bddcadc48aed5c56b581ea,confidence:6e8b652ddd6d4259a5b64292a9560e1abb4cc9cc892ae43c1235e0d1350eab07,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6824,openai_gpt56_sol,gpt-5.6-sol,D,0.93,False,09d53d1cb658019f437d17586784d1fbd6b96b93c1347e09ccbee34522d44f4a,confidence:775433ea74027e911ec8b632a879d3fc92c83d7d53352b0fb2f0b2a26fe59a1a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6824,anthropic_sonnet5,claude-sonnet-5,H,0.6,True,7620517fdda046e5a179f540e92b25a9d5ce8e5af8e6160c6e5f503501b59623,confidence:f40cf96b74342d54032e1280d9510630b53e87f56e8b5603f104d3b13e3aec22,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6856,openai_gpt56_sol,gpt-5.6-sol,G,0.99,True,a1022941d47152ee98d58cd73f3be6156124bd7ea98d5c8ce774aaf8814d645c,confidence:39656a1f5270ffe00156696f32c5b7fa294c2110970d53456f140d039ff81362,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6856,anthropic_sonnet5,claude-sonnet-5,G,0.97,True,a1022941d47152ee98d58cd73f3be6156124bd7ea98d5c8ce774aaf8814d645c,confidence:80fb4a9c22975a0b0bcb6aaad2518edaeabee215bda4c3bfb750f4226faf50e7,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6880,openai_gpt56_sol,gpt-5.6-sol,D,0.99,True,54c0217dd160866349aebcbbccaaa3765c3ed5f14c6e3c7590b69b9f6d7f25d1,confidence:faaec1240d529a294af2eb5d34be86996da52f1a1fe85feeaeb19d5675ad2f89,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6880,anthropic_sonnet5,claude-sonnet-5,C,0.72,False,64137b34d1ead8ab1fc18bfa97ad37dcc328d2034ec97aa08295e08f57808534,confidence:7873afd91061789b159bc99c3329d5c2c346b64200520e926a599db58db146ea,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6889,openai_gpt56_sol,gpt-5.6-sol,H,0.99,True,e3329b6ec39e06356167d5efc91c30893f482682385777def724ef96005c6a62,confidence:5ed363922e45e8d4b6ef601b2b72b4287dd87d601d2c6e3dfed59a8027d953b5,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6889,anthropic_sonnet5,claude-sonnet-5,H,0.97,True,e3329b6ec39e06356167d5efc91c30893f482682385777def724ef96005c6a62,confidence:78c127e6b07f5893dbe2885b6b2dbaca81cd9aeb834ef2db80c410ec9f8fbaca,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6893,openai_gpt56_sol,gpt-5.6-sol,C,0.92,True,b497c8cb43da49124bf62ff77861f00691f5f48009546aedf18fc4b44895d944,confidence:494dfacf5e408da1116f411dec2a77d921396bca2493874efb8d45b7e9deef18,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6893,anthropic_sonnet5,claude-sonnet-5,C,0.72,True,b497c8cb43da49124bf62ff77861f00691f5f48009546aedf18fc4b44895d944,confidence:9b2c0549ae51df5111cf0693ba6cff262f4649565647af81144168f1cfb4fa3c,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6903,openai_gpt56_sol,gpt-5.6-sol,D,0.97,True,775f6259161188794fd007ac6ec0f33710cdf98f13164222f043fd298d8480c0,confidence:8b52d73685c0cd486eb25f9d23f9844370899ab1e208fb6e0788da74cbba1cd4,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6903,anthropic_sonnet5,claude-sonnet-5,D,0.92,True,775f6259161188794fd007ac6ec0f33710cdf98f13164222f043fd298d8480c0,confidence:5383e274cb168457301a737a9b29486231aed52fe4e57c04fb509f2272b0c0fc,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6917,openai_gpt56_sol,gpt-5.6-sol,J,0.78,True,2040b5391bd2cc7fe99a28b209884ac6133f0d3c65ddcdcdd273be9fe7b7ea99,confidence:b594f65ba6435ab4815294149689ad53ed4c9607b5f2c95577fd538a0b82932e,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6917,anthropic_sonnet5,claude-sonnet-5,J,0.85,True,2040b5391bd2cc7fe99a28b209884ac6133f0d3c65ddcdcdd273be9fe7b7ea99,confidence:ab8994591121b36360c44dd8e470c3e079774f1b41fde26fd98ad0844b179e99,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6989,openai_gpt56_sol,gpt-5.6-sol,A,0.98,True,946c3d9f4e565f199e294f68abc596c28dad3ff1ba2ed42ca7990b8dbb9c3bbb,confidence:ebbf2a9bd59c147ce95c30fe4ab8763e6ffcbc94aa0e99e5618cf3f9e4f3405a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:6989,anthropic_sonnet5,claude-sonnet-5,A,0.8,True,946c3d9f4e565f199e294f68abc596c28dad3ff1ba2ed42ca7990b8dbb9c3bbb,confidence:1c9afe12ca24155e5aff4fddb29027f868db4e65c8c220cd6ff9c1c6acac28e5,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7049,openai_gpt56_sol,gpt-5.6-sol,E,0.97,True,ad5f23d8032c7a4849da2dc6e5063c3c4fd44d2f834001df827fe80b24b9a7d5,confidence:b22eeaab456d3ed7f31bb905eb55d0e29cc0e20b1e3708494151b51e88e7417a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7049,anthropic_sonnet5,claude-sonnet-5,E,0.85,True,ad5f23d8032c7a4849da2dc6e5063c3c4fd44d2f834001df827fe80b24b9a7d5,confidence:4ffdfe192c40ddf3f761e6f563173a67705c5a95a81db043ff6ed83ea01b3052,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7076,openai_gpt56_sol,gpt-5.6-sol,J,0.99,True,73a424a6bd77797beee200b166cb54319d73bbcac01ae0aa23bda6c5577e2ebe,confidence:b031a49c7eddf8c092af499aec97991762645b62ad2be06abc57668f7cea713e,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7076,anthropic_sonnet5,claude-sonnet-5,J,0.95,True,73a424a6bd77797beee200b166cb54319d73bbcac01ae0aa23bda6c5577e2ebe,confidence:54f1d8820e78717a64878ca9900a65a13cf6c235be0a8f7b4253b5247c10b79b,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7085,openai_gpt56_sol,gpt-5.6-sol,C,0.22,False,81b3afec1710753611dfa3ae87ac2ef93225ee7adfa702daad50ba6e542719b8,confidence:6366c2dae3ef09320c8b1e79fca77aef9d0938959bc63d5366c9e6f2d00d5790,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7085,anthropic_sonnet5,claude-sonnet-5,E,0.4,True,e1fe6ffd4e3940f01a2dfdff1aac49428acfa31e08ee4e6a6504aa4f9afb479d,confidence:c05d03517a676b508cc7e77d62330e8989446052520d04b206729a098a739275,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7089,openai_gpt56_sol,gpt-5.6-sol,H,0.99,True,f04627b27c1c529a07876ae69352cd67d713c4ffed032b10d86db6580d1aa2f5,confidence:64777189431bed938f0211c7a20dbd09794bcb77e33adcf5c9d349c859e1a1fa,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7089,anthropic_sonnet5,claude-sonnet-5,H,0.9,True,f04627b27c1c529a07876ae69352cd67d713c4ffed032b10d86db6580d1aa2f5,confidence:6bdab04474eb3db5e49c542e0dfbbbfb899ab99351203456cebcf2bd1761885c,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7094,openai_gpt56_sol,gpt-5.6-sol,I,0.98,True,f342853010ba4fa200b0da632f9996fb5f3c4155d01d6007c457ed89ef5bee04,confidence:5269ff299a047f6957b211425b955a40496f8928d7cd9b6a8a67db05cbb8b86d,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7094,anthropic_sonnet5,claude-sonnet-5,I,0.75,True,f342853010ba4fa200b0da632f9996fb5f3c4155d01d6007c457ed89ef5bee04,confidence:ecc6c2363d915facdf5fa451cd47d31ce212f222dfd2d22172986d19120b645a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7105,openai_gpt56_sol,gpt-5.6-sol,G,0.98,True,b599c5108cd3132eb90171a982f92cbaf02754eea1f9480d11dbe5213c0301f9,confidence:ba1fb95599f9d2a5b67c3800dc597c4585e9acf7a629834dd92d6eab9ddfab5b,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7105,anthropic_sonnet5,claude-sonnet-5,G,0.7,True,b599c5108cd3132eb90171a982f92cbaf02754eea1f9480d11dbe5213c0301f9,confidence:7d6bd869ffc56f97375845994a7fc325b48b03f149456efa0caeb082ec2f53e4,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7119,openai_gpt56_sol,gpt-5.6-sol,J,0.99,True,8251376ed8c9447a960fa93a2197a8ce5905a29aac861f0a3ea2e4821c10d5dc,confidence:f38cd692a06a4d21eb878627bf5902ed9e2d4d2bdebdfa7ddaaf6fe965cf3e94,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7119,anthropic_sonnet5,claude-sonnet-5,J,0.93,True,8251376ed8c9447a960fa93a2197a8ce5905a29aac861f0a3ea2e4821c10d5dc,confidence:dfb1ac052514b8926f298f52601f7676aa7dbc29b5411de03f95332b1bcf220f,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7145,openai_gpt56_sol,gpt-5.6-sol,D,0.99,True,cdfa7b2ce3b2c4dd6477b9d189b2f4c3cf50d81cf946a79e406ef060b7561b24,confidence:cb43488e31c1f9f6bc1f09414c8f5f965dcff6dfecc51e2a4eb8aedd6461e4d3,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7145,anthropic_sonnet5,claude-sonnet-5,D,0.92,True,cdfa7b2ce3b2c4dd6477b9d189b2f4c3cf50d81cf946a79e406ef060b7561b24,confidence:726eaae20c84b38fa7b7461583b0003397f91b8d3da1d75ab0bd7772f1b903fb,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7194,openai_gpt56_sol,gpt-5.6-sol,A,0.9,False,fec581e4cbf4760b5b73f639ee480dba8746a64630cf27a7731554e4c95de982,confidence:3184f5f947931f2351cfe5427b9dea42cfa2683b4580c916e5deb98da9dadb7d,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7194,anthropic_sonnet5,claude-sonnet-5,G,0.55,False,554263c497c7797a7abc9902b391ea158f1ef1726b5a4d1b4900e62730b731ab,confidence:112d0ead06fc41a286e28e6523e5dc8f8b9b14bb28cdcc132cda875624899b40,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7199,openai_gpt56_sol,gpt-5.6-sol,J,0.99,True,677b9ac2e8b9deb0448bc09380faf69e9523a431f3f0644bbe5db300adc24e6b,confidence:15da2ecc77fccbfe0790d3d4c251eb2225632a0e862a7536fbe11d4139a3ac3d,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7199,anthropic_sonnet5,claude-sonnet-5,J,0.95,True,677b9ac2e8b9deb0448bc09380faf69e9523a431f3f0644bbe5db300adc24e6b,confidence:bbef4367c674d066f15958c6b9546b367e06091fb990880a7388f1f880f51bb1,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7207,openai_gpt56_sol,gpt-5.6-sol,C,0.999,True,ee9041d8c476e8b06ddc3c48d65ebd9b8e71d49622dbad1cb439c7bbb66c8c1c,confidence:3241378fbeb3422fe6e6ed228db380c3808faee3ef64eea22ad3c35269cf9e77,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7207,anthropic_sonnet5,claude-sonnet-5,C,0.95,True,ee9041d8c476e8b06ddc3c48d65ebd9b8e71d49622dbad1cb439c7bbb66c8c1c,confidence:50908e03948c0ae0666647200361f6610e90240ba140a28ac1fd6f4fd741bfa5,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7210,openai_gpt56_sol,gpt-5.6-sol,F,0.98,True,933b02c941d4ce5b342a665c838c8b6d48b29aa60f8a218965a6ba6a07d53dc1,confidence:3d5b33230e01128b0346df2dadd24df0682a4211d791bf8a6f28301c9aff28f7,stage_2_confidence_v3_structured_compat
mmlu_pro:test:7210,anthropic_sonnet5,claude-sonnet-5,F,0.7,True,933b02c941d4ce5b342a665c838c8b6d48b29aa60f8a218965a6ba6a07d53dc1,confidence:e0ef756f6deae9f53028d5c96a6b04ced48ea424f43636af07806856e6912093,stage_2_confidence_v3_structured_compat
