run_id,model_id,example_id,category,is_correct,error_cost,verification_cost,recommendation,probability_correct,calibrated_probability,calibration_partition,action,verify,unsafe_reliance,unnecessary_verification,realized_cost,oracle_action,oracle_cost,regret,raw_confidence_baseline_action,direct_vs_raw_confidence_disagreement,direct_vs_raw_confidence_direction,calibrated_confidence_baseline_action,direct_vs_calibrated_confidence_disagreement,direct_vs_calibrated_confidence_direction,confidence_baseline_action
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5156,other,False,2.0,1.0,VERIFY,0.6,0.5,evaluation,VERIFY,True,False,False,1.0,VERIFY,1.0,0.0,RELY,True,more_cautious,RELY,True,more_cautious,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5156,other,False,5.0,1.0,VERIFY,0.6,0.5,evaluation,VERIFY,True,False,False,1.0,VERIFY,1.0,0.0,VERIFY,False,agree,VERIFY,False,agree,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5156,other,False,10.0,1.0,VERIFY,0.6,0.5,evaluation,VERIFY,True,False,False,1.0,VERIFY,1.0,0.0,VERIFY,False,agree,VERIFY,False,agree,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5156,other,False,20.0,1.0,VERIFY,0.6,0.5,evaluation,VERIFY,True,False,False,1.0,VERIFY,1.0,0.0,VERIFY,False,agree,VERIFY,False,agree,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5193,other,True,2.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5193,other,True,5.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5193,other,True,10.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5193,other,True,20.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5193,other,True,2.0,1.0,RELY,0.72,0.7777777777777778,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5193,other,True,5.0,1.0,RELY,0.72,0.7777777777777778,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,VERIFY,True,more_trusting,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5193,other,True,10.0,1.0,RELY,0.72,0.7777777777777778,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,VERIFY,True,more_trusting,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5193,other,True,20.0,1.0,RELY,0.72,0.7777777777777778,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,VERIFY,True,more_trusting,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5204,other,False,2.0,1.0,VERIFY,0.88,0.8918918918918919,evaluation,VERIFY,True,False,False,1.0,VERIFY,1.0,0.0,RELY,True,more_cautious,RELY,True,more_cautious,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5204,other,False,5.0,1.0,VERIFY,0.88,0.8918918918918919,evaluation,VERIFY,True,False,False,1.0,VERIFY,1.0,0.0,RELY,True,more_cautious,RELY,True,more_cautious,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5204,other,False,10.0,1.0,VERIFY,0.88,0.8918918918918919,evaluation,VERIFY,True,False,False,1.0,VERIFY,1.0,0.0,VERIFY,False,agree,VERIFY,False,agree,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5204,other,False,20.0,1.0,VERIFY,0.88,0.8918918918918919,evaluation,VERIFY,True,False,False,1.0,VERIFY,1.0,0.0,VERIFY,False,agree,VERIFY,False,agree,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5204,other,False,2.0,1.0,VERIFY,0.55,0.5,evaluation,VERIFY,True,False,False,1.0,VERIFY,1.0,0.0,RELY,True,more_cautious,RELY,True,more_cautious,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5204,other,False,5.0,1.0,VERIFY,0.55,0.5,evaluation,VERIFY,True,False,False,1.0,VERIFY,1.0,0.0,VERIFY,False,agree,VERIFY,False,agree,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5204,other,False,10.0,1.0,VERIFY,0.55,0.5,evaluation,VERIFY,True,False,False,1.0,VERIFY,1.0,0.0,VERIFY,False,agree,VERIFY,False,agree,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5204,other,False,20.0,1.0,VERIFY,0.55,0.5,evaluation,VERIFY,True,False,False,1.0,VERIFY,1.0,0.0,VERIFY,False,agree,VERIFY,False,agree,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5345,other,True,2.0,1.0,RELY,0.97,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5345,other,True,5.0,1.0,RELY,0.97,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5345,other,True,10.0,1.0,RELY,0.97,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5345,other,True,20.0,1.0,RELY,0.97,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5345,other,True,2.0,1.0,VERIFY,0.6,,calibration,VERIFY,True,False,True,1.0,RELY,0.0,1.0,RELY,True,more_cautious,,,,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5345,other,True,5.0,1.0,VERIFY,0.6,,calibration,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,,,,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5345,other,True,10.0,1.0,VERIFY,0.6,,calibration,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,,,,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5345,other,True,20.0,1.0,VERIFY,0.6,,calibration,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,,,,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5370,other,True,2.0,1.0,RELY,0.98,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5370,other,True,5.0,1.0,RELY,0.98,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5370,other,True,10.0,1.0,RELY,0.98,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5370,other,True,20.0,1.0,RELY,0.98,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5370,other,True,2.0,1.0,RELY,0.72,,calibration,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,,,,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5370,other,True,5.0,1.0,RELY,0.72,,calibration,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,,,,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5370,other,True,10.0,1.0,RELY,0.72,,calibration,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,,,,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5370,other,True,20.0,1.0,VERIFY,0.72,,calibration,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,,,,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5432,other,True,2.0,1.0,RELY,0.98,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5432,other,True,5.0,1.0,RELY,0.98,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5432,other,True,10.0,1.0,RELY,0.98,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5432,other,True,20.0,1.0,RELY,0.98,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5432,other,True,2.0,1.0,RELY,0.72,0.7777777777777778,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5432,other,True,5.0,1.0,RELY,0.72,0.7777777777777778,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,VERIFY,True,more_trusting,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5432,other,True,10.0,1.0,RELY,0.72,0.7777777777777778,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,VERIFY,True,more_trusting,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5432,other,True,20.0,1.0,VERIFY,0.72,0.7777777777777778,evaluation,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,VERIFY,False,agree,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5530,other,True,2.0,1.0,VERIFY,0.18,0.8918918918918919,evaluation,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,RELY,True,more_cautious,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5530,other,True,5.0,1.0,VERIFY,0.18,0.8918918918918919,evaluation,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,RELY,True,more_cautious,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5530,other,True,10.0,1.0,VERIFY,0.18,0.8918918918918919,evaluation,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,VERIFY,False,agree,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5530,other,True,20.0,1.0,VERIFY,0.18,0.8918918918918919,evaluation,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,VERIFY,False,agree,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5530,other,True,2.0,1.0,RELY,0.6,,calibration,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,,,,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5530,other,True,5.0,1.0,VERIFY,0.6,,calibration,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,,,,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5530,other,True,10.0,1.0,VERIFY,0.6,,calibration,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,,,,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5530,other,True,20.0,1.0,VERIFY,0.6,,calibration,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,,,,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5563,other,True,2.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5563,other,True,5.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5563,other,True,10.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5563,other,True,20.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5563,other,True,2.0,1.0,RELY,0.7,0.7777777777777778,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5563,other,True,5.0,1.0,RELY,0.7,0.7777777777777778,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,VERIFY,True,more_trusting,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5563,other,True,10.0,1.0,RELY,0.7,0.7777777777777778,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,VERIFY,True,more_trusting,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5563,other,True,20.0,1.0,RELY,0.7,0.7777777777777778,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,VERIFY,True,more_trusting,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5720,other,True,2.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5720,other,True,5.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5720,other,True,10.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5720,other,True,20.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5720,other,True,2.0,1.0,RELY,0.85,0.9285714285714286,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5720,other,True,5.0,1.0,RELY,0.85,0.9285714285714286,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5720,other,True,10.0,1.0,RELY,0.85,0.9285714285714286,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,RELY,False,agree,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5720,other,True,20.0,1.0,RELY,0.85,0.9285714285714286,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,VERIFY,True,more_trusting,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5766,other,True,2.0,1.0,RELY,0.96,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5766,other,True,5.0,1.0,RELY,0.96,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5766,other,True,10.0,1.0,RELY,0.96,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5766,other,True,20.0,1.0,RELY,0.96,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5766,other,True,2.0,1.0,RELY,0.72,,calibration,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,,,,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5766,other,True,5.0,1.0,RELY,0.72,,calibration,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,,,,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5766,other,True,10.0,1.0,RELY,0.72,,calibration,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,,,,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5766,other,True,20.0,1.0,RELY,0.72,,calibration,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,,,,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5886,other,True,2.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5886,other,True,5.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5886,other,True,10.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5886,other,True,20.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5886,other,True,2.0,1.0,VERIFY,0.72,,calibration,VERIFY,True,False,True,1.0,RELY,0.0,1.0,RELY,True,more_cautious,,,,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5886,other,True,5.0,1.0,VERIFY,0.72,,calibration,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,,,,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5886,other,True,10.0,1.0,VERIFY,0.72,,calibration,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,,,,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5886,other,True,20.0,1.0,VERIFY,0.72,,calibration,VERIFY,True,False,True,1.0,RELY,0.0,1.0,VERIFY,False,agree,,,,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5993,other,False,2.0,1.0,RELY,0.82,0.8918918918918919,evaluation,RELY,False,True,False,2.0,VERIFY,1.0,1.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5993,other,False,5.0,1.0,RELY,0.82,0.8918918918918919,evaluation,RELY,False,True,False,5.0,VERIFY,1.0,4.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5993,other,False,10.0,1.0,VERIFY,0.82,0.8918918918918919,evaluation,VERIFY,True,False,False,1.0,VERIFY,1.0,0.0,VERIFY,False,agree,VERIFY,False,agree,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:5993,other,False,20.0,1.0,VERIFY,0.82,0.8918918918918919,evaluation,VERIFY,True,False,False,1.0,VERIFY,1.0,0.0,VERIFY,False,agree,VERIFY,False,agree,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5993,other,False,2.0,1.0,RELY,0.8,0.9285714285714286,evaluation,RELY,False,True,False,2.0,VERIFY,1.0,1.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5993,other,False,5.0,1.0,RELY,0.8,0.9285714285714286,evaluation,RELY,False,True,False,5.0,VERIFY,1.0,4.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5993,other,False,10.0,1.0,RELY,0.8,0.9285714285714286,evaluation,RELY,False,True,False,10.0,VERIFY,1.0,9.0,VERIFY,True,more_trusting,RELY,False,agree,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:5993,other,False,20.0,1.0,RELY,0.8,0.9285714285714286,evaluation,RELY,False,True,False,20.0,VERIFY,1.0,19.0,VERIFY,True,more_trusting,VERIFY,True,more_trusting,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:6099,health,True,2.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:6099,health,True,5.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:6099,health,True,10.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:6099,health,True,20.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:6099,health,True,2.0,1.0,RELY,0.97,1.0,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:6099,health,True,5.0,1.0,RELY,0.97,1.0,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:6099,health,True,10.0,1.0,RELY,0.97,1.0,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:6099,health,True,20.0,1.0,RELY,0.97,1.0,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:6112,health,True,2.0,1.0,RELY,0.98,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:6112,health,True,5.0,1.0,RELY,0.98,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:6112,health,True,10.0,1.0,RELY,0.98,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:6112,health,True,20.0,1.0,RELY,0.98,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:6112,health,True,2.0,1.0,RELY,0.75,0.9285714285714286,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:6112,health,True,5.0,1.0,RELY,0.75,0.9285714285714286,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,RELY,False,agree,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:6112,health,True,10.0,1.0,RELY,0.75,0.9285714285714286,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,RELY,False,agree,VERIFY
mmlu-pro-pilot-v1,anthropic_sonnet5,mmlu_pro:test:6112,health,True,20.0,1.0,RELY,0.75,0.9285714285714286,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,VERIFY,True,more_trusting,VERIFY,True,more_trusting,VERIFY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:6122,health,True,2.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:6122,health,True,5.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,RELY,False,agree,RELY
mmlu-pro-pilot-v1,openai_gpt56_sol,mmlu_pro:test:6122,health,True,10.0,1.0,RELY,0.99,0.8918918918918919,evaluation,RELY,False,False,False,0.0,RELY,0.0,0.0,RELY,False,agree,VERIFY,True,more_trusting,RELY
