question_id,model_alias,model_endpoint,family,score_condition,displayed_confidence,displayed_token,frozen_answer,stage1_correct,parsed_action,verify,raw_response,input_tokens,output_tokens,estimated_cost_usd,prompt_hash,request_key
mmlu_pro:test:2776,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",276,16,0.001424,1672e5d4eead5defb577b20544c25cb1bcf7bbd32cd4ddff6662d73f16095d7e,verification:07da55433f6a697d146600b1b5df877e4b5d1638381ac6880a6ae58b2846048d
mmlu_pro:test:2776,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",260,16,0.00136,c8466f14d565cd8478627916104c759cd9c69f3d4ca35df354af1393f00e7380,verification:7fd0d90cc5843fcbb8dda028355f3c28addd4729ed58bad979df721e57764c39
mmlu_pro:test:2776,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",277,14,0.001388,b6b63541de1a9c8312108b4332bae6c9793294d17a369f73e2e4536750e1639e,verification:c14a3768b5064a4a2665c0cf4ed4c1cff29beb9d075fe9b17e3819b9af9106d5
mmlu_pro:test:2776,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",277,16,0.001428,cd72b4ffe5c26010e8c43e5e778732d85799f2a1164e2edd27b95ece0c793d32,verification:364b39bc2b66a52c518a98a8a349b210d317ef90a6919333d86dc4be536fa39e
mmlu_pro:test:2776,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",277,16,0.001428,e0b0578eb52ea48303693b01cc589e6f5e6f821e4f8f2f3a4b2b821a7b2d7fcc,verification:5a4eab399297b8a5da73997cfdb4d9dddd491885ce72db7bcb15379ee35fdfcc
mmlu_pro:test:2776,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",626,19,0.001442,060f779cd4714dd163de3e0164cd70bae1f45b2f8326c3964eb3643784b901d9,verification:6a9a9867a3131e3b83a984e5b75c7d1e458d2354e8c16ae06231df1d0aa016d4
mmlu_pro:test:2776,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",654,18,0.001488,3c849c55d419498a86cc0c92c23cb5ca720326cbbf1e7a9879ea6df3a7802f13,verification:e2de89d9ebe5c9fc74c4f76827aa53c8b2c694746119b32177db38d3c1b1057e
mmlu_pro:test:2776,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",654,19,0.001498,bd47e00a250849818cda1afaf17a4b819f467173b6dda00c5981ee1da51823e9,verification:dad3ec46312180f91f42a5bd6d4a4155020140b244ea7e4f58e0948d65bbfc10
mmlu_pro:test:2776,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",654,19,0.001498,1672e5d4eead5defb577b20544c25cb1bcf7bbd32cd4ddff6662d73f16095d7e,verification:42414f30ff68e211b1c99620c242a88cfef1484876d972a3ce249bc50775115d
mmlu_pro:test:2776,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",631,19,0.001452,c8466f14d565cd8478627916104c759cd9c69f3d4ca35df354af1393f00e7380,verification:a8323aaac974bc3c7a38852be882f3e2f795992ffec7e55a542924a9ce0a5bc5
mmlu_pro:test:2776,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",659,18,0.001498,b6b63541de1a9c8312108b4332bae6c9793294d17a369f73e2e4536750e1639e,verification:7e3a4e817f99699356b0bfbb989cecf7e398aaab8281ed9ae7ef5b996ae133bf
mmlu_pro:test:2776,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",659,19,0.001508,cd72b4ffe5c26010e8c43e5e778732d85799f2a1164e2edd27b95ece0c793d32,verification:d3de2331a2c3918a188eb08e2de38533e724ad92b6ef5aebe27a16afea189dd0
mmlu_pro:test:2776,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",659,19,0.001508,e0b0578eb52ea48303693b01cc589e6f5e6f821e4f8f2f3a4b2b821a7b2d7fcc,verification:141ba0cfc64c7ff199bf4edb34ea30e435e4806a77e6091732ecfac0a9ff2457
mmlu_pro:test:2849,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",402,16,0.001928,da1bc9238313834c585cd7662ae6dad1681c9e88cea6fe81a729ca5e5381ca2a,verification:a474c1addb4e3875af81389d63be3a1cf4b037e2183f13559df954575a4d3c57
mmlu_pro:test:2849,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",419,16,0.001996,ed35b88fdab5beadc3f4a6058f2654fce511142eb6b3d0fc35492ffabe697ad0,verification:aad5fabde8c9eee0db941bdcf0302e76ac0f75521fbd3e8c80f698e5888eadf4
mmlu_pro:test:2849,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",419,16,0.001996,9e9f5f3dce6c82d257305fa02697fa7a6fdf3af7cd9a8ae05123a38d72b0898a,verification:012a56b923496e28acd59db64863c75e4108f424c143515d3fc6487dab087a16
mmlu_pro:test:2849,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",419,16,0.001996,339f66dd63ca27a5b6fce4eb92e9a6970c3c51954368fc632eb9e315a0312551,verification:439d5a335e9b19565d553073e7ad10e7cf0ade407b6066949807ee1677b332d5
mmlu_pro:test:2849,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",403,16,0.001932,080ec6de58147a3ced0b33eefd92ca101a5bb7356f8c7885ad1c09ce1115df48,verification:bd492094ae29c1675aa0b8e38d448fa80721e4322a85edd746e40af73bea07cc
mmlu_pro:test:2849,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",420,16,0.002,49a7a3c16b1e5bf3103334995ff5d3fb0a7d934ca3ec0c9ded1fcb5187b41d39,verification:1ac6b6cf7ddca428f072f6315d6a8f64e78c3eeb3eda17390bfb13b5b0974d16
mmlu_pro:test:2849,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",420,16,0.002,978fc7020c4617b4fff5b30ec68dbfb5f64b881fff30b50ecbd2007f9637567a,verification:5421169caf520a626bd714318f14bc77fe454fc321385180f613e62baee30f2b
mmlu_pro:test:2849,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",420,16,0.002,bd4efae791ba70dcc8d029689a469a258adc8cbd4fe16e06617232f958f16f53,verification:826b8796bf681cc921143667dade18cb2c8cea08dc26348d8406ecdebec2ae68
mmlu_pro:test:2849,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",840,19,0.00187,da1bc9238313834c585cd7662ae6dad1681c9e88cea6fe81a729ca5e5381ca2a,verification:6334d9cfe71ac762d3e31901cee282cb0afad332f8cd2713b2016692461a18f8
mmlu_pro:test:2849,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",868,18,0.001916,ed35b88fdab5beadc3f4a6058f2654fce511142eb6b3d0fc35492ffabe697ad0,verification:b3bbb8ab04c6918a0c85423410cab2e5da55ed6b9d139a7b867e77f43b5dbc41
mmlu_pro:test:2849,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",868,19,0.001926,9e9f5f3dce6c82d257305fa02697fa7a6fdf3af7cd9a8ae05123a38d72b0898a,verification:247795167d3c1f3287044d860e6cddc5feb04c180af66722d939e4d12fad2d12
mmlu_pro:test:2849,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",868,19,0.001926,339f66dd63ca27a5b6fce4eb92e9a6970c3c51954368fc632eb9e315a0312551,verification:f3a4728d242ee5884ca470c93664c288b5a47b6b194ddc4ff35681a796036a61
mmlu_pro:test:2849,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",845,19,0.00188,080ec6de58147a3ced0b33eefd92ca101a5bb7356f8c7885ad1c09ce1115df48,verification:cf379046431b4df4e8e021ab293681a5c7e2d09ef965a12d4282502477ff9294
mmlu_pro:test:2849,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",873,18,0.001926,49a7a3c16b1e5bf3103334995ff5d3fb0a7d934ca3ec0c9ded1fcb5187b41d39,verification:e0f623f03446aa8777fcac8b0aff9c88e6e9a589a5c32fe180d72ef66c4c1255
mmlu_pro:test:2849,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",873,19,0.001936,978fc7020c4617b4fff5b30ec68dbfb5f64b881fff30b50ecbd2007f9637567a,verification:0dcb5d749b0c4f8c6de7ded5c860cbc919c8eebac0db3addb9e6a2d113162be4
mmlu_pro:test:2849,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",873,19,0.001936,bd4efae791ba70dcc8d029689a469a258adc8cbd4fe16e06617232f958f16f53,verification:2982f98a434a17bc9696b403c22dfa9fbd2776fe28f9f70792e7a059f077068e
mmlu_pro:test:1065,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",525,16,0.00242,23604ce14ba5bc25a3ec962cc57ad687625a5d58ee3ee774caf9d9a37ae17040,verification:614b4162a90b8134cb60d9ac372d849e17f4cc104f7e97158ab263e4f2661af3
mmlu_pro:test:1065,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",542,14,0.002448,74ce47b5f83136438c1d1609d376f1160f1a45b2f41666cee2ff0a4d4d11ba15,verification:b00a47213f652b473aff1b7f8373010417ec0ea9f1f4eb8b4fa03ee08e142c09
mmlu_pro:test:1065,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",542,16,0.002488,c7dec5adab7902d7a78a6c9f6b022900ff524a6ebe190d6b0ad7c02d0b79bfc1,verification:239890af1ff96c03fb7eecf1603a8b4de9e4545bb2a0a0270916ec7ea9428c78
mmlu_pro:test:1065,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",542,16,0.002488,79fc10bbdcaa905e28db0709cc4ca1ca1573b933166af12bf6296cd2f901025c,verification:9cf477a70d85e006ab7bbc016fd7044570dfcb155498aeb09781484464bb8fc1
mmlu_pro:test:1065,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",526,14,0.002384,fdb512ae5e70be24455db0f093a22de7adb949214b3c49316e7ae0961c437abc,verification:5475c7020524583fe02a863d4e24617c9012da66f0e37c37876b0c3b338fa566
mmlu_pro:test:1065,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",543,14,0.002452,7ede8358707d09ffe1a84e713920579cb2213625806c0a25bc95d98663ef0200,verification:3b4a864965e21fae9ebca4c2c67e73fdc45ca26123a95c80cce8acfa807bc550
mmlu_pro:test:1065,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",543,16,0.002492,e16920cba7ffbf1cedb6895ac6206b407702b6059633d17c905058d80ae16044,verification:709d9b5d138dbc2919f0af1289dc92f625fc252e65a13d0dc4a6d81923b4ac97
mmlu_pro:test:1065,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",543,14,0.002452,fe6ee7944cc9986fbd22aec29fdf6aee892286fb0c9c813227a05a7d2899f600,verification:53eabf942bd1ff01e9e68db2cbb097c9ac86206525084c7a2d2fcdce04d2399a
mmlu_pro:test:1065,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1042,18,0.002264,23604ce14ba5bc25a3ec962cc57ad687625a5d58ee3ee774caf9d9a37ae17040,verification:8126f13f9173ff600575a023200d93bf8f8cebf50356fc9b76fad4d169dacf30
mmlu_pro:test:1065,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1070,18,0.00232,74ce47b5f83136438c1d1609d376f1160f1a45b2f41666cee2ff0a4d4d11ba15,verification:7999c88f1add7a5e808c69858a3696c5eeeea38882ceb630f629e59d6c65bf56
mmlu_pro:test:1065,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1070,18,0.00232,c7dec5adab7902d7a78a6c9f6b022900ff524a6ebe190d6b0ad7c02d0b79bfc1,verification:fa284915c58bbf171932cd84165ee88426ea2ba404577d28fee7ddc713f3e635
mmlu_pro:test:1065,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1070,18,0.00232,79fc10bbdcaa905e28db0709cc4ca1ca1573b933166af12bf6296cd2f901025c,verification:d50a7df7c551045248750af4e0e43192750e2368f91fbc6b4372acb242293c5a
mmlu_pro:test:1065,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1047,18,0.002274,fdb512ae5e70be24455db0f093a22de7adb949214b3c49316e7ae0961c437abc,verification:e4ec50ce4a386bd27bd8b6d1c4a764892f1230337cd4a90349c619e392a3456a
mmlu_pro:test:1065,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1075,18,0.00233,7ede8358707d09ffe1a84e713920579cb2213625806c0a25bc95d98663ef0200,verification:4a9ae55d3dd4e383459438488558c35d9de1f536ee7c183bc5d1b841ac3fcf11
mmlu_pro:test:1065,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1075,18,0.00233,e16920cba7ffbf1cedb6895ac6206b407702b6059633d17c905058d80ae16044,verification:639c764b101957c4ed7c8633392e0ad6118246786a84c81c15475668b5c22572
mmlu_pro:test:1065,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1075,18,0.00233,fe6ee7944cc9986fbd22aec29fdf6aee892286fb0c9c813227a05a7d2899f600,verification:5dc0cecc39e15cbf901de6623edcf851777bf77d1b257dd2e7e8350bafac53c0
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",316,16,0.001584,d40f4d5517b0132762b091c2f83bdc21cc29d7aed28314c514323a9698edd2a3,verification:22bf36ce120ccbe94e38e2f7018e98accb34e94053cd1347c4a1d93306c6f03f
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",333,14,0.001612,685f4a3bb90144e8c1ada81fa9a12aa477dc76dba047f9a1669e3b29c7071dd4,verification:b76c2093bce7afe7517ac459f220c4549ddeab5e88fdae04bd2ab425b9f4347b
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",333,16,0.001652,e55279534c43766d5185acf546fba39545a796a81c57757dd494697a92cba0a9,verification:7ef76ff6e6b8eece7102b6a20c528e15a06f637c200bb662678cdfa657a34966
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",333,16,0.001652,e6c74a44ae12ab5caed3aae246b505a9e0a486ae520f75f6c4a0b5112b616181,verification:e3cf2f8d0f2b13d8ab1e7a4581b3d2844448d662d75761a351c987bcc2b07092
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",317,16,0.001588,0ab346bd214e8682122b6bbb55970f8c96677f838faf0e64d995608f9918c5ab,verification:1cd6b25d367ed03caf013e9600439e331e707f426ab80bea6128f3aab1db7f33
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",334,14,0.001616,094fc2efcefd26d0adb58ca8d7235da8f506b3bdf3d374f5d0ae3151b78ae4fe,verification:c5214ab58f34e2808e85e845686aca31cf24b5874b8abde20606555bcb4cf9c8
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",334,16,0.001656,4f99117d8bb4d71066de392bb6752a95bbd75b6bd566098a35ec5fcc6647235a,verification:c603730f36bb60639dcf3fbec471388d68a409500f6a7c8e2027f17e596d1a40
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",334,16,0.001656,eb84e10178666aa0cab47086b095481fe67893ef8c55b561869a9e779aa279b3,verification:2cff674adedb123d36d4f0037cd347ec7fa548b180c38cf5e656994cf90e3d69
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",701,19,0.001592,d40f4d5517b0132762b091c2f83bdc21cc29d7aed28314c514323a9698edd2a3,verification:437a16ff143ab1273dc1838b8fb18e2e0cf7a9108d2d6d0f7ed11ccfd237b7d2
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",729,18,0.001638,685f4a3bb90144e8c1ada81fa9a12aa477dc76dba047f9a1669e3b29c7071dd4,verification:f54124d742dfedfaf11ad52a884e2f5d7a84c0a9d5c71d4088f5044fc7ca3761
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",729,18,0.001638,e55279534c43766d5185acf546fba39545a796a81c57757dd494697a92cba0a9,verification:c879fa477bc842e262b8b4d7a9f13269869a7147e6e235b3b34c2069e9227204
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",729,19,0.001648,e6c74a44ae12ab5caed3aae246b505a9e0a486ae520f75f6c4a0b5112b616181,verification:e217d3052db135e95d930b8b645739994f4d0dcc6ec2a618b9ce5138c6de0235
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",706,18,0.001592,0ab346bd214e8682122b6bbb55970f8c96677f838faf0e64d995608f9918c5ab,verification:208fa810cf0b6b36434d9cb8424ff996c251fe0f6e1be430774e038eb4b2909f
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",734,18,0.001648,094fc2efcefd26d0adb58ca8d7235da8f506b3bdf3d374f5d0ae3151b78ae4fe,verification:a212d5a547ca7162100d1deba661c49745f1ecd9eacbf6d4ce9cfb86a4b863b6
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",734,18,0.001648,4f99117d8bb4d71066de392bb6752a95bbd75b6bd566098a35ec5fcc6647235a,verification:21d0c0a837ff8f05b8f043421c7ffb537a1e3c2057f5aad3107d2e08e3122c67
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",734,19,0.001658,eb84e10178666aa0cab47086b095481fe67893ef8c55b561869a9e779aa279b3,verification:8960e09b3e57ef827db3c2381b1be8a1bcb01bd9989016aa4043159549425962
mmlu_pro:test:3888,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",288,16,0.001472,cd3550552baa367de46840b57565e479fc39c777a414fbee8eb5c4f268f3d0f4,verification:8451cf9bf14df7525642470e717bf0df29a32dfd145f814d361a3ef22439403e
mmlu_pro:test:3888,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",305,16,0.00154,f28b1fde02294cf62f36fd357d06655b66c0aed78f69989b5f4fe62109774130,verification:353ca447cacae19b9a47166969b50d52fcc2a022bdd58db21a0b33a3bf52ce86
mmlu_pro:test:3888,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",305,16,0.00154,0dbeb1dfd3bd045d8f8f3e0014c434a97686cc612a57ecb305f21b63c8346100,verification:addd0365e7f32253e66746b3af3f96ad1f82236ff59bef86d26889106dd0ece2
mmlu_pro:test:3888,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",305,16,0.00154,2c2af2008117471b8e32a3524dc04a98d51363bcc34794ee5321a0a9c5f51329,verification:9f9690724e97b216e75275452a6328802f85171ccc2bdcad9bd6cbbe99ac080a
mmlu_pro:test:3888,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",289,16,0.001476,f173168aec0f85931fb4111fd1bd73f626b5d5441506609c29d82f8443f4ff4a,verification:e17c6f389d30f6aa1064111fe4946226d962d2f0bd759e3c0c1bfb4b7b7a3f8b
mmlu_pro:test:3888,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",306,14,0.001504,976f6129d1dcb41ca508be331b9fd1b0bd89963c9aab4ec57b7faa31b03d3dd3,verification:fa84d01ff9623fdc4a70acc76b86d7b5debfdd1cdf0e50b7298bf31c5852cfde
mmlu_pro:test:3888,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",306,16,0.001544,93982ebbd7191e15c32925b52f8bfe8f32dcf0cdb45b8b7180bd4fe487a72e23,verification:dfde6d793528b0ff1be6da9623ed5cb72b47ebca61a2fd3db1ed3f2d35d8a0e0
mmlu_pro:test:3888,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",306,16,0.001544,aab404bd11664aec9b2877fa8a70c65777e8a20d5351922d57e9e74aac09b2bc,verification:de3109e90aa63fbe1a96d1315aa7195e9fabbcb0d8d66982bbdb823e721d8fdb
mmlu_pro:test:3888,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",646,19,0.001482,cd3550552baa367de46840b57565e479fc39c777a414fbee8eb5c4f268f3d0f4,verification:1364704d8e849895b7642e72c06f8bfa986a5b9d94027f2c76a29330f847b741
mmlu_pro:test:3888,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",674,19,0.001538,f28b1fde02294cf62f36fd357d06655b66c0aed78f69989b5f4fe62109774130,verification:5ffc65217bd57d2a3b3340393e498a221d615779b1b1b5ea4de360129565d46a
mmlu_pro:test:3888,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",674,19,0.001538,0dbeb1dfd3bd045d8f8f3e0014c434a97686cc612a57ecb305f21b63c8346100,verification:6f36dfe983e6d3e8f226efc29e356df9f44f891d9aa7d322297910f472f27604
mmlu_pro:test:3888,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",674,19,0.001538,2c2af2008117471b8e32a3524dc04a98d51363bcc34794ee5321a0a9c5f51329,verification:9dc7dc4eb7155f4b4bf47977b2991448bd8c128c8b77dec3ea07c42bf422ca3d
