question_id,model_alias,model_endpoint,family,score_condition,displayed_confidence,displayed_token,frozen_answer,stage1_correct,reported_confidence,parsed_action,verify,repeat_index,roster,prompt_hash,request_key,estimated_cost_usd,raw_response
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,G,True,0.8,USE_UNVERIFIED,0,1,repeat_extra,40d7089d64d0e6816a88668618b3db19bbc330ffbf0a1d1a9108f10c5d767ac1,verification:3b289f6a94a8ffccfaeb70ef6a635ef4afecdd101245793b208037329e91b11f,0.001732,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,G,True,0.8,USE_UNVERIFIED,0,1,repeat_extra,e34cfd93ee161763a2b8cd17726713cfe3a9b66bcbf83bd6c78125fb08dcafaf,verification:5bc83a3f81275926d80c53640601604df8f29a903c6ea124d2925341830e4936,0.001732,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,G,True,0.8,USE_UNVERIFIED,0,1,repeat_extra,a555a9fb69e69f6dca3a379657815c2613a4dcddacd8527f1a3021982390e8f9,verification:30ac263534c0596f1a4f87af008aa7cf1048bffd605af9ec62abc4e51770d56d,0.001732,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,G,True,0.8,USE_UNVERIFIED,0,1,repeat_extra,35aa150bf499528bbbd95968338a020d765bf085f5a04a1177f40ddc85f38326,verification:f432c2e2cf272607268334422d490f42360b73f7b7428d875c2ffcc61c5df582,0.001732,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,G,True,0.8,USE_UNVERIFIED,0,2,repeat_extra,b6254c637a96545d27930907d00118d68ddcc156bbae4d1e7510b5ffe97ec25e,verification:1b61146be65730ec11b9b5692c691e4af5f2b949c059352ada91c81c76c809a3,0.001676,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.8,0.8,G,True,0.8,VERIFY_FIRST,1,2,repeat_extra,fdaa2e95e4b4dbea8d06eb9163ef767c2636b6bca3585a7c0970d0557b0399ab,verification:407da7407ac60c8b216e8ab6b0e770475656481931c0c3677a23190cf8894d4e,0.001722,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,G,True,0.8,VERIFY_FIRST,1,2,repeat_extra,d64bae691432b93afaf7dd080e6db7f9936d82bfc4231d366aef780010f75c0a,verification:83ec4964fe9919701fac28fb04b8dab566b60524daa0783b12ea26fc62ffa7db,0.001722,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,G,True,0.8,USE_UNVERIFIED,0,2,repeat_extra,40d7089d64d0e6816a88668618b3db19bbc330ffbf0a1d1a9108f10c5d767ac1,verification:e0a4e42db21d6ded2e59b7b7fdeef9184fb91f885f4e50ecbf5e1988a8dd1601,0.001732,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,G,True,0.8,USE_UNVERIFIED,0,2,repeat_extra,e34cfd93ee161763a2b8cd17726713cfe3a9b66bcbf83bd6c78125fb08dcafaf,verification:103400573767b575564275c36382899cab4212ae5236f588fe47136092171ecc,0.001732,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,G,True,0.8,USE_UNVERIFIED,0,2,repeat_extra,a555a9fb69e69f6dca3a379657815c2613a4dcddacd8527f1a3021982390e8f9,verification:9ffe9a80091fdcf6520f83f2de96eee46d33c2e08da2d9463aef655322cdc845,0.001732,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,G,True,0.8,USE_UNVERIFIED,0,2,repeat_extra,35aa150bf499528bbbd95968338a020d765bf085f5a04a1177f40ddc85f38326,verification:57bcfc80671bde0420638a02a3dd2729b011714fca4600490bd4ec47b3f2dc31,0.001732,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6735,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,B,True,0.96,USE_UNVERIFIED,0,1,repeat_extra,f98b098b2abd2796c53d6c76654af10427783faa6b30bc710aadbccb5cd2bb89,verification:5703b096777b9c16db6f7c1ebd7809b70b28b4098a4c2e0575ec7d89f58d9e0b,0.001372,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6735,openai_gpt56_sol,gpt-5.6-sol,moderate,true_q_visible,0.96,0.96,B,True,0.96,USE_UNVERIFIED,0,1,repeat_extra,3f894a0e37d22cff89899ab4aed95ea9b36172794357334ed8cbaaff75c31b35,verification:ed6093640c7a98d87d8a823cecc3e8707bfd7a1e33e5163704c9710b70d37d02,0.00144,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6735,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,B,True,0.96,VERIFY_FIRST,1,1,repeat_extra,91bbe3cddf840a615b7e55d30e3a11f0b74a920db148a42039a0e521bfa4111b,verification:acc270352beb5deb274cc600ccc0c3619291c2e6cc08e6bd79e562184b84c440,0.0014,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.85,0.85,0.85,B,True,0.96,USE_UNVERIFIED,0,1,repeat_extra,8ca1f790910ec5de1ae593dccbbeba8a18412cbac4b483528661d799499e8fb5,verification:904519b6f27b749b8c0cdc32052b2b0265759d3e7fce446e4b8c99ea46435417,0.00144,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6735,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,B,True,0.96,USE_UNVERIFIED,0,1,repeat_extra,63b89e9f063508dce222f2fe2d5ebe1e6c0c29e75afb3ef26ec84582647ce238,verification:04db670e57a310d37964fc32e6666c8a15f96bd6b1fcb0e427d9055e33982847,0.00144,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6735,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.95,0.95,0.95,B,True,0.96,USE_UNVERIFIED,0,1,repeat_extra,a09eeb308b1d1799dee41832ef3461fe2c063fb4af85ac0b6d3424327808a04b,verification:3b7172a9b0f6d4f0fec17b143bce74248ea999045cd71eca8ac9ee8cc0a9770e,0.00144,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6735,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,B,True,0.96,USE_UNVERIFIED,0,1,repeat_extra,9144c7cc20aaf55fc52e47839b4c0671e0304b2e747d0737e525d28d69c7335e,verification:a125d4fd235cf2409c992600be08a9fd225ae30e01aca3c62f2950981d6e02f8,0.00144,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6735,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,B,True,0.96,USE_UNVERIFIED,0,2,repeat_extra,f98b098b2abd2796c53d6c76654af10427783faa6b30bc710aadbccb5cd2bb89,verification:8c9f55a042aa16c794254df6c067a88009b22698ad0f5e2dd47f52572920eb26,0.001372,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6735,openai_gpt56_sol,gpt-5.6-sol,moderate,true_q_visible,0.96,0.96,B,True,0.96,USE_UNVERIFIED,0,2,repeat_extra,3f894a0e37d22cff89899ab4aed95ea9b36172794357334ed8cbaaff75c31b35,verification:33279ef3d15e52c364dcc70e0291600fddcaf0c4fbcc9c83dcf7f37dbf786f52,0.00144,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6735,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,B,True,0.96,VERIFY_FIRST,1,2,repeat_extra,91bbe3cddf840a615b7e55d30e3a11f0b74a920db148a42039a0e521bfa4111b,verification:8192b60ca90384786157a28eeef87de947de83f4cf46e4ac403c0035cef0567c,0.0014,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.85,0.85,0.85,B,True,0.96,USE_UNVERIFIED,0,2,repeat_extra,8ca1f790910ec5de1ae593dccbbeba8a18412cbac4b483528661d799499e8fb5,verification:47d1ab73da7f490718db1fcc13b227a69bca7b0cf15058f786b3cdb047279bef,0.00144,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6735,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,B,True,0.96,USE_UNVERIFIED,0,2,repeat_extra,63b89e9f063508dce222f2fe2d5ebe1e6c0c29e75afb3ef26ec84582647ce238,verification:8f61fbde48895f36123e16b3fc9130d80da342c9fb7f2f889d7ebf3119ae4fc6,0.00144,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6735,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.95,0.95,0.95,B,True,0.96,USE_UNVERIFIED,0,2,repeat_extra,a09eeb308b1d1799dee41832ef3461fe2c063fb4af85ac0b6d3424327808a04b,verification:e0f940117c9ffabe1aa6f090ef06c217fab971dc4b67e907b55de0f3d6eea66f,0.00144,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6735,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,B,True,0.96,USE_UNVERIFIED,0,2,repeat_extra,9144c7cc20aaf55fc52e47839b4c0671e0304b2e747d0737e525d28d69c7335e,verification:dcfba824cc7cc370ba9eb4fcc8a84c90b5639a065595030540eca5fa74789d03,0.00144,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6735,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,B,True,0.6,VERIFY_FIRST,1,1,repeat_extra,f98b098b2abd2796c53d6c76654af10427783faa6b30bc710aadbccb5cd2bb89,verification:bc08d8bb33fea8945252c8071f4204f44524c2cb923bd9e5e17cf9f53257bb73,0.001442,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.6,0.6,B,True,0.6,VERIFY_FIRST,1,1,repeat_extra,62fd536520ac6533a15a69dfce3d745cd0ef29290199673edce25de5236bc557,verification:a7ac72819a8a78f51fc7ba76a4657f5ad50771abaac626da7ee1036aaa060a75,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,B,True,0.6,VERIFY_FIRST,1,1,repeat_extra,91bbe3cddf840a615b7e55d30e3a11f0b74a920db148a42039a0e521bfa4111b,verification:79183cd6027de7f9f19d41d723f33977c502fe931f4f350675dfc8532cdf080f,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,B,True,0.6,VERIFY_FIRST,1,1,repeat_extra,8ca1f790910ec5de1ae593dccbbeba8a18412cbac4b483528661d799499e8fb5,verification:077986cecb604a3dc80e52a6826db2800aa2fc443c69f43618a010f51175e27a,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,B,True,0.6,VERIFY_FIRST,1,1,repeat_extra,63b89e9f063508dce222f2fe2d5ebe1e6c0c29e75afb3ef26ec84582647ce238,verification:8a1250b1c2e4d95df7c1dcd8dbf25dbb259d7e213a802ada7e894c50836f1f8d,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,B,True,0.6,VERIFY_FIRST,1,1,repeat_extra,a09eeb308b1d1799dee41832ef3461fe2c063fb4af85ac0b6d3424327808a04b,verification:55ee01d86eb78b422739a4f18df6d03c05f6be2f0911710b86c20edb483ea634,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,B,True,0.6,VERIFY_FIRST,1,1,repeat_extra,9144c7cc20aaf55fc52e47839b4c0671e0304b2e747d0737e525d28d69c7335e,verification:8fea3a90a25f960ca63c4d766830c8b181e575f2d06adee7c10387a38cb00b02,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,B,True,0.6,VERIFY_FIRST,1,2,repeat_extra,f98b098b2abd2796c53d6c76654af10427783faa6b30bc710aadbccb5cd2bb89,verification:141c1c34c64ebde279042237898aba9ae93a8b4ddc75ccfd331d39f95b01d16d,0.001442,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.6,0.6,B,True,0.6,VERIFY_FIRST,1,2,repeat_extra,62fd536520ac6533a15a69dfce3d745cd0ef29290199673edce25de5236bc557,verification:66466ecde656f7b4f28cc8472f3dc5e6358c268d01857a53307061bb34709092,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,B,True,0.6,VERIFY_FIRST,1,2,repeat_extra,91bbe3cddf840a615b7e55d30e3a11f0b74a920db148a42039a0e521bfa4111b,verification:f2c0decb9df22f6bde32b8241cfc5493a35b2b0168ddd37c55dc1e3e770e015a,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,B,True,0.6,VERIFY_FIRST,1,2,repeat_extra,8ca1f790910ec5de1ae593dccbbeba8a18412cbac4b483528661d799499e8fb5,verification:3e7cc5fff2364e4bab37277947a9231cb19e4d8b4281e5727cda93ca895d14c1,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,B,True,0.6,VERIFY_FIRST,1,2,repeat_extra,63b89e9f063508dce222f2fe2d5ebe1e6c0c29e75afb3ef26ec84582647ce238,verification:9d502773f3877af14c53c17ed573a6915189fe4d4f8c0f594d8ab600b434ccbd,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,B,True,0.6,VERIFY_FIRST,1,2,repeat_extra,a09eeb308b1d1799dee41832ef3461fe2c063fb4af85ac0b6d3424327808a04b,verification:581d541a810a9055c5fe51dc1a9f2c0f8ce49f3b6c359e6fc70bbba5d1152331,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6735,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,B,True,0.6,VERIFY_FIRST,1,2,repeat_extra,9144c7cc20aaf55fc52e47839b4c0671e0304b2e747d0737e525d28d69c7335e,verification:057752b43c3b51df31504bc8c0c80cafbbe44be30a60ecab25934941891742e3,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6859,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,G,True,0.99,USE_UNVERIFIED,0,1,repeat_extra,845209aa362eedc8cee49ea5a202be29bedffaf8a9df58dd99dcaf21e971d4ba,verification:bb7ba0bfb2a500439010d6794f843c0db28db3c022447e18e6b280ee72dec7cb,0.00168,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6859,openai_gpt56_sol,gpt-5.6-sol,moderate,true_q_visible,0.99,0.99,G,True,0.99,USE_UNVERIFIED,0,1,repeat_extra,f35a0263e5f8790f82faf50d090a71758eaf28fb6650579431ada7fb201bb753,verification:0a82dcf175c48a7bbc3768ad02779f0045aca959d9abbe8eeb38101e95fdc1dc,0.001748,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6859,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,G,True,0.99,USE_UNVERIFIED,0,1,repeat_extra,9687a4ee826245e819091415140dcbf52958de57b9662fe58519f49644561bde,verification:72512d55f82f3c6c38113615c0f08251de1ba9935a493ba007bfcf99c791efd2,0.001748,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6859,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.85,0.85,0.85,G,True,0.99,USE_UNVERIFIED,0,1,repeat_extra,0b618dc8231b6818df0dcc64cf35ec59c9b963ff083c2e23ae88116e66b48ef6,verification:1af382f667fcf6c1b5ad2a1fac666de419592db92098b77812f59c111b4fbc6c,0.001748,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6859,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,G,True,0.99,USE_UNVERIFIED,0,1,repeat_extra,66d2e4178b0f885b7a00ac32890802fbb4506f3c09ed903969f6212b3381e136,verification:4e060fdbca8fa195c65a392955703d1dd51daaabb637be7a9cc5351aa5de4268,0.001748,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6859,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.95,0.95,0.95,G,True,0.99,USE_UNVERIFIED,0,1,repeat_extra,66a190c0f5049634b07e314781b2ae88704eceb6f76e656ca653c1d8de9baf4e,verification:443dae04cd3ee49adce63681e68b1063497130fc1f8f4ee2e26a2981df5ad286,0.001748,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6859,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,G,True,0.99,USE_UNVERIFIED,0,1,repeat_extra,f35a0263e5f8790f82faf50d090a71758eaf28fb6650579431ada7fb201bb753,verification:a1e32a0e70df182fbf392aba0f4177ea389eeb85af99093f6161da60dd0700b0,0.001748,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6859,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,G,True,0.99,USE_UNVERIFIED,0,2,repeat_extra,845209aa362eedc8cee49ea5a202be29bedffaf8a9df58dd99dcaf21e971d4ba,verification:29f6c6063285521453359a5a0b38ef9986e67388069ce65d000882feb8cbf8ed,0.00168,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6859,openai_gpt56_sol,gpt-5.6-sol,moderate,true_q_visible,0.99,0.99,G,True,0.99,USE_UNVERIFIED,0,2,repeat_extra,f35a0263e5f8790f82faf50d090a71758eaf28fb6650579431ada7fb201bb753,verification:6438ff4bae32986841d3e80a170d266cb66c703da9e02ae08d0382c2dd2b465b,0.001748,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6859,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,G,True,0.99,USE_UNVERIFIED,0,2,repeat_extra,9687a4ee826245e819091415140dcbf52958de57b9662fe58519f49644561bde,verification:810101eed50508372b6917e5d9e7709766e59fd0e5c95c9333012e30cac1dac2,0.001748,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6859,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.85,0.85,0.85,G,True,0.99,USE_UNVERIFIED,0,2,repeat_extra,0b618dc8231b6818df0dcc64cf35ec59c9b963ff083c2e23ae88116e66b48ef6,verification:89c852ff9e0eafebb75ca5e020889534fa074ca263a1d8693f76b1cdfc5c5095,0.001748,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6859,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,G,True,0.99,USE_UNVERIFIED,0,2,repeat_extra,66d2e4178b0f885b7a00ac32890802fbb4506f3c09ed903969f6212b3381e136,verification:6bfebbd3d6b7f9c8631eed72f26daaccb7e7f8517d778b1d7a10196092ee9eaa,0.001748,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6859,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.95,0.95,0.95,G,True,0.99,USE_UNVERIFIED,0,2,repeat_extra,66a190c0f5049634b07e314781b2ae88704eceb6f76e656ca653c1d8de9baf4e,verification:d23ea7c3bc4f67fc38b917d822859eef378fbe95afa493e25499501341ba2b09,0.001748,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6859,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,G,True,0.99,USE_UNVERIFIED,0,2,repeat_extra,f35a0263e5f8790f82faf50d090a71758eaf28fb6650579431ada7fb201bb753,verification:a96cf986995d622a7757ac826f5b0acc43135f9e94a0d1f9c821a301ad6e48ed,0.001748,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6859,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,G,True,0.72,VERIFY_FIRST,1,1,repeat_extra,845209aa362eedc8cee49ea5a202be29bedffaf8a9df58dd99dcaf21e971d4ba,verification:c3f10c15e3c2e66f0cdb4ade44cd64910f3c029289aac215445589c51986fa0b,0.001598,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6859,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.72,0.72,G,True,0.72,VERIFY_FIRST,1,1,repeat_extra,40467fca63dbad01d7fd036df059c6d07758e9e018cb8e2a4b5e2c3ed741fe8c,verification:bac17cda1d42d36851b02162243425d752697017492df6c1448f85ef3e9eda46,0.001604,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6859,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,G,True,0.72,VERIFY_FIRST,1,1,repeat_extra,9687a4ee826245e819091415140dcbf52958de57b9662fe58519f49644561bde,verification:ad5effb7846af768d039a331d23408f6c1dcb3b43ad548a1ec7c4a3581a3268a,0.001714,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6859,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,G,True,0.72,VERIFY_FIRST,1,1,repeat_extra,0b618dc8231b6818df0dcc64cf35ec59c9b963ff083c2e23ae88116e66b48ef6,verification:458e731ed66b6a52729d4f5dfbe4b0c9d7868487bffd207770530ad6e73d94f9,0.001624,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6859,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,G,True,0.72,VERIFY_FIRST,1,1,repeat_extra,66d2e4178b0f885b7a00ac32890802fbb4506f3c09ed903969f6212b3381e136,verification:b44c4b77164c411b3a5f5569a86760b58f9db969ce8d65707447da0d0f901a6e,0.001604,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6859,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,G,True,0.72,VERIFY_FIRST,1,1,repeat_extra,66a190c0f5049634b07e314781b2ae88704eceb6f76e656ca653c1d8de9baf4e,verification:ee075a6739d2b1304c0fca853205c583cefe21724575151a262d7e9fff852868,0.001654,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6859,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,G,True,0.72,VERIFY_FIRST,1,1,repeat_extra,f35a0263e5f8790f82faf50d090a71758eaf28fb6650579431ada7fb201bb753,verification:070651d3fb726b0469412e2dde0cce8677d59d610f7c5653a31df22243302f7c,0.001664,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6859,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,G,True,0.72,VERIFY_FIRST,1,2,repeat_extra,845209aa362eedc8cee49ea5a202be29bedffaf8a9df58dd99dcaf21e971d4ba,verification:26d7596a1e072b03afbbda864101796ace5964d3a7c82f2fb46c15e0bfc6bf53,0.001568,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6859,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.72,0.72,G,True,0.72,VERIFY_FIRST,1,2,repeat_extra,40467fca63dbad01d7fd036df059c6d07758e9e018cb8e2a4b5e2c3ed741fe8c,verification:5eaeb60df06f97ab7a689e60f3dfddad2d6c255258bbc0b8aac5550e934c06cd,0.001684,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6859,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,G,True,0.72,VERIFY_FIRST,1,2,repeat_extra,9687a4ee826245e819091415140dcbf52958de57b9662fe58519f49644561bde,verification:5f5f30bd9e4d1483f8f3187038afabd713f64d2f3f6d1ae3a5de91902040e0c8,0.001634,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6859,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,G,True,0.72,VERIFY_FIRST,1,2,repeat_extra,0b618dc8231b6818df0dcc64cf35ec59c9b963ff083c2e23ae88116e66b48ef6,verification:ed995ed545618b08d0fd7de63de59c3d1a5369fa6c7036b03f16ff5f864e6237,0.001634,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6859,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,G,True,0.72,VERIFY_FIRST,1,2,repeat_extra,66d2e4178b0f885b7a00ac32890802fbb4506f3c09ed903969f6212b3381e136,verification:159efa0ccb50c9f7c254c91c8be440f3ea1d6da4434774d1d5b8662265e2b814,0.001604,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6859,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,G,True,0.72,VERIFY_FIRST,1,2,repeat_extra,66a190c0f5049634b07e314781b2ae88704eceb6f76e656ca653c1d8de9baf4e,verification:29389dfd94d7cd32034e483260a51b105dea2b0495679e807945b19136ca6944,0.001624,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6859,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,G,True,0.72,VERIFY_FIRST,1,2,repeat_extra,f35a0263e5f8790f82faf50d090a71758eaf28fb6650579431ada7fb201bb753,verification:4546bb4443e3922e66a5bc3d29a979b13127738e04b1fc012df6eca7be04c16c,0.001684,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6924,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,A,True,0.99,USE_UNVERIFIED,0,1,repeat_extra,da75f09ed987b64dd6635ae2b101430f74d5609e03e67579b8142b9257454344,verification:00e7ccdbee3dde550df4ca6b71eeab7b44badd4fed5407d1e30253205adc7c62,0.001448,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6924,openai_gpt56_sol,gpt-5.6-sol,moderate,true_q_visible,0.99,0.99,A,True,0.99,USE_UNVERIFIED,0,1,repeat_extra,8e514fdfc6f030e8709b041dc44ab6842698a299c9abdabb820ec23f09b4ca1e,verification:c5567b0b3ee526d105c83e75480e57ae167937a11b333176fe22d9da532cd5ec,0.001516,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6924,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,A,True,0.99,USE_UNVERIFIED,0,1,repeat_extra,9864112f385522295e7f30f631aa39a3680b2a9b84db3b7de5de95481ae51805,verification:c11c5ab3131f14c38667f05d4bf164c3feca523edc232091e56dbdcfc30ecd82,0.001516,"{""action"":""USE_UNVERIFIED""}"
