question_id,model_alias,frozen_answer,stage1_correct,correct_label,q1,answer_request_key,confidence_request_key,category,answer_raw,q1_raw
mmlu_pro:test:7624,anthropic_sonnet5,D,1,D,0.95,answer:b81639bfe41f2cbe2a98647f77685580e1c69c8029b0e54f0e8110be5dfdbd62,confidence:224e817ee3861f7a058b29e44dfcb1156f113bf7a51986d1c89b7665bf6c88ab,economics,"{""answer"":""D""}","{""probability_correct"":0.95}"
mmlu_pro:test:7641,openai_gpt56_sol,A,1,A,0.98,answer:6f7e4a8d9e5eb7a8a210e94053c24c89b7881a33d5467b58af95d3428b9b2b83,confidence:6e050ec89d2eb41d59f0929eedfdb8f0fae0d91659b88e2745958745007ae90e,economics,"{""answer"":""A""}","{""probability_correct"":0.98}"
mmlu_pro:test:7641,anthropic_sonnet5,A,1,A,0.9,answer:8b8495ee934d1f5410b54c19f26fba478d0e4691dff2c1cb94f6dd3fc1aedccd,confidence:2eefe4f5094a14573481c4e28bf768f138b359fa959c3abf8ecd5545a4773364,economics,"{""answer"":""A""}","{""probability_correct"":0.9}"
mmlu_pro:test:7659,openai_gpt56_sol,H,1,H,0.84,answer:8f153aade78f8d8320ba64f384e659ab7ecbd1a5e6d1e7c6ab3be6736708a479,confidence:68c81fbbe53f504beea55e8d654cda8c2092b5da4dec8deedededf1208a6c2ee,economics,"{""answer"":""H""}","{""probability_correct"":0.84}"
mmlu_pro:test:7659,anthropic_sonnet5,H,1,H,0.72,answer:ec8ee58a0f54f2ed4d84141d3cd4fa2497cfe3a2c6913e3a38db2a271e277d84,confidence:84c800216edd8ea3e6dc790c518e2dec6f30b11d2f3dc684783105374c7d5cc4,economics,"{""answer"":""H""}","{""probability_correct"":0.72}"
mmlu_pro:test:7757,openai_gpt56_sol,G,1,G,0.96,answer:248b0c5160a68490ee054c713d9ff986ea875d6bec7d827120e6b0ac6de228a8,confidence:cac2d44e32874c940e6b308947dbef28807b4fc1e372a50e91da5f046f51f545,math,"{""answer"":""G""}","{""probability_correct"":0.96}"
mmlu_pro:test:7757,anthropic_sonnet5,G,1,G,0.7,answer:810dbafa1b634baf782416ad9dbf55ed4f11158492d294668ef8bc16c929803b,confidence:3a260c41c876a95df06adc3184cd996d67c0231f78a31baf51a2d245e7173479,math,"{""answer"":""G""}","{""probability_correct"":0.7}"
mmlu_pro:test:7866,openai_gpt56_sol,H,1,H,0.99,answer:b83c6b00c616df96a6a5008b4b2fcedcb253c078a70859433d88aeed9901692c,confidence:d29b1a29cb15023c2adbfdfedec2b40f66a732ce893dda145cf2e6635d750b8e,math,"{""answer"":""H""}","{""probability_correct"":0.99}"
mmlu_pro:test:7866,anthropic_sonnet5,H,1,H,0.95,answer:1f28e545efefd806486dc334e91677bed61a273ab274bccc3627e58ac702c5c6,confidence:2beaefebf18db851950841f09eb78cd6d7d4aaf9838faceb2d087e3cc7ecbc10,math,"{""answer"":""H""}","{""probability_correct"":0.95}"
mmlu_pro:test:7892,openai_gpt56_sol,D,1,D,0.99,answer:0b3669baa2993a68aaf3aa9b770b399635ba1b4a68ac45aac136ca63d5927b61,confidence:3ccf7fe0ac355c036c1805f28dca7b6eaad4831f0be4f6573b63ca184a38fd17,math,"{""answer"":""D""}","{""probability_correct"":0.99}"
mmlu_pro:test:7892,anthropic_sonnet5,A,0,D,0.95,answer:f6302f2621c7087f2aecfeae51d86d5423ca357ee541591b1c241df29d098f3f,confidence:409fb701c7e1cf53622bdff005bda643b3ec348ea76c59ba57f1c3c6d0a38091,math,"{""answer"":""A""}","{""probability_correct"":0.95}"
mmlu_pro:test:7895,openai_gpt56_sol,A,1,A,0.99,answer:e47f9118fded6057ca19f84af7fbd1eeecc4f33ef1e495c8d6fa26d4c2622676,confidence:bd5fdb39b0c27b2da9450b3a3997503d117b58f8a9e501e744242dd1b21a7fef,math,"{""answer"":""A""}","{""probability_correct"":0.99}"
mmlu_pro:test:7895,anthropic_sonnet5,A,1,A,0.85,answer:4a896b756df255497728d12d3dfb85e96d4ff95b187781f5ae379d6e24462fa0,confidence:e2db35d1697bbc30b9faf341580268deab6de6fa4e93200bd80f0fa3023426c5,math,"{""answer"":""A""}","{""probability_correct"":0.85}"
mmlu_pro:test:7912,openai_gpt56_sol,H,0,I,0.93,answer:32b6cd244308f231fa17ced81de48af8586aae94caeb26fca06c7c5212d9d4f3,confidence:21bb5f1e508795743997ec5060d2a152a22cbaa5a647fbc97661bb732c08ef22,math,"{""answer"":""H""}","{""probability_correct"":0.93}"
mmlu_pro:test:7912,anthropic_sonnet5,H,0,I,0.55,answer:f0fc6bd1aa796035160245dba6ec3ee1579647eb0975e4a9aeca8b0cdddb72f4,confidence:c13e432c043c1465dbcaa5313df8befe90ea4f3328b042e1d83c06cea33f6961,math,"{""answer"":""H""}","{""probability_correct"":0.55}"
mmlu_pro:test:8048,openai_gpt56_sol,H,1,H,0.01,answer:a49bc04f1db5655c2f888f8dede8c0dee4bcdcb07d03ea64b07e0640eba01a18,confidence:711a3362f642cb978f318744756cfbd8a6b0cf1d095f4f4d3476365032a24da3,math,"{""answer"":""H""}","{""probability_correct"":0.01}"
mmlu_pro:test:8048,anthropic_sonnet5,D,0,H,0.95,answer:56a57e8e77405e90e2ed6179fc83d5f24bb0168febd1aa453b30e083eb97184e,confidence:2e54e1910adcdd7c8d7d03b775061a44e53264e45a2cce47ca1db516b876df57,math,"{""answer"":""D""}","{""probability_correct"":0.95}"
mmlu_pro:test:8083,openai_gpt56_sol,B,1,B,0.99,answer:14b20d6193235162c5b7cd748c4b265505d811711f6334a8372427f3f34dbae0,confidence:5c259403dc4206a401d63b77be66194c4ddac1dfb0bc9ac950d70faa311e4399,math,"{""answer"":""B""}","{""probability_correct"":0.99}"
mmlu_pro:test:8083,anthropic_sonnet5,C,0,B,0.2,answer:7ddec88c5d83d9b50abecc4a13f1640dd38055ed2b63d21f081b8b0794132d3c,confidence:836d6dece322b5fb464304e68547805a3a920f21b6ea083320133a39dd4f6564,math,"{""answer"":""C""}","{""probability_correct"":0.2}"
mmlu_pro:test:8089,openai_gpt56_sol,F,0,C,0.97,answer:f330983482fa47554f9f16a34d5dd0b8080ffad8b77382db52b51343332c3191,confidence:de9e0d9cc445e92c87fa760dc3c85df7fd6a04cec21a13260ea73cee44e47806,math,"{""answer"":""F""}","{""probability_correct"":0.97}"
mmlu_pro:test:8089,anthropic_sonnet5,H,0,C,0.4,answer:70ea5771fcc4199d49ba4585e0b8964f77ae2a11fb2a14bc6eca170718e52ba7,confidence:a2dd41d8d15dff6123250de755bbbb44c816fff410b04fe6979f14a1d47e3745,math,"{""answer"":""H""}","{""probability_correct"":0.4}"
mmlu_pro:test:8092,openai_gpt56_sol,C,1,C,0.99,answer:c22278283620ccf0e68df81c1fde626276aa852a263ece6161432448552807e2,confidence:8fe149c157ba87bd90ae8dc365032d6467a8d47af0e217b95ef8d973def2f1b5,math,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:8092,anthropic_sonnet5,C,1,C,0.85,answer:45e7af8b37a227d93ec7798f1abc317bf832e44ce35a37ca047bf0fdcdf3e45f,confidence:7017f0d1405036ed404b19298da6193b538cfe6efd604b8e569e048559fe13ee,math,"{""answer"":""C""}","{""probability_correct"":0.85}"
mmlu_pro:test:8099,openai_gpt56_sol,I,0,J,0.99,answer:edd5be5ec2c2351c499c3594bc3df02f1d53cd5af67d70e8d4f3eb61ed0946b5,confidence:3c154e6353755c51881227e0eb4e090d30fbf94da5aefe938215f6faff87006f,math,"{""answer"":""I""}","{""probability_correct"":0.99}"
mmlu_pro:test:8099,anthropic_sonnet5,E,0,J,0.6,answer:76509b9861002bdaa6675e4a146706b83aef9e5abbbfcc2c976e52ed38160a0a,confidence:d220ebc39de243c71563855b12e47b542fb6440052ceb2ee1dd14d862f52859c,math,"{""answer"":""E""}","{""probability_correct"":0.6}"
mmlu_pro:test:8105,openai_gpt56_sol,E,0,C,0.99,answer:58b0640cd44be416d9b15024e831b950e17e8b4438791745482d86da2ff084a8,confidence:1513bc0cebaa7f9ad02fa8bfcc815af10e24a4226773dd3cd2188817a9935340,math,"{""answer"":""E""}","{""probability_correct"":0.99}"
mmlu_pro:test:8105,anthropic_sonnet5,E,0,C,0.72,answer:63b76b1fbc9d96da12112e92ebe410778fb886d0968df552ddaf3f6cbb669250,confidence:3c49f879902754cff42e0920a11ae797d7e3da51f5b571b53a70a4e9f028c833,math,"{""answer"":""E""}","{""probability_correct"":0.72}"
mmlu_pro:test:8135,openai_gpt56_sol,D,1,D,0.99,answer:548373569a9da70bbe850afc0adde73c86d17bc567ec10a1aaf64f73f044424f,confidence:4fdc90d1f4fb8a90f597a4f2b79c42ca543b9ea896f66e25395bc10fc7cfa8ac,math,"{""answer"":""D""}","{""probability_correct"":0.99}"
mmlu_pro:test:8135,anthropic_sonnet5,I,0,D,0.85,answer:6ef5eda8f203390fa7e17c019baab98af9ca425c9aff6e94b5bd0a821d70063d,confidence:8631deec52c12eeef9999ff9b19246b5425d4d18d2a4ad4a83f4879fe2b2fb82,math,"{""answer"":""I""}","{""probability_correct"":0.85}"
mmlu_pro:test:8147,openai_gpt56_sol,F,1,F,0.99,answer:fd59725139afffa0adb7b735af0c3cccb427a6c6404284cd1638efd543fb6390,confidence:ebc57db333bf0f2b1f1c0362bc9925ec495cb745d306e483d5c4277cd7c08691,math,"{""answer"":""F""}","{""probability_correct"":0.99}"
mmlu_pro:test:8147,anthropic_sonnet5,F,1,F,0.97,answer:2ebe0daa1674e940783d4b052591fa1939559b2ce00c288d6b9bc845dbc4712a,confidence:823db766e92db7bbdf638e8c7d0a389f2fd46d7ab7f334d8777d01250e4fd86f,math,"{""answer"":""F""}","{""probability_correct"":0.97}"
mmlu_pro:test:8192,openai_gpt56_sol,C,1,C,0.99,answer:ddf12916741d4d3c268aa24236329b79bc0e7c2aa6505fe13aa4d7fa22ac2134,confidence:08550263eb5ee3110654485376b40c34bad388328d33c239b0035752b95d889c,math,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:8192,anthropic_sonnet5,H,0,C,0.8,answer:908577428355de318e05cd20162b15991b2fb01943b3bc6c779034207fa2922b,confidence:a7d0710a5f490d9d675b7110d1e8f2664f0f6f60c61afb27a987826b93b3ce91,math,"{""answer"":""H""}","{""probability_correct"":0.8}"
mmlu_pro:test:8277,openai_gpt56_sol,A,1,A,0.999,answer:a165806c59058fecf4cfd92ccadd8839b246b836a2ea9201f1c532022f6a157f,confidence:c95b594853f42f090a1fec03628c821d74639749830866a5aff14920c51b098a,math,"{""answer"":""A""}","{""probability_correct"":0.999}"
mmlu_pro:test:8277,anthropic_sonnet5,A,1,A,0.95,answer:77dad2e1aa677badfd783334839af1a6aaa773d66467cb9ad974fef060d1b5b1,confidence:fdd35ad7851cb90a657dc2446cfe88165b7f24d98dcf16349887dd18bc044a4c,math,"{""answer"":""A""}","{""probability_correct"":0.95}"
mmlu_pro:test:8388,openai_gpt56_sol,B,1,B,0.99,answer:8103c80949911136982079d5165728e87d6aa8e5000bb799d97b6cdf13978dd7,confidence:16623f9a95a01f6c79cf4ae9d522a3cd478b1650596af82a474d83088c39a97a,math,"{""answer"":""B""}","{""probability_correct"":0.99}"
mmlu_pro:test:8388,anthropic_sonnet5,H,0,B,0.9,answer:3a795a127c7826b25352701c33a1cfec31c0c94735d92a22adabf6e9d049d286,confidence:fe0fb52e1adcfcf906f62ec80e41f855aee12a7bdf1152edc236ca0233aa4053,math,"{""answer"":""H""}","{""probability_correct"":0.9}"
mmlu_pro:test:8419,openai_gpt56_sol,B,1,B,0.97,answer:647787c02050b47bc690a6eb42bcfeb51e108ac8ac3e6c36729957bc123951e0,confidence:b2329ea82b35285d38bc70e1ca28b762823f5a12511084678379acc065fa2dea,math,"{""answer"":""B""}","{""probability_correct"":0.97}"
mmlu_pro:test:8419,anthropic_sonnet5,I,0,B,0.5,answer:472b96693cc4c9a5e75a1ddee5a1feeead6e7acf41965c827db375b266973b4a,confidence:396ce1a1da64bd0faae1f6ee9d70eb1a2d3f082e3c6c04fdc4ae85b91a148c70,math,"{""answer"":""I""}","{""probability_correct"":0.5}"
mmlu_pro:test:8459,openai_gpt56_sol,G,1,G,0.999,answer:86ddd9309e3d243bb5e7933ae6b4153abbe35ea7d3f8a23c06f09f916207d7b2,confidence:3bada4366260da18124f53b9fd12dd04601db1379071b167584fbd601fe889b0,math,"{""answer"":""G""}","{""probability_correct"":0.999}"
mmlu_pro:test:8459,anthropic_sonnet5,G,1,G,0.98,answer:075ad33040fc6b36181eddb9a0287da11a058007588c8a3506a1b218a78cf462,confidence:9c35954bd56cc5e962cf67274339c55183c441eef10210bcb164b2a7654e243a,math,"{""answer"":""G""}","{""probability_correct"":0.98}"
mmlu_pro:test:8467,openai_gpt56_sol,C,1,C,0.99,answer:e9c1ad813d7d99a811697a968edec4e2396ef0104784ba688fc7d72a57f35d6d,confidence:a10d220f05a5917f1c6c0ab6a65f3dceb1007fc7530c55bd444bc0ba0bbfe617,math,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:8467,anthropic_sonnet5,C,1,C,0.9,answer:908df9bcaf4bfd4f7339023b52369334f6ede8f37105c8d1870873db9a1bc8d9,confidence:7c6387d14ac04fc8be5249fd7800140cbc8c5b4546c55837b73050b38205aee9,math,"{""answer"":""C""}","{""probability_correct"":0.9}"
mmlu_pro:test:8513,openai_gpt56_sol,H,1,H,0.99,answer:50f6e83d7c918f0c5e030a4a5e84a56ab29fbb99631cb4243c866d835be8a922,confidence:9cead02b5a3bd60a397ab84b88c20439875c6af4ffffb8f439b2daadeeb0e557,math,"{""answer"":""H""}","{""probability_correct"":0.99}"
mmlu_pro:test:8513,anthropic_sonnet5,H,1,H,0.9,answer:7723d82221b3423780c6ddab5761dbd1413892ed8546e56444ce5bd90cab56fc,confidence:f4d77b1811b7050675d13fad64ba4f5a4eed6443b65d6b3c0db90468a4ce8fdf,math,"{""answer"":""H""}","{""probability_correct"":0.9}"
mmlu_pro:test:8540,openai_gpt56_sol,I,1,I,0.99,answer:05a7985dbc23ee55266e3a360159156b12e22af01d38090a376ad9d4812d6bfc,confidence:56da56adab628c26746d6d4c8752ac2620de64f032ab6ab9376ca72a097f298d,math,"{""answer"":""I""}","{""probability_correct"":0.99}"
mmlu_pro:test:8540,anthropic_sonnet5,I,1,I,0.9,answer:cc6e8fe18590a1d4406eefa0724cb66df30a2fe234e64ba66f97c642a944aa9f,confidence:89cbf177f538067aa0fcbe726e6308ec8c31a3cbb6ebbc5e04fece98e56c5dfb,math,"{""answer"":""I""}","{""probability_correct"":0.9}"
mmlu_pro:test:8551,openai_gpt56_sol,J,0,H,0.97,answer:26b3a0731521c677967551d3acdb6d64b8b9b9762717618f549d542aff0d8ebb,confidence:0d6772725182c3e1eb8b6b9ae35e112292c299abf8486b61863baa083cabd4cf,math,"{""answer"":""J""}","{""probability_correct"":0.97}"
mmlu_pro:test:8551,anthropic_sonnet5,C,0,H,0.6,answer:b0f16d7a1ab39afb7f49eb823448922a27f8cc70637a73e2745bfdd7426c408b,confidence:cb29d2f3a5530d00146fe9baf67e05ca64c329255346ba7ed0996f8932caff09,math,"{""answer"":""C""}","{""probability_correct"":0.6}"
mmlu_pro:test:8570,openai_gpt56_sol,F,1,F,0.999,answer:2ab4c9bf928ff3f79cf7d0aa898998c1b3916789e2c2b93a2bdd17789a1482a8,confidence:7882ba61cb481d9c35fae4e8512ed9c5cbf89c50a89464ace4a7aa983a19f8fd,math,"{""answer"":""F""}","{""probability_correct"":0.999}"
mmlu_pro:test:8570,anthropic_sonnet5,F,1,F,0.97,answer:4ec8a5e9ee1f427e08f520a95d53b2bdef37eca5b21cd7b23872a0a927e08a24,confidence:2c947171dfc795a5e6f872c6b5569496fbf759dca8d1de1d9d47c1a18e5c28fc,math,"{""answer"":""F""}","{""probability_correct"":0.97}"
mmlu_pro:test:8594,openai_gpt56_sol,H,1,H,0.99,answer:112344356ff9dadc3bc954780e5831fdb772df5463a746870f0d332e82b76d5f,confidence:72afb136bc17beb718d518484782fae3067746d4c78b4183775aa5bcee5a9ee4,math,"{""answer"":""H""}","{""probability_correct"":0.99}"
mmlu_pro:test:8594,anthropic_sonnet5,H,1,H,0.75,answer:5df864e941d60386a15f9b47e314f0c3fc65fd4535b87aa62849407caf80c645,confidence:548c34b355a8d540047e538a93ec994bc79c77be3b309c17981e8feea93101ae,math,"{""answer"":""H""}","{""probability_correct"":0.75}"
mmlu_pro:test:8638,openai_gpt56_sol,B,0,C,0.99,answer:5b34039f0885783615b4323fb67776a49abd49f93862ac474feda387891082c3,confidence:a9615f409c664a2e57341e5ae6312343cd995935b52f5cc5cb4d2bbc0f50f017,math,"{""answer"":""B""}","{""probability_correct"":0.99}"
mmlu_pro:test:8638,anthropic_sonnet5,C,1,C,0.72,answer:575269a3378acc94c7e8fd347e10eb6e27bc534551336d4293b3587ef00c9e75,confidence:3cc5e4fa92b72781cbf5ac799be244de61c72962e4062e5c2e7e22d64a55b5b8,math,"{""answer"":""C""}","{""probability_correct"":0.72}"
mmlu_pro:test:8718,openai_gpt56_sol,F,1,F,0.99,answer:10e715cde45032d130aa9b2bb29c196001921590f588841e6aa3939dbc462a81,confidence:811f65f306bd19b4607065dec03ba13776dda7066f6730437a764c29f5dcbfe5,math,"{""answer"":""F""}","{""probability_correct"":0.99}"
mmlu_pro:test:8718,anthropic_sonnet5,F,1,F,0.6,answer:6e22fd2aa0e65589ea9ddb1694422388c4c80226310ab7172113dbd638ac8214,confidence:d1e530982ae03bb5fe58ebf2411529c9baad7ac405e91fb78edd68604af1125b,math,"{""answer"":""F""}","{""probability_correct"":0.6}"
mmlu_pro:test:8829,openai_gpt56_sol,B,0,A,0.98,answer:9b232e171c9b7d07a366a178c158712d6ba33d23f5e9a4b910a8a0d88054c63c,confidence:152dcd1750656dcaeda8ff3c183a7a6035bc1da54d6a70946bd96820a1b5507e,math,"{""answer"":""B""}","{""probability_correct"":0.98}"
mmlu_pro:test:8829,anthropic_sonnet5,D,0,A,0.6,answer:199eba994c811f1aa14e960e47b48f7fb236f74ea219b5312de227e6fc5b0993,confidence:c135a4e2f5008627e0e5e8d94a6c1be4bb78605f0923d9273026283d52caafa4,math,"{""answer"":""D""}","{""probability_correct"":0.6}"
mmlu_pro:test:8849,openai_gpt56_sol,B,1,B,0.99,answer:b38b24d35e681ff9a2059343d20c2810d3bd17d97c5193cee873b939d9f9b963,confidence:a003375bec67fcaf48167e04b468e40f572745ab00e2a2e3cbae650b0da5acc4,math,"{""answer"":""B""}","{""probability_correct"":0.99}"
mmlu_pro:test:8849,anthropic_sonnet5,B,1,B,0.85,answer:c31aa31c5e2a5d15b410783efc696e41de4117ad7c0f8b3210e8623d067e0cfb,confidence:1f30c324fc9a7abeff57c12ab664b57293ff54a7b9b3610cfeebaf93eb9218e0,math,"{""answer"":""B""}","{""probability_correct"":0.85}"
mmlu_pro:test:8851,openai_gpt56_sol,J,1,J,0.99,answer:482dbb39947df6bf3417962362b537b0250e03a6c5b5f82b12af4453acc4009e,confidence:384bb95f8d2ffe4b9c31b2a2954eb577542460276e18e1c55416116cf5867d5a,math,"{""answer"":""J""}","{""probability_correct"":0.99}"
mmlu_pro:test:8851,anthropic_sonnet5,J,1,J,0.6,answer:6b846af26c50b632b8a184e842207bc9c00a2037fa0a2c79b22684cb2db57769,confidence:c5faf8bf59127ff9477054c9f9da39400239355397ec01d15b66ede3594da442,math,"{""answer"":""J""}","{""probability_correct"":0.6}"
mmlu_pro:test:8878,openai_gpt56_sol,I,1,I,0.99,answer:276609b03ad435411d06312afcc510db5cdbf3d95e90701e41cd0e1ac3260383,confidence:7cee4c1065619298ce81bdcb95bd15f68ace4f33e94f5944f3aaffa84ed37f98,math,"{""answer"":""I""}","{""probability_correct"":0.99}"
mmlu_pro:test:8878,anthropic_sonnet5,I,1,I,0.9,answer:73787c4837c6acd6dfb460302e64f1cdb69ce30788c245c4ac84f09becc76c00,confidence:4ae3ee5ddc8f517f7fbf80e69f8d6ce3bc4fa1ea14332731dbcf67546a584cbb,math,"{""answer"":""I""}","{""probability_correct"":0.9}"
mmlu_pro:test:8901,openai_gpt56_sol,A,1,A,0.99,answer:78f0c78ccefcd5ebbeec25a2896c7ddcebca4991ad7e8788e652e33fab99f572,confidence:ae6414c6b9907c894ec2745b59558cf6dbf75fcdda895b4067d31ef253a986dd,math,"{""answer"":""A""}","{""probability_correct"":0.99}"
mmlu_pro:test:8901,anthropic_sonnet5,H,0,A,0.05,answer:2212c61296f0ab90695332c62801e148cb8e5cc56ed38594c1e17fd359a683fb,confidence:e4b8e9d0e241f528ce53445465900a9b33f388912cd00d68c876958c751622d9,math,"{""answer"":""H""}","{""probability_correct"":0.05}"
mmlu_pro:test:8930,openai_gpt56_sol,B,0,J,0.99,answer:b321373e78977e4c14987857fd3c0a99671cbe256376b7ecdef005316331e426,confidence:9917a6176717aeec7295a591c6b7be325ff5845e52a774107cc3c3a6e378f319,math,"{""answer"":""B""}","{""probability_correct"":0.99}"
mmlu_pro:test:8930,anthropic_sonnet5,J,1,J,0.72,answer:8d65612341da7664fcc1485fa92973b3a1b95ebdf9097e7221a7e56f3e3952d6,confidence:ebf1a64c4be4c38d94463d6c6ef8ab18142bb3cd25d4315a888d627e84b28acb,math,"{""answer"":""J""}","{""probability_correct"":0.72}"
mmlu_pro:test:8946,openai_gpt56_sol,J,1,J,0.01,answer:31ede7011170a9c1e506208bad7d66f4e6ca9772c07e9eb210a4fbfb3a8cc9b8,confidence:efa185f5a293f9b9ee53f18a7fa4ec2abd24c2a2398ca47b60bc1cc796ea5719,math,"{""answer"":""J""}","{""probability_correct"":0.01}"
mmlu_pro:test:8946,anthropic_sonnet5,J,1,J,0.7,answer:74fa1ff1b60cc3a94b5ca97c6b2e7926967ebd546192f46f448dae490710f35b,confidence:2a6a29e38636812ca59833d9df00e13153e94d25856787855ac4361bc4116bc8,math,"{""answer"":""J""}","{""probability_correct"":0.7}"
mmlu_pro:test:8959,openai_gpt56_sol,A,1,A,0.99,answer:a3e88386df6d318850fb73e67be333dfed94f193c120c46aa43022bfca6df100,confidence:4b34fd34dd47bbf67c087c2b4c8c803b04194b969fd314f60804cc9d5a79724e,math,"{""answer"":""A""}","{""probability_correct"":0.99}"
mmlu_pro:test:8959,anthropic_sonnet5,A,1,A,0.72,answer:218690a26560e7b2ed719c9c7347e855a44bf195d85b6dfd58e6ce6f3370e20b,confidence:333c8b2ecad168c9283868dffc661aa13e6da408c0ce9d0d0d611c59644c54ed,math,"{""answer"":""A""}","{""probability_correct"":0.72}"
mmlu_pro:test:8975,openai_gpt56_sol,C,1,C,0.99,answer:24b843dbaae5c678bf7215c6a806154055f9879222ce4f53430a16244b6256d6,confidence:aee890ba4c98e1eee92b409675de7c8d06a203ddfa40f5a926b880fa312235ba,math,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:8975,anthropic_sonnet5,B,0,C,0.85,answer:4abea3c885c4b97ae62a3a088e8388a6dfa60dde01df5ed40667a0ac56996641,confidence:8ea96b82d43e15d0ad1eb5ac32a5ce18a97b84ce066d132d0690fdb8506b2670,math,"{""answer"":""B""}","{""probability_correct"":0.85}"
mmlu_pro:test:9052,openai_gpt56_sol,C,1,C,0.99,answer:e791da9d5b080bd402ec754cf75c0c31a466afe9662d5b1dab6b3b68831bf28f,confidence:dd24cff07444688d40906aa0b61989eee37aac3e7dd1a40f9fa7332d4bab5e8e,physics,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:9052,anthropic_sonnet5,C,1,C,0.75,answer:600eecbda215e67884763d547ab70057d786f19339659d92324127f0dda11238,confidence:2a42401f7eefe221ed41ac2f5df5c1796981606aa7eee4d8c3a8741e9031b18d,physics,"{""answer"": ""C""}","{""probability_correct"":0.75}"
mmlu_pro:test:9061,openai_gpt56_sol,C,1,C,0.99,answer:8fd2b09a9823bce5dd4c4c0a04b7b916eb8e32007e07cc1b93ec5db1432041d8,confidence:88c119bde09b6e1082c3d7f596cc03e9e199fd2f36a5ad386fe35300780dc404,physics,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:9061,anthropic_sonnet5,C,1,C,0.72,answer:709e229404b060f4da9d5d93ff8687e0c29fba7e7b7f3ed8ae90aed5d2acf6db,confidence:c4d0d3393a43721b6f4af865acdf6f211ff1bcf84da76df159992eee486d127f,physics,"{""answer"":""C""}","{""probability_correct"":0.72}"
mmlu_pro:test:9079,openai_gpt56_sol,J,1,J,0.99,answer:02f9da3ce6d9513861483e3606822f981148932d1bf8ded89073da42725cf631,confidence:f6cd97948ca02a79bedb1f7ffc77ccd1d637abf62b1c18056d1050356f1416f8,physics,"{""answer"":""J""}","{""probability_correct"":0.99}"
mmlu_pro:test:9079,anthropic_sonnet5,J,1,J,0.85,answer:72b413a001f23b5826796d4c5ca5aa6bf222b66c722729f6d6fe48ae0171f0c5,confidence:bd72c6be5f18aca27ea198e600a1e9a63edfd5ee5cdfd415a03df7da10c78ede,physics,"{""answer"":""J""}","{""probability_correct"":0.85}"
mmlu_pro:test:9169,openai_gpt56_sol,F,1,F,0.08,answer:2642ed900aa6eec189c8d57f1f11d0f6e12947977e0daf0458472570ec410501,confidence:911e5ec84384e9aabd4f2472e7cb2b1a81cf00d2aca1d2a3927cdc861092ce3b,physics,"{""answer"":""F""}","{""probability_correct"":0.08}"
mmlu_pro:test:9169,anthropic_sonnet5,A,0,F,0.4,answer:b52129fe6e198886b8ba130b6549e22463af853da42ee44064c67982d0a74bef,confidence:4e306672714e12752b56e997b4d78a4cf40ee6f0d3430fbc6606b0d99823937e,physics,"{""answer"":""A""}","{""probability_correct"":0.4}"
mmlu_pro:test:9268,openai_gpt56_sol,F,1,F,0.99,answer:81966d91578ab3480f86edb5f1facc823c4a3c85c00a4d1431ee005b5f2bde39,confidence:ea93884fc2855674ae6ebe0b3055eb269f9c7950e40325f9805df14393722001,physics,"{""answer"":""F""}","{""probability_correct"":0.99}"
mmlu_pro:test:9268,anthropic_sonnet5,F,1,F,0.72,answer:f29e771d96ac02c4a3341314e2a6ae8c6682d7004e9e14176ecc0d17c05300dc,confidence:43629c818dd336f76a962395738ccc632d9d949be09bbfbc9678e2ff24e77710,physics,"{""answer"":""F""}","{""probability_correct"":0.72}"
mmlu_pro:test:9364,openai_gpt56_sol,C,1,C,0.99,answer:e9497b915414bd033671a1e0de9ef38cdd416167d9e4472ce1f62c312755684c,confidence:831cdf071ebf688f25b9a88838168e1f9625f9edb20d17da057a0def7ace1e5e,physics,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:9364,anthropic_sonnet5,C,1,C,0.95,answer:4b5a3676d8e6fbd874a5be696a9c9f56bb0feaa8320694ef25354e010ebf9980,confidence:00e1d6f521070ef662e0b5f96978783b63602f8691975ba0af81f645755039c4,physics,"{""answer"":""C""}","{""probability_correct"":0.95}"
mmlu_pro:test:9371,openai_gpt56_sol,C,1,C,0.97,answer:7babf43dc08cdd5d790b995dc8db671d84501d591f66650a70572136ebd6c34b,confidence:0d4ceb8deb8e38cfbca4b8bf564df520113648aa845dab2f70e4f5e8bc13fe4c,physics,"{""answer"":""C""}","{""probability_correct"":0.97}"
mmlu_pro:test:9371,anthropic_sonnet5,C,1,C,0.75,answer:1610882e492370a91dc400b059b372ea2f8b640e165bd3d8831b69e4a75edb24,confidence:f86c81c5c4e8e9fd26f60d56b949c9ac3dbddaa46ea0d69b1c56b9be096d9acd,physics,"{""answer"":""C""}","{""probability_correct"":0.75}"
