question_id,model_alias,model_endpoint,family,score_condition,displayed_confidence,displayed_token,frozen_answer,stage1_correct,reported_confidence,parsed_action,verify,repeat_index,roster,prompt_hash,request_key,estimated_cost_usd,raw_response
mmlu_pro:test:6352,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,J,True,0.4,VERIFY_FIRST,1,0,primary,57ab02e0879da9cd072b328f70592f497b63c55aec56d128718a326f9c75500b,verification:e3d20719418a7b193c80906fa285e52f0116f5aff9c7262cefc00e47988a93b2,0.001578,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6352,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,J,True,0.4,VERIFY_FIRST,1,0,primary,14658dc8e82dcd4b44348d79ac38e814e176174353f1bfe4de61d455a9e1775a,verification:afbb176c9aadb3d0a45e797e1c8091a05ca273ef325f967721f2200bd8c8d7d1,0.001578,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6352,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,J,True,0.4,VERIFY_FIRST,1,0,primary,31c6144fba108111a4fa3ca3697b1dd810fb2fc85fa2f464f83a27c91303f546,verification:9e5355b37f07f0d48efc51a964740db31d022dbc4e12649bee2ba7a6a54b3a95,0.001578,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6411,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,C,True,0.88,USE_UNVERIFIED,0,0,primary,b66fea41092daa0ee31c93fed5c0041616887ce057e86721d083ede1c6379a56,verification:3ca17e8c2a97ca7f78d4298aea152e554e59b6bac879ea627eba02c4083ff435,0.001384,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6411,openai_gpt56_sol,gpt-5.6-sol,moderate,true_q_visible,0.88,0.88,C,True,0.88,USE_UNVERIFIED,0,0,primary,457ddecef1a5536ddc23dec67a79d396417ced6b1db0df8d8e8bbb3de92adcb0,verification:bae1f659ac7901157351aac6e5b420c14c63885c468f6ba92e248fd3b93b95aa,0.001452,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6411,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,C,True,0.88,VERIFY_FIRST,1,0,primary,965b05c00a52fa16d5019bf941bb184a592dd9040dba87d662fc05c9e69ae44b,verification:fd8aa0719f39b64d722306aabaeb58c80e0a1a1178c99e3f885ae1e30962cf24,0.001412,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6411,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.85,0.85,0.85,C,True,0.88,USE_UNVERIFIED,0,0,primary,38e846a661954a922680e1742d090f02cf546606d5ecb6cca86e7e71abbf6a05,verification:a7fa9bdb2a5b349b35151e567e60284822b1a9ab412a9d31ab02b73dd51ca559,0.001452,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6411,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,C,True,0.88,USE_UNVERIFIED,0,0,primary,23bf864ad41f278774a279942f6c1712be099925b2f2759d540816020c118641,verification:46f1df66885aeabc075a3157c04b1b17e7b2b2dc060d50c7ea2702e787159cf9,0.001452,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6411,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.95,0.95,0.95,C,True,0.88,USE_UNVERIFIED,0,0,primary,38eb736af4a2779093d50e1b03d4970f2fa968a01f8ef3a2a7fa5882417d8170,verification:476d5d13f9f442ba1cd0a9e548899dbd1b416ac68325a3dcbaba529c0fed8ffd,0.001452,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6411,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,C,True,0.88,USE_UNVERIFIED,0,0,primary,83aef6fddadde8a9a5eac6f20120c6e9d6e6a60a79745d757d9288610bd086a8,verification:09d1f88581b2fb51e1b771caaf063ba73ffc7c95ec9da6286426db391a8d457f,0.001452,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6411,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,B,False,0.7,VERIFY_FIRST,1,0,primary,3c75e10a6004cd5c33563cb4b762aea357284f9e72e639e9c3ed33eb93d55bc0,verification:8726ce454f397402ed2006a2362a2d6be8c04320ab08331ab57f8d593ee4d9f0,0.001442,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6411,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.7,0.7,B,False,0.7,VERIFY_FIRST,1,0,primary,af90ccfe16dc656639f2ebeb2a8443198910ed1b4d6213d21b6238b676bca04e,verification:7c31bce19bdf24fc7e34934df90d43e028ad5ee7af16564ea92e148bd6888d6f,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6411,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,B,False,0.7,VERIFY_FIRST,1,0,primary,af90ccfe16dc656639f2ebeb2a8443198910ed1b4d6213d21b6238b676bca04e,verification:02ad53e1bb5c42e95ff7d759fe5f4cf0e3d8282a9b87181ea9be77363df3f5b1,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6411,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,B,False,0.7,VERIFY_FIRST,1,0,primary,42956a1e189cc8ea79bdde91b83f55ccae2e5c6dfa5add21ac7ddf53fd7501fd,verification:7ff295dd3314f94e7f4a5a80e2bb797d297e26ff958c06a7f55f04be5c9dfbfe,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6411,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,B,False,0.7,VERIFY_FIRST,1,0,primary,831d414c7f48a6afdbccdeee0780f7cf7d103bb5b756bbe2d898af033a52a7fc,verification:439684316c0edc810e817e19f837840473c8889be8e45c94e97827c6682a71fc,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6411,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,B,False,0.7,VERIFY_FIRST,1,0,primary,23ddef1cf811d87a1daea39577c088bcab246586c1c638c103d3317c2de902cb,verification:a0516bf31f6a112feb0c7b3f49c41817eb16ff1dbda0f54874e5c05a75a41fe4,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6411,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,B,False,0.7,VERIFY_FIRST,1,0,primary,0d6aca88240a651fbab9a9e1312ecff3a0c11f0209014809e96d096d832eaaa8,verification:e4e5f6106c390b73338c2f9c70a3d4510f84fbca467707db0b280ec3bf05a26b,0.001498,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6414,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,B,True,0.05,VERIFY_FIRST,1,0,primary,bc4a9dc7fa9b35ab7891952f1a5a208d7422adb9c29be8ecafb98487552a6053,verification:17df438e67defd858a79a0541840f1796dd672f7bfe46f279a5c712fde4cd3c5,0.001348,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6414,openai_gpt56_sol,gpt-5.6-sol,moderate,true_q_visible,0.05,0.05,B,True,0.05,VERIFY_FIRST,1,0,primary,10c7b682488f2f4abfae2c606d63bf95a9476d19e8f9266acab01f0fd1408238,verification:32aaee3369c6d986143a7c93d9cfdb0c56b52272b3fdc948e65ab61c19fe2cd3,0.001416,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6414,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,B,True,0.05,VERIFY_FIRST,1,0,primary,562fd250d8b9ade115ea53e8757c618a71dbe56339b0c39295f8c9928f29d811,verification:c4a6f384f3b8b34a539688b3624bd25081435a48557a3a81636f8c58b895f9cb,0.001416,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6414,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.85,0.85,0.85,B,True,0.05,VERIFY_FIRST,1,0,primary,ca03c4bf080753dd2d53f3ed8ab55e3802a60fc86f3039e56e76e3a8400d7aeb,verification:27ad5904aae02c1add656068cc75bbc979e967d5f2c2cdc09d0af1157f76f615,0.001416,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6414,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,B,True,0.05,VERIFY_FIRST,1,0,primary,e14b071e26d4e2285280be0437dd6bd82da56fa41c107de42ab4d767e84d90dc,verification:3e90508204ec8369ac6197064bf2ec204389feee2ed211b9779a8711bb1e121a,0.001416,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6414,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.95,0.95,0.95,B,True,0.05,VERIFY_FIRST,1,0,primary,50b438c685118b73bb68419ea5733aecd0496013ae8974949a7f21011fbac528,verification:2e2f212fdfa767e718bafdf51e804a3a5c5232bd5af8e183b0f1c6ba2845328c,0.001416,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6414,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,B,True,0.05,VERIFY_FIRST,1,0,primary,e988a39e9fa7061851c2cd432ba1db6860aadb432538f5fae9c2ca63317b0fe9,verification:743168a8d51bc6c93b1e9760a49f6d16ea5e6e24ab6b5ea0de7ab373e40918ba,0.001416,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6414,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,D,False,0.4,VERIFY_FIRST,1,0,primary,3ef7599b7e3338cadb23ad4a07a5d2b9c1039fbcb15038c416ce6318b8130beb,verification:e9e5045b7d9a583a5c2460f9f6988e1a16296851f15ee1757bc0fc99c93659f1,0.001452,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6414,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.4,0.4,D,False,0.4,VERIFY_FIRST,1,0,primary,9f65e057fcd0b09a769015e34bcb32010766d19f68792b3ba462fb772cb9f3f7,verification:8fd7743456ae09529792462b4dd0bcf8de8382eb1cff47db74c3c61c26a7e1fc,0.001508,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6414,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,D,False,0.4,VERIFY_FIRST,1,0,primary,78ed0bfb8b0bf9cf2b72f1dd9b7a660c3fc3559912912e2f34618c215f82640b,verification:a021fa35f552f3d8ec0d3041e16ea11f943ecd0b19517854dc896afd4778a122,0.001508,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6414,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,D,False,0.4,VERIFY_FIRST,1,0,primary,39227c752299a7223b69b016b5ac5bfa3c4dd180f060f9f56e771b9da8443d9c,verification:50e4f6fb9d83509c2a98757ee9d1580def0c7dcafca527fb071ae11ea8a792c9,0.001508,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6414,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,D,False,0.4,VERIFY_FIRST,1,0,primary,29697c4ac5003fddd4afd99ef4595238c441d3b11e1dcc4d39765c4869b56bee,verification:87076a444fec893dbb67b5dad7a5d1a60f7265d76554efc0130fe56541cc0a7a,0.001508,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6414,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,D,False,0.4,VERIFY_FIRST,1,0,primary,db197d595c20a8fe49e06d9938b997f7a3e52b446f23dabb46a78b27fbda90f8,verification:5f8c3f727e6f58656d22e83e2e9a89493a25b734ee0d10ed32db340b7549247d,0.001508,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6414,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,D,False,0.4,VERIFY_FIRST,1,0,primary,e95a799b5fa74fd9ca0067a331c310c7c6d63d710387d922a5336ab9ffb54dca,verification:ba0d969e95cfba61885192ae4821ec6e49233513bf7c7d378bba1f5417fb2668,0.001508,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6445,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,I,True,0.98,USE_UNVERIFIED,0,0,primary,8d30cfd3ac1ab2be593135ed968db45b8166e684353f20cee4ef7b01c15455d5,verification:61842a8808d95b51dcf6330691c2f32f11b2e166c98e432ef7d37b1ae29f2f28,0.001808,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6445,openai_gpt56_sol,gpt-5.6-sol,moderate,true_q_visible,0.98,0.98,I,True,0.98,USE_UNVERIFIED,0,0,primary,94604a4ba8d8859ee0ce793c02388ed0c4d596126563c81ed3c4003c62434712,verification:4e5137d2e21fae9986e77aeb48ec5b350921e93d32ad2e31341919aad39458aa,0.001876,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6445,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,I,True,0.98,USE_UNVERIFIED,0,0,primary,7d5703a09f580fe046ace2f70c66ff51c4a2e897c792785575eb4d5881782099,verification:b6a4eeb815da4442699820fd7b1dc9268330848b39d32b79ac6eb7130103f2ce,0.001876,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6445,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.85,0.85,0.85,I,True,0.98,USE_UNVERIFIED,0,0,primary,6b8d32aaf4cbf61f1bb5ad690b2482009d4d8401b0bbbc62f55e26cad600709c,verification:628c5c17820907c73e5724055ec8ce6751e33f376cb33b1b4debf805dbc3b286,0.001876,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6445,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,I,True,0.98,USE_UNVERIFIED,0,0,primary,226dc1bc9118559e1c0d7c8ffc85f51ccbd482e6477f03229ef1b3c474261265,verification:3cc5683a4577f4cadb558103064bcf565815caac231fe83f7de4b7a2f92bf1e0,0.001876,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6445,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.95,0.95,0.95,I,True,0.98,USE_UNVERIFIED,0,0,primary,5340a4d11c06a500946e49bf18f857644a45bc637eacbc9432a6e9ac39fb9d97,verification:1a711cd7f49231a2c3dea041bdb569fb3e6edad599ea23e75606b32af5ad8541,0.001876,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6445,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,I,True,0.98,USE_UNVERIFIED,0,0,primary,41d9dbd12c6c99036da182fc0709cffa08f4662282d606bf189b0ad345817b20,verification:4732930566c5033946ccd05b5f065ca18a2cbab975b6ccc5aa89b6f9daa8bcd2,0.001876,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6445,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,I,True,0.6,VERIFY_FIRST,1,0,primary,8d30cfd3ac1ab2be593135ed968db45b8166e684353f20cee4ef7b01c15455d5,verification:f2b681765215683a28a503d54119891bb91ef8680e7e1f09ac5fabbb1444d734,0.001802,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6445,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.6,0.6,I,True,0.6,VERIFY_FIRST,1,0,primary,1c0fbd7f69f36c0f23de7e333eafc55ba86b32d653e244ec3c4c1a8e735f4fa2,verification:adf11c282bafc5353c05b20cd9ba59dbe461a9dde9db962e304c5648eaa91040,0.001858,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6445,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,I,True,0.6,VERIFY_FIRST,1,0,primary,7d5703a09f580fe046ace2f70c66ff51c4a2e897c792785575eb4d5881782099,verification:48b92d34f1d4ea60306d40593dbe5d2b38fe7237a29c55462ac3ce98ce35459b,0.001858,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6445,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,I,True,0.6,VERIFY_FIRST,1,0,primary,6b8d32aaf4cbf61f1bb5ad690b2482009d4d8401b0bbbc62f55e26cad600709c,verification:38854f6c80e042401f53e92c1c22c51894ad593cbc07a5bdd3ee371ba5ac6793,0.001858,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6445,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,I,True,0.6,VERIFY_FIRST,1,0,primary,226dc1bc9118559e1c0d7c8ffc85f51ccbd482e6477f03229ef1b3c474261265,verification:240b0fef0b8537b18f540189fc1e21e3470c43c25917fb67fa1910b2b31c4295,0.001858,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6445,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,I,True,0.6,USE_UNVERIFIED,0,0,primary,5340a4d11c06a500946e49bf18f857644a45bc637eacbc9432a6e9ac39fb9d97,verification:e6b3393b32315ee558f71f8797e2ce6bb0970baee10277bf13f189509eb01bc1,0.001868,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6445,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,I,True,0.6,USE_UNVERIFIED,0,0,primary,41d9dbd12c6c99036da182fc0709cffa08f4662282d606bf189b0ad345817b20,verification:da557acfda7ec2ba87ba919b476b5949754e517fd63b725ca044fe0ec8e297fb,0.001868,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6446,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,H,True,0.98,USE_UNVERIFIED,0,0,primary,e3fc9fde76e86feafeb18d8828434a348578225dd404b754defa88ee0f425d01,verification:b2f3cae07eafe9405657b9ad6f40b701601e9a50e24a3da68922482a291af0d5,0.0019,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6446,openai_gpt56_sol,gpt-5.6-sol,moderate,true_q_visible,0.98,0.98,H,True,0.98,USE_UNVERIFIED,0,0,primary,c224eee685fb8a95b910ff83c11c0348506546fbeb4044a049d7dbe80993d374,verification:f89b0e8bf616e353fc701dc3bba18a52bb1c5218ee5f6e7c7124decaa64da548,0.001968,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6446,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,H,True,0.98,USE_UNVERIFIED,0,0,primary,3e3ef4da2416680d933c8421eb9729e7fa8968849d258f475e3f9cd588ed38ae,verification:e1fb58b3821c25c1d5f7c6a5bc4a0e1ee81287f60f656fe5d45a58c5bb5345bf,0.001968,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6446,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.85,0.85,0.85,H,True,0.98,USE_UNVERIFIED,0,0,primary,76021d6ad09400539b9f4a97d372470a135e522e35b68568fc5b6b412c391d50,verification:d4469ffe21c83fe5b2089a550ba76467f418d33899c8c94779c95cf0f48ff81b,0.001968,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6446,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,H,True,0.98,USE_UNVERIFIED,0,0,primary,121083075db814e8a0f8e53c940e2ea48ab41a7f90641dd139ae3f50dcf81b9d,verification:eaae2293fe55bb1dbe8ce96af23bc77f63124c680a30916e2920f77b50af1ad7,0.001968,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6446,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.95,0.95,0.95,H,True,0.98,USE_UNVERIFIED,0,0,primary,586359f438f0640dbea3566c2b6dd52be862f5d501a3c3b7f4a1dbd3cd8d94fc,verification:659c8c384b042a044ae820229d4cb93275d5d84e090956026d9d55421d0be9c2,0.001968,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6446,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,H,True,0.98,USE_UNVERIFIED,0,0,primary,7838880efc4d6091c0d4c513438b618cee66803dc84e1720c8305b570ecdb740,verification:beb290bc00a170cbded73a44b53a6c7a1d1134a8f7d09f2b042de19ee6e1765e,0.001968,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6446,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,H,True,0.72,VERIFY_FIRST,1,0,primary,e3fc9fde76e86feafeb18d8828434a348578225dd404b754defa88ee0f425d01,verification:642b9041d558e7f4103c50f20f5f975f7784e286cd6553328afb7ef20971e80a,0.001844,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6446,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.72,0.72,H,True,0.72,VERIFY_FIRST,1,0,primary,c8b64ee285ae237aceb6268ecf6f30a25efd67a54bce17e40a86af1ec0ac41de,verification:849b6cef7fa9451e7ad4d52cf98938e8e5990e10b1db2f4c0ab58db7ea9d1024,0.0019,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6446,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,H,True,0.72,VERIFY_FIRST,1,0,primary,3e3ef4da2416680d933c8421eb9729e7fa8968849d258f475e3f9cd588ed38ae,verification:c98f88229fdf7113e77678eb720b582e333a708b33023b7965a5a230e326cf67,0.0019,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6446,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,H,True,0.72,VERIFY_FIRST,1,0,primary,76021d6ad09400539b9f4a97d372470a135e522e35b68568fc5b6b412c391d50,verification:57fddb6f2cb581ef00f85ae3afc80dcc1dd51e72fd94976cdd3ed78c977beff4,0.0019,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6446,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,H,True,0.72,VERIFY_FIRST,1,0,primary,121083075db814e8a0f8e53c940e2ea48ab41a7f90641dd139ae3f50dcf81b9d,verification:f849c9e7e5dec5700e726bc03b11258aed2d6034eaac5af1ee3bcd5675fcb026,0.0019,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6446,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,H,True,0.72,VERIFY_FIRST,1,0,primary,586359f438f0640dbea3566c2b6dd52be862f5d501a3c3b7f4a1dbd3cd8d94fc,verification:01393d2f7705fbe8252d1520929f197b60c88df3e62c6ced3b2148aea628e2e6,0.0019,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6446,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,H,True,0.72,VERIFY_FIRST,1,0,primary,7838880efc4d6091c0d4c513438b618cee66803dc84e1720c8305b570ecdb740,verification:4b57917fb164954fea6f7d5775fdad708a38d9b3b1ef860087baf467f54701df,0.0019,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6449,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,G,True,0.99,USE_UNVERIFIED,0,0,primary,b6254c637a96545d27930907d00118d68ddcc156bbae4d1e7510b5ffe97ec25e,verification:db4d51a0b136404979054822059776429a24321e2f024a06699736028be2bdd4,0.001668,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,openai_gpt56_sol,gpt-5.6-sol,moderate,true_q_visible,0.99,0.99,G,True,0.99,USE_UNVERIFIED,0,0,primary,35aa150bf499528bbbd95968338a020d765bf085f5a04a1177f40ddc85f38326,verification:cc0d7053c9b1767ec53ceb0e028b21d5e28f4c6ca8f2da04cd5b35dc8b0634c8,0.001736,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,G,True,0.99,USE_UNVERIFIED,0,0,primary,d64bae691432b93afaf7dd080e6db7f9936d82bfc4231d366aef780010f75c0a,verification:31928356176ffea774313d4222341ddcdc8e8368a44d04b9d9076e43df131c34,0.001736,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.85,0.85,0.85,G,True,0.99,USE_UNVERIFIED,0,0,primary,40d7089d64d0e6816a88668618b3db19bbc330ffbf0a1d1a9108f10c5d767ac1,verification:c00bbcec05378b5e6bef7c89a3643433aad43ffa1fff39c0e086055ecbc27d4b,0.001736,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,G,True,0.99,USE_UNVERIFIED,0,0,primary,e34cfd93ee161763a2b8cd17726713cfe3a9b66bcbf83bd6c78125fb08dcafaf,verification:33fa745b8e80a120b07ef1037890a3850b43ea5d4e869adf28485d3359705234,0.001736,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.95,0.95,0.95,G,True,0.99,USE_UNVERIFIED,0,0,primary,a555a9fb69e69f6dca3a379657815c2613a4dcddacd8527f1a3021982390e8f9,verification:8a10ec8e55b0dd7f800776b6fe78cb788e008d143b625302eb71bacf0ac0e2a4,0.001736,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,G,True,0.99,USE_UNVERIFIED,0,0,primary,35aa150bf499528bbbd95968338a020d765bf085f5a04a1177f40ddc85f38326,verification:b5f6dc0bad0d6a6af59750e1d3472bdb31e622e229c4adf72a5cd917dd010f15,0.001736,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,G,True,0.8,USE_UNVERIFIED,0,0,primary,b6254c637a96545d27930907d00118d68ddcc156bbae4d1e7510b5ffe97ec25e,verification:ba098c1f027d5b7a50f62df102c66a6261611bffb27b43021c6eff9a68bdb4e0,0.001676,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.8,0.8,G,True,0.8,VERIFY_FIRST,1,0,primary,fdaa2e95e4b4dbea8d06eb9163ef767c2636b6bca3585a7c0970d0557b0399ab,verification:b7463bc6874647e079ab1be3fb79447d633e00b9273f8a5b0db9f27a311675f6,0.001722,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,G,True,0.8,VERIFY_FIRST,1,0,primary,d64bae691432b93afaf7dd080e6db7f9936d82bfc4231d366aef780010f75c0a,verification:cab1380aa0e32743d8386b23f52fa2bac018c836a965384d3bc536b71b84943f,0.001722,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,G,True,0.8,USE_UNVERIFIED,0,0,primary,40d7089d64d0e6816a88668618b3db19bbc330ffbf0a1d1a9108f10c5d767ac1,verification:2872a2b0918f6cbacee0fa79ed22fa09745d57ba19da86a034b2645a57905a28,0.001732,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:6449,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,G,True,0.8,USE_UNVERIFIED,0,0,primary,e34cfd93ee161763a2b8cd17726713cfe3a9b66bcbf83bd6c78125fb08dcafaf,verification:ad9b8dc78b11a589e663cb34f0768a4077cef347a2e09d99c8f3fb6d7491b9ba,0.001732,"{""action"":""USE_UNVERIFIED""}"
