example_id,subset,category,n_choices,question_char_len,source_index,dataset_name,split,dataset_revision,correct_label
mmlu_pro:test:10703,primary_500,computer science,10,473,10493,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10717,primary_500,computer science,10,36,10507,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10735,primary_500,computer science,10,125,10525,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10736,primary_500,computer science,10,57,10526,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10738,primary_500,computer science,10,60,10528,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10749,primary_500,computer science,8,423,10539,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10757,primary_500,computer science,10,329,10547,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10760,primary_500,computer science,8,67,10550,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10765,primary_500,computer science,9,54,10555,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10768,primary_500,computer science,10,292,10558,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10773,primary_500,computer science,10,56,10563,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10780,primary_500,philosophy,4,262,10570,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10783,primary_500,philosophy,10,75,10573,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10812,primary_500,philosophy,10,52,10600,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10814,primary_500,philosophy,10,87,10602,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10867,primary_500,philosophy,4,98,10654,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10928,primary_500,philosophy,10,63,10715,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10946,primary_500,philosophy,6,140,10733,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10950,primary_500,philosophy,9,237,10737,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10993,primary_500,philosophy,10,66,10778,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:11009,primary_500,philosophy,4,204,10793,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:11020,primary_500,philosophy,10,139,10804,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:11021,primary_500,philosophy,10,57,10805,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:11024,primary_500,philosophy,9,92,10808,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:11035,primary_500,philosophy,10,286,10818,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:11037,primary_500,philosophy,10,91,10820,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:11046,primary_500,philosophy,8,80,10829,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:11050,primary_500,philosophy,10,86,10833,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:11097,primary_500,philosophy,8,63,10880,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:11102,primary_500,philosophy,4,426,10885,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:11107,primary_500,philosophy,10,43,10889,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:11111,primary_500,philosophy,10,65,10893,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:11117,primary_500,philosophy,9,119,10897,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:11142,primary_500,philosophy,4,145,10921,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:11146,primary_500,philosophy,10,75,10925,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:11154,primary_500,philosophy,10,61,10933,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:11169,primary_500,philosophy,10,62,10948,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:11174,primary_500,philosophy,4,117,10953,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:11175,primary_500,philosophy,10,126,10954,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:11196,primary_500,philosophy,6,56,10975,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:11198,primary_500,philosophy,4,84,10977,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:11203,primary_500,philosophy,10,64,10982,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:11206,primary_500,philosophy,4,361,10985,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:11210,primary_500,philosophy,10,38,10989,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:11216,primary_500,philosophy,4,49,10995,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:11231,primary_500,philosophy,10,75,11010,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:11265,primary_500,philosophy,4,150,11044,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:11313,primary_500,engineering,10,109,11091,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:11326,primary_500,engineering,10,101,11104,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:11328,primary_500,engineering,10,62,11106,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:11409,primary_500,engineering,10,296,11186,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:11428,primary_500,engineering,10,141,11205,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:11429,primary_500,engineering,10,299,11206,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:11440,primary_500,engineering,10,369,11217,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:11479,primary_500,engineering,10,83,11255,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:11480,primary_500,engineering,10,83,11256,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:11490,primary_500,engineering,10,154,11266,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:11521,primary_500,engineering,10,201,11297,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:11563,primary_500,engineering,10,402,11339,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:11567,primary_500,engineering,10,393,11343,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:11586,primary_500,engineering,10,413,11362,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:11606,primary_500,engineering,10,415,11382,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:11617,primary_500,engineering,4,70,11393,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:11677,primary_500,engineering,10,309,11453,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:11703,primary_500,engineering,10,301,11479,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:11716,primary_500,engineering,10,369,11492,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:11754,primary_500,engineering,10,599,11530,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:11772,primary_500,engineering,10,748,11548,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:11815,primary_500,engineering,10,93,11591,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:11860,primary_500,engineering,10,291,11636,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:11981,primary_500,engineering,10,238,11756,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:11989,primary_500,engineering,10,183,11764,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:12031,primary_500,engineering,10,367,11806,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:12078,primary_500,engineering,10,415,11853,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:12105,primary_500,engineering,10,471,11880,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:12112,primary_500,engineering,10,288,11887,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:12113,primary_500,engineering,10,559,11888,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:12116,primary_500,engineering,10,146,11891,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:12153,primary_500,engineering,10,197,11928,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:12174,primary_500,engineering,10,260,11949,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:12188,primary_500,engineering,10,320,11963,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:12205,primary_500,engineering,10,556,11980,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:12229,primary_500,engineering,10,288,12004,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
