ai_action,confidence_visibility,error_cost,example_id,human_action,is_correct,model_id,probability_correct,prompt_family
VERIFY_FIRST,visible,20.0,mmlu_pro:test:2378,USE_UNVERIFIED,True,anthropic_sonnet5,0.9,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:2378,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:2382,USE_UNVERIFIED,True,anthropic_sonnet5,0.9,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:2382,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:2467,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:2467,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:2534,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:2534,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:2534,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:2658,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:2669,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:2692,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:2692,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:2712,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:2712,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:2733,USE_UNVERIFIED,True,anthropic_sonnet5,0.9,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:2733,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:2737,VERIFY_FIRST,True,google_gemini38_flash,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:2737,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:2737,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:2770,VERIFY_FIRST,True,openai_gpt56_sol,0.62,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:2776,VERIFY_FIRST,True,anthropic_sonnet5,0.8,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:2776,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:2776,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:2776,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:2776,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:2776,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:2849,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:2849,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:2849,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:2854,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:2854,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:2858,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:2858,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:2858,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:2858,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:2858,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:2858,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:2864,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:2864,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:2885,USE_UNVERIFIED,False,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:2896,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:2896,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:2925,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:2937,USE_UNVERIFIED,True,anthropic_sonnet5,0.62,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:2937,USE_UNVERIFIED,True,anthropic_sonnet5,0.62,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:2937,USE_UNVERIFIED,True,google_gemini38_flash,0.7,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:2937,USE_UNVERIFIED,True,google_gemini38_flash,0.7,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:2937,VERIFY_FIRST,True,google_gemini38_flash,0.7,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:2937,VERIFY_FIRST,True,openai_gpt56_sol,0.76,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:2937,VERIFY_FIRST,True,openai_gpt56_sol,0.76,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:2937,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:2944,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:2944,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:2944,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:2988,VERIFY_FIRST,True,anthropic_sonnet5,0.92,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:3020,USE_UNVERIFIED,True,xai_grok420_nonreasoning,1.0,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:3020,VERIFY_FIRST,True,xai_grok420_nonreasoning,1.0,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:3033,USE_UNVERIFIED,True,anthropic_sonnet5,0.9,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:3047,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:3078,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:3111,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:3111,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:3111,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:3151,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:3151,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:3151,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:316,VERIFY_FIRST,True,google_gemini38_flash,0.7,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:316,USE_UNVERIFIED,True,google_gemini38_flash,0.7,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:316,USE_UNVERIFIED,True,google_gemini38_flash,0.7,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:316,USE_UNVERIFIED,True,openai_gpt56_sol,0.88,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:316,USE_UNVERIFIED,True,openai_gpt56_sol,0.88,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:3162,VERIFY_FIRST,True,anthropic_sonnet5,0.9,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:3175,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:3175,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:3215,USE_UNVERIFIED,True,anthropic_sonnet5,0.92,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:3223,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.9,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:3223,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.9,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:3223,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.9,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:3225,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.9,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:3261,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:3261,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:3261,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:3261,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:3311,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:3342,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:3342,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:3342,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:3401,USE_UNVERIFIED,True,anthropic_sonnet5,0.6,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:3401,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:3437,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:3437,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:3454,USE_UNVERIFIED,True,anthropic_sonnet5,0.75,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:3454,VERIFY_FIRST,True,anthropic_sonnet5,0.75,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:3454,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:3491,USE_UNVERIFIED,False,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:3491,VERIFY_FIRST,True,google_gemini38_flash,0.8,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:3491,USE_UNVERIFIED,True,google_gemini38_flash,0.8,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:3491,USE_UNVERIFIED,True,google_gemini38_flash,0.8,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:3491,VERIFY_FIRST,True,google_gemini38_flash,0.8,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:3491,VERIFY_FIRST,False,openai_gpt56_sol,0.98,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:3491,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:3491,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:3510,USE_UNVERIFIED,True,anthropic_sonnet5,0.72,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:3527,USE_UNVERIFIED,True,anthropic_sonnet5,0.9,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:3527,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:3527,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:3527,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:3539,USE_UNVERIFIED,True,anthropic_sonnet5,0.95,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:3539,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:3544,USE_UNVERIFIED,True,anthropic_sonnet5,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:3544,USE_UNVERIFIED,True,anthropic_sonnet5,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:3544,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.25,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:3544,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.25,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:3575,USE_UNVERIFIED,True,google_gemini38_flash,0.98,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:3575,VERIFY_FIRST,True,google_gemini38_flash,0.98,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:3610,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:3610,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:3626,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:3626,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:3626,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:365,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:3659,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:3659,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:3659,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:3659,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:3662,VERIFY_FIRST,True,anthropic_sonnet5,0.6,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:3662,VERIFY_FIRST,True,google_gemini38_flash,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:3662,USE_UNVERIFIED,True,google_gemini38_flash,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:3662,VERIFY_FIRST,True,google_gemini38_flash,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:3662,VERIFY_FIRST,False,openai_gpt56_sol,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:3682,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:3735,VERIFY_FIRST,True,openai_gpt56_sol,0.0001,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:3735,VERIFY_FIRST,True,openai_gpt56_sol,0.0001,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:3735,VERIFY_FIRST,True,openai_gpt56_sol,0.0001,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:3735,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:3750,USE_UNVERIFIED,True,anthropic_sonnet5,0.97,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:3750,USE_UNVERIFIED,True,anthropic_sonnet5,0.97,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:3750,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.2,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:3750,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.2,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:3752,USE_UNVERIFIED,False,anthropic_sonnet5,0.9,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:3767,USE_UNVERIFIED,True,openai_gpt56_sol,0.999,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:3767,USE_UNVERIFIED,True,openai_gpt56_sol,0.999,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:3770,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:3770,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:3770,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:3788,USE_UNVERIFIED,True,google_gemini38_flash,0.98,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:3788,USE_UNVERIFIED,True,google_gemini38_flash,0.98,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:3888,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:391,VERIFY_FIRST,True,anthropic_sonnet5,0.97,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:391,USE_UNVERIFIED,True,anthropic_sonnet5,0.97,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:391,USE_UNVERIFIED,True,anthropic_sonnet5,0.97,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:391,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.8,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:391,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.8,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:391,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.8,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:3955,VERIFY_FIRST,True,anthropic_sonnet5,0.9,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:3955,USE_UNVERIFIED,True,anthropic_sonnet5,0.9,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:3955,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:4000,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:4000,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:4000,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:4000,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:4039,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:4039,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:4039,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:4042,VERIFY_FIRST,False,anthropic_sonnet5,0.7,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:413,VERIFY_FIRST,True,openai_gpt56_sol,0.98,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:413,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:4150,VERIFY_FIRST,True,google_gemini38_flash,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:4150,VERIFY_FIRST,True,google_gemini38_flash,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:4150,USE_UNVERIFIED,True,google_gemini38_flash,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:4150,VERIFY_FIRST,True,google_gemini38_flash,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:4150,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:4150,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:4150,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:4161,USE_UNVERIFIED,False,anthropic_sonnet5,0.9,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:4161,USE_UNVERIFIED,False,anthropic_sonnet5,0.9,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:4161,USE_UNVERIFIED,True,openai_gpt56_sol,0.97,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:4182,USE_UNVERIFIED,False,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:4182,VERIFY_FIRST,False,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:4182,USE_UNVERIFIED,False,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:4182,USE_UNVERIFIED,False,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:4182,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:4182,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:4272,VERIFY_FIRST,False,google_gemini38_flash,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:4272,VERIFY_FIRST,False,google_gemini38_flash,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:4272,VERIFY_FIRST,False,google_gemini38_flash,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:4272,USE_UNVERIFIED,False,google_gemini38_flash,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:4272,VERIFY_FIRST,False,google_gemini38_flash,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:4272,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:4272,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:4272,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
