question_id,model_alias,stage1_correct,error,q1,q2,hidden_verify_fraction,hidden_verify_count,n_hidden_cells,single_hidden_verify,canonical_hidden_spec,category,n_choices,question_char_len,question_ws_tokens,other_n_correct,other_frac_correct,other_frac_wrong,other_models,target_correct,gpt_correct,claude_correct,gemini_correct,grok_correct,choice_count_varies
mmlu_pro:test:5993,anthropic_sonnet5,False,1,0.8,0.85,0.0,0,8,0,ai_system|L=10|hidden,other,9,87,13,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:6020,openai_gpt56_sol,True,0,0.86,0.9,0.125,1,8,0,ai_system|L=10|hidden,health,10,53,9,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:6020,anthropic_sonnet5,True,0,0.55,0.6,0.75,6,8,1,ai_system|L=10|hidden,health,10,53,9,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:6035,openai_gpt56_sol,True,0,0.97,0.98,0.0,0,8,0,ai_system|L=10|hidden,health,10,425,76,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:6035,anthropic_sonnet5,True,0,0.8,0.8,0.375,3,8,0,ai_system|L=10|hidden,health,10,425,76,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:6099,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,health,9,68,10,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6099,anthropic_sonnet5,True,0,0.97,0.97,0.0,0,8,0,ai_system|L=10|hidden,health,9,68,10,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6112,openai_gpt56_sol,True,0,0.98,0.98,0.0,0,8,0,ai_system|L=10|hidden,health,9,402,60,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6112,anthropic_sonnet5,True,0,0.75,0.75,0.0,0,8,0,ai_system|L=10|hidden,health,9,402,60,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6122,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,health,10,171,27,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6122,anthropic_sonnet5,True,0,0.75,0.85,0.125,1,8,0,ai_system|L=10|hidden,health,10,171,27,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6126,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,health,10,102,13,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6126,anthropic_sonnet5,True,0,0.95,0.97,0.0,0,8,0,ai_system|L=10|hidden,health,10,102,13,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6167,openai_gpt56_sol,True,0,0.93,0.98,0.625,5,8,1,ai_system|L=10|hidden,health,10,158,28,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:6167,anthropic_sonnet5,True,0,0.85,0.85,1.0,8,8,1,ai_system|L=10|hidden,health,10,158,28,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:6186,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,health,10,448,74,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6186,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,health,10,448,74,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6216,openai_gpt56_sol,False,1,0.82,0.91,0.625,5,8,1,ai_system|L=10|hidden,health,10,124,22,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,1,1,True
mmlu_pro:test:6216,anthropic_sonnet5,False,1,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,health,10,124,22,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,1,1,True
mmlu_pro:test:6232,openai_gpt56_sol,True,0,0.99,0.98,0.0,0,8,0,ai_system|L=10|hidden,health,10,704,112,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6232,anthropic_sonnet5,True,0,0.75,0.85,0.0,0,8,0,ai_system|L=10|hidden,health,10,704,112,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6241,openai_gpt56_sol,True,0,0.97,0.98,0.0,0,8,0,ai_system|L=10|hidden,health,7,527,99,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6241,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,health,7,527,99,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6296,openai_gpt56_sol,True,0,0.97,0.98,0.0,0,8,0,ai_system|L=10|hidden,health,8,99,17,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,0,1,True
mmlu_pro:test:6296,anthropic_sonnet5,True,0,0.95,0.92,0.0,0,8,0,ai_system|L=10|hidden,health,8,99,17,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,0,1,True
mmlu_pro:test:6307,openai_gpt56_sol,True,0,0.93,0.93,0.0,0,8,0,ai_system|L=10|hidden,health,10,700,117,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,1,True
mmlu_pro:test:6307,anthropic_sonnet5,False,1,0.3,0.3,1.0,8,8,1,ai_system|L=10|hidden,health,10,700,117,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,1,True
mmlu_pro:test:6310,openai_gpt56_sol,False,1,0.78,0.78,1.0,8,8,1,ai_system|L=10|hidden,health,10,493,85,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,0,0,True
mmlu_pro:test:6310,anthropic_sonnet5,True,0,0.65,0.6,0.0,0,8,0,ai_system|L=10|hidden,health,10,493,85,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,0,0,True
mmlu_pro:test:6342,openai_gpt56_sol,True,0,0.82,0.78,0.875,7,8,1,ai_system|L=10|hidden,health,10,32,6,0,0.0,1.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,0,0,True
mmlu_pro:test:6342,anthropic_sonnet5,False,1,0.2,0.2,1.0,8,8,1,ai_system|L=10|hidden,health,10,32,6,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,0,0,True
mmlu_pro:test:6412,openai_gpt56_sol,False,1,0.96,0.95,0.0,0,8,0,ai_system|L=10|hidden,health,10,63,11,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,0,0,True
mmlu_pro:test:6412,anthropic_sonnet5,True,0,0.6,0.65,1.0,8,8,1,ai_system|L=10|hidden,health,10,63,11,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,0,0,True
mmlu_pro:test:6452,openai_gpt56_sol,True,0,0.98,0.98,0.125,1,8,0,ai_system|L=10|hidden,health,9,71,12,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6452,anthropic_sonnet5,True,0,0.92,0.95,0.0,0,8,0,ai_system|L=10|hidden,health,9,71,12,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6466,openai_gpt56_sol,True,0,0.92,0.91,0.0,0,8,0,ai_system|L=10|hidden,health,10,45,10,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6466,anthropic_sonnet5,True,0,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,health,10,45,10,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6489,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,health,10,802,145,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6489,anthropic_sonnet5,True,0,0.95,0.97,0.0,0,8,0,ai_system|L=10|hidden,health,10,802,145,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6495,openai_gpt56_sol,True,0,0.96,0.96,0.0,0,8,0,ai_system|L=10|hidden,health,4,439,71,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6495,anthropic_sonnet5,True,0,0.72,0.72,0.25,2,8,0,ai_system|L=10|hidden,health,4,439,71,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6524,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,health,10,60,11,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6524,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,health,10,60,11,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6542,openai_gpt56_sol,True,0,0.98,0.94,0.0,0,8,0,ai_system|L=10|hidden,health,10,559,97,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6542,anthropic_sonnet5,True,0,0.85,0.9,0.0,0,8,0,ai_system|L=10|hidden,health,10,559,97,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6549,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,health,10,373,60,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6549,anthropic_sonnet5,True,0,0.95,0.95,0.0,0,8,0,ai_system|L=10|hidden,health,10,373,60,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6557,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,health,10,460,79,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6557,anthropic_sonnet5,True,0,0.95,0.97,0.0,0,8,0,ai_system|L=10|hidden,health,10,460,79,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6568,openai_gpt56_sol,True,0,0.92,0.93,0.25,2,8,0,ai_system|L=10|hidden,health,10,100,15,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6568,anthropic_sonnet5,True,0,0.6,0.5,1.0,8,8,1,ai_system|L=10|hidden,health,10,100,15,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6591,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,health,10,42,6,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6591,anthropic_sonnet5,True,0,0.95,0.95,0.0,0,8,0,ai_system|L=10|hidden,health,10,42,6,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6596,openai_gpt56_sol,False,1,0.88,0.78,1.0,8,8,1,ai_system|L=10|hidden,health,10,117,23,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,1,0,True
mmlu_pro:test:6596,anthropic_sonnet5,True,0,0.5,0.5,1.0,8,8,1,ai_system|L=10|hidden,health,10,117,23,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,1,0,True
mmlu_pro:test:6622,openai_gpt56_sol,True,0,0.98,0.99,0.0,0,8,0,ai_system|L=10|hidden,health,10,78,13,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6622,anthropic_sonnet5,True,0,0.75,0.7,1.0,8,8,1,ai_system|L=10|hidden,health,10,78,13,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6624,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,health,9,22,4,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6624,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,health,9,22,4,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6637,openai_gpt56_sol,True,0,0.98,0.98,0.0,0,8,0,ai_system|L=10|hidden,health,5,149,22,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6637,anthropic_sonnet5,True,0,0.8,0.75,0.625,5,8,1,ai_system|L=10|hidden,health,5,149,22,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6654,openai_gpt56_sol,False,1,0.66,0.83,1.0,8,8,1,ai_system|L=10|hidden,health,7,99,19,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,1,0,True
mmlu_pro:test:6654,anthropic_sonnet5,False,1,0.6,0.5,0.125,1,8,0,ai_system|L=10|hidden,health,7,99,19,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,1,0,True
mmlu_pro:test:6662,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,health,10,37,6,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6662,anthropic_sonnet5,True,0,0.9,0.92,0.0,0,8,0,ai_system|L=10|hidden,health,10,37,6,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6679,openai_gpt56_sol,True,0,0.97,0.98,0.0,0,8,0,ai_system|L=10|hidden,health,10,770,121,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,0,0,True
mmlu_pro:test:6679,anthropic_sonnet5,True,0,0.55,0.6,0.5,4,8,0,ai_system|L=10|hidden,health,10,770,121,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,0,0,True
mmlu_pro:test:6680,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,health,9,770,121,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6680,anthropic_sonnet5,True,0,0.92,0.92,0.0,0,8,0,ai_system|L=10|hidden,health,9,770,121,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6790,openai_gpt56_sol,True,0,0.9,0.9,0.125,1,8,0,ai_system|L=10|hidden,health,10,964,145,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6790,anthropic_sonnet5,True,0,0.55,0.5,1.0,8,8,1,ai_system|L=10|hidden,health,10,964,145,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6824,openai_gpt56_sol,False,1,0.93,0.97,0.125,1,8,1,ai_system|L=10|hidden,health,10,63,11,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,0,0,True
mmlu_pro:test:6824,anthropic_sonnet5,True,0,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,health,10,63,11,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,0,0,True
mmlu_pro:test:6856,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,economics,10,42,6,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6856,anthropic_sonnet5,True,0,0.97,0.97,0.0,0,8,0,ai_system|L=10|hidden,economics,10,42,6,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6880,openai_gpt56_sol,True,0,0.99,0.99,0.375,3,8,1,ai_system|L=10|hidden,economics,10,280,45,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,0,True
mmlu_pro:test:6880,anthropic_sonnet5,False,1,0.72,0.75,1.0,8,8,1,ai_system|L=10|hidden,economics,10,280,45,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,0,True
mmlu_pro:test:6889,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,economics,10,43,6,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6889,anthropic_sonnet5,True,0,0.97,0.97,0.0,0,8,0,ai_system|L=10|hidden,economics,10,43,6,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6893,openai_gpt56_sol,True,0,0.92,0.97,0.125,1,8,0,ai_system|L=10|hidden,economics,4,176,32,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6893,anthropic_sonnet5,True,0,0.72,0.72,0.125,1,8,0,ai_system|L=10|hidden,economics,4,176,32,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6903,openai_gpt56_sol,True,0,0.97,0.97,0.0,0,8,0,ai_system|L=10|hidden,economics,4,143,28,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6903,anthropic_sonnet5,True,0,0.92,0.9,0.0,0,8,0,ai_system|L=10|hidden,economics,4,143,28,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6917,openai_gpt56_sol,True,0,0.78,0.92,0.5,4,8,0,ai_system|L=10|hidden,economics,10,116,20,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:6917,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,economics,10,116,20,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:6989,openai_gpt56_sol,True,0,0.98,0.98,0.0,0,8,0,ai_system|L=10|hidden,economics,4,106,16,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:6989,anthropic_sonnet5,True,0,0.8,0.8,0.25,2,8,1,ai_system|L=10|hidden,economics,4,106,16,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7049,openai_gpt56_sol,True,0,0.97,0.97,0.0,0,8,0,ai_system|L=10|hidden,economics,5,59,10,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7049,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,economics,5,59,10,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7076,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,economics,10,64,12,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7076,anthropic_sonnet5,True,0,0.95,0.95,0.0,0,8,0,ai_system|L=10|hidden,economics,10,64,12,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7085,openai_gpt56_sol,False,1,0.22,0.1,1.0,8,8,1,ai_system|L=10|hidden,economics,10,869,143,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,0,0,True
mmlu_pro:test:7085,anthropic_sonnet5,True,0,0.4,0.35,1.0,8,8,1,ai_system|L=10|hidden,economics,10,869,143,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,0,0,True
mmlu_pro:test:7089,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,economics,10,23,6,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7089,anthropic_sonnet5,True,0,0.9,0.9,0.0,0,8,0,ai_system|L=10|hidden,economics,10,23,6,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7094,openai_gpt56_sol,True,0,0.98,0.98,0.0,0,8,0,ai_system|L=10|hidden,economics,10,101,16,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7094,anthropic_sonnet5,True,0,0.75,0.75,0.0,0,8,0,ai_system|L=10|hidden,economics,10,101,16,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7105,openai_gpt56_sol,True,0,0.98,0.97,0.0,0,8,0,ai_system|L=10|hidden,economics,10,87,11,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7105,anthropic_sonnet5,True,0,0.7,0.6,1.0,8,8,1,ai_system|L=10|hidden,economics,10,87,11,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7119,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,economics,10,68,11,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7119,anthropic_sonnet5,True,0,0.93,0.95,0.0,0,8,0,ai_system|L=10|hidden,economics,10,68,11,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7145,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,economics,9,52,9,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7145,anthropic_sonnet5,True,0,0.92,0.9,0.0,0,8,0,ai_system|L=10|hidden,economics,9,52,9,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7194,openai_gpt56_sol,False,1,0.9,0.98,1.0,8,8,1,ai_system|L=10|hidden,economics,10,840,111,0,0.0,1.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:7194,anthropic_sonnet5,False,1,0.55,0.6,1.0,8,8,1,ai_system|L=10|hidden,economics,10,840,111,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:7199,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,economics,10,55,7,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7199,anthropic_sonnet5,True,0,0.95,0.97,0.0,0,8,0,ai_system|L=10|hidden,economics,10,55,7,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:7207,openai_gpt56_sol,True,0,0.999,0.99,0.0,0,8,0,ai_system|L=10|hidden,economics,10,111,20,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
